,Ka,embedding,epsilon,eta,mu,split0_r2,split1_r2,split2_r2,split3_r2,split4_r2,split5_r2,split6_r2,split7_r2,split8_r2,split9_r2,r2_mean,r2_std
22,8,4,1.7494046024188414,0.05280738904259008,0.15644176272911225,0.16850295308192012,0.6111630966730839,0.46070560775482533,0.8320892861175817,-0.039543473932709086,0.627331308187083,0.9041489620001155,0.3064569067375057,0.7214730404702078,0.3916853256804439,0.49840130127700577,0.2833632689832533
23,7,7,7.137372792899162,0.03662291561154143,0.44328806198204407,-0.24152518271017304,-0.671015093949023,-0.5035745605908316,-0.5134559302094096,-0.5051166511166403,-0.3694563692262623,-0.1511537393044642,0.42233062417703093,-0.20011548358050907,0.09966310522892408,-0.26334192812813584,0.31227562821372606
24,13,7,4.060982754233622,0.5637366975047178,0.6489210762313129,-0.04135300974122014,0.05315725168262588,0.2989070476930564,0.035174885439347214,4.375190248068206e-06,0.33734757590406167,0.4093233426909171,0.3798155039124862,0.24872562078127566,0.5509569739033361,0.22720595674561342,0.192332996944795
25,8,8,6.900555694634122,0.07548163784464353,0.988570928420717,-0.4074714789677758,-0.7581553119558195,-0.298513433531126,-0.38428306968493625,-0.4576283171332408,-0.4973420231487931,0.07196953320575135,-0.31545689764615686,-0.16337346040810044,0.053020073977109304,-0.3157234385293088,0.23911728982257083
26,11,9,4.2182013896484465,0.20891603029233607,0.2597962756549781,-0.13633644420057717,-0.20105518746591527,0.6113010235985965,-0.3860414629931029,-0.23325959694841228,0.09395716894909026,0.29520934548315314,0.10564038343706864,0.2525278394938526,0.18735837780109738,0.05893014471548509,0.2841513780285706
27,10,5,5.984650850687494,0.19460413005587424,0.5432062539166482,-0.41970102920686153,-0.3029150638105554,-0.7009949347281486,0.1035921396588837,-0.3871928042272187,-0.18399556904836128,0.2641038688980929,0.01655958421490178,-0.15517333817081871,0.36587863419755984,-0.13998385122225257,0.31397779921462077
28,8,5,4.0486929345022915,0.16192056185144524,0.484867515408942,0.07757175856612383,-0.11284436438243302,0.48101762185866803,0.060086533533900456,0.00658827280071167,0.2356592937569187,0.38887767474277746,0.19067931575880623,0.3035769940696589,0.3946870588686548,0.20259001595737872,0.18286947473686166
29,11,9,7.260745312286431,0.036543005481820566,0.3934622250349479,-0.23475952996497,-0.6445836276207256,-0.316867692962585,-0.34857391523583603,-0.7011310673905948,-0.5029495619201064,-0.06751464797920419,0.39424013461629276,-0.21534896302714718,-0.00916640619034495,-0.2646655277675221,0.30708570938045504
30,14,6,8.88452190276042,0.0158861971616465,0.10237388946089819,-0.46685726753289974,-0.5271178602440529,-0.3414186385252961,-0.5524022981985048,-0.5644256402777204,-0.43491187122077746,-0.13257689715666826,-0.45039933402551,-0.20291674571372656,-0.021674663117252448,-0.3694701216012409,0.1795126888712703
31,14,5,5.8432524884957875,0.18902219818078483,0.6621032700016889,-0.22371416057214555,-0.45027351507022234,-0.5154660379230787,-0.10461002131305883,-0.47822285507479256,-0.16754264681268297,0.09421186791891205,-0.30440161423057976,-0.26377969269537277,0.4580001032664029,-0.19557985725066185,0.28010277194163496
32,8,6,9.06546595851063,0.05227632283381116,0.4458649252656268,-0.21623467917247066,-0.6566938972861334,-0.4309174790208905,-0.4633565363412659,-0.7311114087456135,-0.384807870268788,0.04657198833819265,-0.5096137280089231,-0.2825870587239548,0.06222348804279533,-0.35665271811870525,0.251909735898625
33,11,9,5.4702252137577965,0.07505097976106746,0.10956908911081108,-0.11837308793520482,-0.43314839377340125,-0.07825698001216999,-0.19077538263104823,-0.5177136465639613,-0.13502265326834748,0.03729913933069075,-0.013183533429879307,-0.22021883707441345,0.3015519412142824,-0.13678414341434525,0.2200689844466217
34,9,6,4.792491739902421,0.44034371090221586,0.9146477442095134,-0.062263442534250014,-0.04556477902866492,0.033795924572963675,0.0713842862830483,0.16546767607695845,-0.013269837902443803,0.27370326243557164,0.33482783902756985,0.23358150005443123,0.564747056293152,0.15564094852783367,0.18921629698920328
35,13,6,5.183154485788909,0.02118656269716519,0.7890510196090357,-0.10111039586115744,-0.3749763352086882,-0.16601718706754004,-0.09086558758581324,-0.236772939008419,-0.2921271084723987,-0.1385449242033282,0.19537955748099914,-0.3204102811479829,0.013442912235094312,-0.15120022888392343,0.16113495374721148
36,9,9,5.791007386145933,0.06247912065749033,0.07916699545513804,-0.08154094207956805,-0.18824496393235107,-0.04453818869643024,-0.5092875194273742,-0.33029822916874185,-0.4574839467433428,-0.17426522664878627,-0.18068973735102128,-0.042513897364184504,0.012803053527941356,-0.19960595978838588,0.16982170335945676
37,14,7,4.3007536979061065,0.012556293102387666,0.37549610626341035,-0.14334030785158486,-0.44157518364314485,-0.22899131457856595,-0.28504609041917384,-0.3540808031603101,-0.2639567349723411,-0.056185148235422824,0.24087375357755691,0.006452591677544283,-0.22762522400650304,-0.17534744616119452,0.18703857928771392
38,14,6,2.407423354067957,0.3124805268293773,0.9541235194354546,-0.13356322300154405,0.6021652900874408,0.47559658686202455,0.29930957396414815,-0.5773499920101909,0.48197488571245745,0.7007310459992443,0.7553574413713834,0.4613720343186486,0.32095099037745534,0.3386544633681068,0.38632206888867676
39,6,8,3.494038194495186,0.09051016214676565,0.3489851167797783,-0.3523537489720122,-0.10875094707650701,0.501823812223588,-0.018265989558603805,0.10568399116729248,0.19394051690119615,0.4882369521496712,0.08930795621916661,0.4180675379179989,0.2066749933152197,0.15243650742870102,0.25853435197654
40,9,4,8.036977033574207,0.02739070082262133,0.3553516806969027,-0.13556667472034273,-0.6912412494940585,-0.610612512266503,-0.3613601557385118,-0.4405058895357922,-0.36702874289262466,-0.0857268775500965,-0.34263979467291444,-0.31600748324774763,0.04647382597425773,-0.3304215554144334,0.21525908970029184
41,5,4,6.06655406295053,0.33996240776561254,0.5100262977293014,-0.31874942193511996,-0.4068775221120006,-0.13138769181139423,-0.05275572875963436,-0.3795031305075739,-0.24345212781264683,-0.2752510452126148,-0.17342791140878236,-0.17972028552782077,0.40945843315052394,-0.1751666431937064,0.22123526121281734
42,13,8,2.4789282137450863,0.6693922927312199,0.623965955965896,0.6094691423409031,-0.4615638967304528,0.5249523457525296,0.4482413876725718,0.505738005411765,0.6082907419815207,0.5287435146209266,0.6178331598054244,0.6599419073463034,0.4978060110998994,0.45394523193013914,0.31156647083882577
43,8,6,5.9990997635457095,0.26719941757738647,0.32194499547960187,-0.22615506985501233,-0.1870564472342651,-0.1815145583811554,-0.13912569919084464,0.0692770418077889,0.09732436063517544,-0.02183399297050506,-0.5161381079874168,0.10149595580385387,0.42824856849059223,-0.05754779488817886,0.24086658404749475
44,9,9,2.3244322438681873,0.026760198159963566,0.579573534574738,-0.08301656588508474,-0.13470669631069185,0.42236591096174836,0.08670138209633617,-0.016105859278391265,0.5616251266202559,0.4363525521637029,0.5831299705746633,0.4117338361172961,-0.0056492978805606385,0.2262430359179274,0.2673521243445723
45,7,7,6.905446911927795,0.014678721161923636,0.06641833271396623,-0.23784528744821487,-0.6026524424687912,-0.4539437026947672,-0.3965336618895516,-0.6971585546235397,-0.5262580327284503,-0.04534852388523243,-0.28938620777889457,-0.1584254518928474,-0.2652597578064649,-0.36728116232167546,0.19451206942637397
46,6,6,9.864043865930425,0.1610843525716968,0.5524987750103975,-0.27287097595966253,-0.6861535297928747,-0.5455353718433331,0.0060889336490629106,-0.2777871524685079,-0.1790930850668747,0.12861707588729185,-0.3618091277424209,-0.2845346806540562,0.3086618538962237,-0.21644160600951518,0.28414113073651726
47,10,5,6.893927734985673,0.07702534638551083,0.5465792111087222,-0.24722587874222263,-0.241633980651012,-0.443374572987301,-0.46258520001980513,-0.5346141374140809,-0.4747877310838655,-0.20717401055005807,-0.4761684705876769,-0.1874200985135715,0.055994891128065404,-0.32189891894215283,0.1769292018046021
48,6,5,4.7949718309117095,0.0778328909237732,0.9164180870601711,-0.5421646500456472,-0.2255491497340369,-0.19012219816058887,-0.6593607038208231,-0.3154441488295513,0.5240694382204752,0.36149343267998685,-0.003416629271380389,0.00924936310697374,0.24750652791702005,-0.07937387179375718,0.3631671507528372
49,9,4,7.683786538361414,0.04220764488033355,0.393463894171898,-0.06716308030722681,-0.5640417027505651,-0.4423345476025077,-0.36176730656278927,-0.34701914966462377,-0.39631430929673556,-0.13355145923627845,-0.37466199210643786,-0.012570697701235672,0.021357564860417334,-0.26780666803679826,0.19190996171300673
