,Ka,embedding,epsilon,eta,mu,split0_r2,split1_r2,split2_r2,split3_r2,split4_r2,split5_r2,split6_r2,split7_r2,split8_r2,split9_r2,r2_mean,r2_std
0,10,5,1.3055267521432878,0.08428303845098711,0.4336547993389047,0.36872706046080417,0.37472588004307816,0.5363715625141772,0.2540875163211326,0.21152136246254064,-0.0267490632407995,0.23236440331430774,0.4017788814987678,-0.0011333816372181948,0.40133001983448596,0.27530242415712763,0.17107400618706683
1,10,7,0.975174422525385,0.32741274355183697,0.9736627605010293,0.0071936289602114786,-0.010354187740747301,0.003792731592274401,-0.002946455391245051,0.0516448060653548,0.014043102823635046,-0.003262774376000882,-0.002899792698370346,-0.0026366056942019322,-0.010252700892148924,0.004432175264876129,0.01726586495905069
2,6,5,0.8855695922016594,0.26331326638872216,0.3473961604172684,0.19361866657091847,0.2951432375916942,0.35632666421837345,0.45091465129498154,0.4143295770372351,0.43773593080354106,0.17365669373114578,0.5722413691195848,0.47405816747638496,0.390859695242164,0.37588846530860237,0.11847787660798308
3,9,8,0.8364830796810959,0.42284179186531057,0.15035078041264516,0.5121883915242154,0.20330681659056302,0.016729153708057144,0.5633058871324095,0.2368627976160722,0.07422419638937881,0.3175565657005255,0.47724184281429294,0.6088270694495269,0.2617498963495143,0.32719926172745556,0.1949535848108947
4,5,7,1.047216090547421,0.22946864108986284,0.5304774795512048,0.01280785309212037,-0.0185333598425882,-0.016303742393143843,-0.0013870377977988012,-0.010415556051432795,0.002288446283051121,0.21585736750143888,-0.031238474221041646,0.03578379590056629,0.010169295270977546,0.019902858774214893,0.06773616857323558
5,8,5,1.2640395841502143,0.08184289779753509,0.7686156243223572,-0.00856385721417896,0.1250173780673473,0.013260651693963016,0.008087540380242269,-0.006905023288732664,-0.003743290569860447,0.12703639636766445,0.5312896457324433,0.22842180724306899,0.014412343012655093,0.10283135914246125,0.16157163003507488
6,9,8,0.4726646866535199,0.17864953025317756,0.22655035442437188,0.23254261584503091,-0.03969171863966439,-0.18396270622078167,0.2667465847686855,-0.14022185586226085,0.5065638944177766,0.3651093647671234,0.43829052745636216,0.07067145490169809,0.5006823067041083,0.20167304681380777,0.24724019694197522
7,5,5,0.7482820155864282,0.01795945319595433,0.23232138825158766,0.46953899536351595,0.13436222372673223,0.4338180101838204,0.2574545168181604,0.072263961097361,0.6421255534061386,0.3211484424221667,0.03211663529485705,0.3964985079258316,0.22014649514435272,0.29794733413829366,0.18239119583350355
8,6,9,1.463640598206967,0.04081249443461285,0.44703195379934146,-0.04604200782403998,0.0176867282871219,0.04820174021842868,0.069495013401535,0.2762173991510243,0.06318843973973637,-0.0024344463441876908,0.43014476665711293,0.3665861707729646,-0.0075377211637925766,0.12155060828959037,0.16174104701601671
9,6,6,2.0396181354934977,0.12872571994414425,0.18090958513604516,0.5953681920431094,-0.010157432953212647,0.3718835380115103,0.6047472605476313,0.6248749853880817,0.6741139196910031,0.6388234654534057,0.534066633385563,0.4034052831457803,0.14860106133643186,0.45857269060493044,0.21879967041408066
10,7,8,1.6013722824369125,0.10781670964151932,0.3350472290083525,0.5362523021763839,0.25511907235279496,0.27588373471129907,0.19944772562039778,0.13171412817827383,0.22171608422455336,0.20565207915587588,0.17053864652516354,0.3469410256620895,0.5506699464490714,0.2893934745055903,0.1387609377785895
11,9,8,2.0767476761184525,0.014906341705563488,0.2188767560948347,0.14193910706282092,0.2541593128826348,0.121793285167161,0.4300147696967696,0.2644127188753081,0.018513967357448778,0.2827104146885234,-0.03463116443342141,0.2213571850825465,0.3009650045553003,0.2001234600935092,0.132271034802905
