,eta,mu,K,epsilon,r2,mse
1125,0.30714285714285716,0.007571428571428571,23,1.4314285714285715,,
1126,0.30714285714285716,0.007571428571428571,23,1.715714285714286,,
1127,0.30714285714285716,0.007571428571428571,23,2.0,,
1128,0.30714285714285716,0.007571428571428571,28,0.01,,
1129,0.30714285714285716,0.007571428571428571,28,0.2942857142857143,,
1130,0.30714285714285716,0.007571428571428571,28,0.5785714285714286,,
1131,0.30714285714285716,0.007571428571428571,28,0.862857142857143,,
1132,0.30714285714285716,0.007571428571428571,28,1.1471428571428572,,
1133,0.30714285714285716,0.007571428571428571,28,1.4314285714285715,,
1134,0.30714285714285716,0.007571428571428571,28,1.715714285714286,,
1135,0.30714285714285716,0.007571428571428571,28,2.0,,
1136,0.30714285714285716,0.007571428571428571,34,0.01,,
1137,0.30714285714285716,0.007571428571428571,34,0.2942857142857143,,
1138,0.30714285714285716,0.007571428571428571,34,0.5785714285714286,,
1139,0.30714285714285716,0.007571428571428571,34,0.862857142857143,,
1140,0.30714285714285716,0.007571428571428571,34,1.1471428571428572,,
1141,0.30714285714285716,0.007571428571428571,34,1.4314285714285715,,
1142,0.30714285714285716,0.007571428571428571,34,1.715714285714286,,
1143,0.30714285714285716,0.007571428571428571,34,2.0,,
1144,0.30714285714285716,0.007571428571428571,40,0.01,,
1145,0.30714285714285716,0.007571428571428571,40,0.2942857142857143,,
1146,0.30714285714285716,0.007571428571428571,40,0.5785714285714286,,
1147,0.30714285714285716,0.007571428571428571,40,0.862857142857143,,
1148,0.30714285714285716,0.007571428571428571,40,1.1471428571428572,,
1149,0.30714285714285716,0.007571428571428571,40,1.4314285714285715,,
1150,0.30714285714285716,0.007571428571428571,40,1.715714285714286,0.6945640495322326,5279991147.412967
1151,0.30714285714285716,0.007571428571428571,40,2.0,,
1152,0.30714285714285716,0.014642857142857143,1,0.01,0.04415800505665768,16523389810.195211
1153,0.30714285714285716,0.014642857142857143,1,0.2942857142857143,,
1154,0.30714285714285716,0.014642857142857143,1,0.5785714285714286,0.08926416177442842,15743651512.20208
1155,0.30714285714285716,0.014642857142857143,1,0.862857142857143,,
1156,0.30714285714285716,0.014642857142857143,1,1.1471428571428572,,
1157,0.30714285714285716,0.014642857142857143,1,1.4314285714285715,,
1158,0.30714285714285716,0.014642857142857143,1,1.715714285714286,,
1159,0.30714285714285716,0.014642857142857143,1,2.0,,
1160,0.30714285714285716,0.014642857142857143,6,0.01,,
1161,0.30714285714285716,0.014642857142857143,6,0.2942857142857143,,
1162,0.30714285714285716,0.014642857142857143,6,0.5785714285714286,,
1163,0.30714285714285716,0.014642857142857143,6,0.862857142857143,,
1164,0.30714285714285716,0.014642857142857143,6,1.1471428571428572,,
1165,0.30714285714285716,0.014642857142857143,6,1.4314285714285715,,
1166,0.30714285714285716,0.014642857142857143,6,1.715714285714286,,
1167,0.30714285714285716,0.014642857142857143,6,2.0,,
1168,0.30714285714285716,0.014642857142857143,12,0.01,,
1169,0.30714285714285716,0.014642857142857143,12,0.2942857142857143,,
1170,0.30714285714285716,0.014642857142857143,12,0.5785714285714286,,
1171,0.30714285714285716,0.014642857142857143,12,0.862857142857143,,
1172,0.30714285714285716,0.014642857142857143,12,1.1471428571428572,,
1173,0.30714285714285716,0.014642857142857143,12,1.4314285714285715,,
1174,0.30714285714285716,0.014642857142857143,12,1.715714285714286,,
1175,0.30714285714285716,0.014642857142857143,12,2.0,,
1176,0.30714285714285716,0.014642857142857143,17,0.01,,
1177,0.30714285714285716,0.014642857142857143,17,0.2942857142857143,,
1178,0.30714285714285716,0.014642857142857143,17,0.5785714285714286,,
1179,0.30714285714285716,0.014642857142857143,17,0.862857142857143,,
1180,0.30714285714285716,0.014642857142857143,17,1.1471428571428572,,
1181,0.30714285714285716,0.014642857142857143,17,1.4314285714285715,,
1182,0.30714285714285716,0.014642857142857143,17,1.715714285714286,,
1183,0.30714285714285716,0.014642857142857143,17,2.0,,
1184,0.30714285714285716,0.014642857142857143,23,0.01,,
1185,0.30714285714285716,0.014642857142857143,23,0.2942857142857143,,
1186,0.30714285714285716,0.014642857142857143,23,0.5785714285714286,,
1187,0.30714285714285716,0.014642857142857143,23,0.862857142857143,,
1188,0.30714285714285716,0.014642857142857143,23,1.1471428571428572,,
1189,0.30714285714285716,0.014642857142857143,23,1.4314285714285715,,
1190,0.30714285714285716,0.014642857142857143,23,1.715714285714286,,
1191,0.30714285714285716,0.014642857142857143,23,2.0,,
1192,0.30714285714285716,0.014642857142857143,28,0.01,,
1193,0.30714285714285716,0.014642857142857143,28,0.2942857142857143,,
1194,0.30714285714285716,0.014642857142857143,28,0.5785714285714286,,
1195,0.30714285714285716,0.014642857142857143,28,0.862857142857143,,
1196,0.30714285714285716,0.014642857142857143,28,1.1471428571428572,,
1197,0.30714285714285716,0.014642857142857143,28,1.4314285714285715,,
1198,0.30714285714285716,0.014642857142857143,28,1.715714285714286,,
1199,0.30714285714285716,0.014642857142857143,28,2.0,,
1200,0.30714285714285716,0.014642857142857143,34,0.01,,
1201,0.30714285714285716,0.014642857142857143,34,0.2942857142857143,,
1202,0.30714285714285716,0.014642857142857143,34,0.5785714285714286,,
1203,0.30714285714285716,0.014642857142857143,34,0.862857142857143,,
1204,0.30714285714285716,0.014642857142857143,34,1.1471428571428572,,
1205,0.30714285714285716,0.014642857142857143,34,1.4314285714285715,,
1206,0.30714285714285716,0.014642857142857143,34,1.715714285714286,,
1207,0.30714285714285716,0.014642857142857143,34,2.0,,
1208,0.30714285714285716,0.014642857142857143,40,0.01,,
1209,0.30714285714285716,0.014642857142857143,40,0.2942857142857143,,
1210,0.30714285714285716,0.014642857142857143,40,0.5785714285714286,,
1211,0.30714285714285716,0.014642857142857143,40,0.862857142857143,,
1212,0.30714285714285716,0.014642857142857143,40,1.1471428571428572,,
1213,0.30714285714285716,0.014642857142857143,40,1.4314285714285715,,
1214,0.30714285714285716,0.014642857142857143,40,1.715714285714286,,
1215,0.30714285714285716,0.014642857142857143,40,2.0,,
1216,0.30714285714285716,0.021714285714285714,1,0.01,,
1217,0.30714285714285716,0.021714285714285714,1,0.2942857142857143,,
1218,0.30714285714285716,0.021714285714285714,1,0.5785714285714286,,
1219,0.30714285714285716,0.021714285714285714,1,0.862857142857143,,
1220,0.30714285714285716,0.021714285714285714,1,1.1471428571428572,,
1221,0.30714285714285716,0.021714285714285714,1,1.4314285714285715,,
1222,0.30714285714285716,0.021714285714285714,1,1.715714285714286,,
1223,0.30714285714285716,0.021714285714285714,1,2.0,,
1224,0.30714285714285716,0.021714285714285714,6,0.01,,
1225,0.30714285714285716,0.021714285714285714,6,0.2942857142857143,,
1226,0.30714285714285716,0.021714285714285714,6,0.5785714285714286,,
1227,0.30714285714285716,0.021714285714285714,6,0.862857142857143,,
1228,0.30714285714285716,0.021714285714285714,6,1.1471428571428572,,
1229,0.30714285714285716,0.021714285714285714,6,1.4314285714285715,,
1230,0.30714285714285716,0.021714285714285714,6,1.715714285714286,,
1231,0.30714285714285716,0.021714285714285714,6,2.0,,
1232,0.30714285714285716,0.021714285714285714,12,0.01,,
1233,0.30714285714285716,0.021714285714285714,12,0.2942857142857143,,
1234,0.30714285714285716,0.021714285714285714,12,0.5785714285714286,,
1235,0.30714285714285716,0.021714285714285714,12,0.862857142857143,,
1236,0.30714285714285716,0.021714285714285714,12,1.1471428571428572,,
1237,0.30714285714285716,0.021714285714285714,12,1.4314285714285715,,
1238,0.30714285714285716,0.021714285714285714,12,1.715714285714286,,
1239,0.30714285714285716,0.021714285714285714,12,2.0,,
1240,0.30714285714285716,0.021714285714285714,17,0.01,,
1241,0.30714285714285716,0.021714285714285714,17,0.2942857142857143,,
1242,0.30714285714285716,0.021714285714285714,17,0.5785714285714286,,
1243,0.30714285714285716,0.021714285714285714,17,0.862857142857143,,
1244,0.30714285714285716,0.021714285714285714,17,1.1471428571428572,,
1245,0.30714285714285716,0.021714285714285714,17,1.4314285714285715,,
1246,0.30714285714285716,0.021714285714285714,17,1.715714285714286,,
1247,0.30714285714285716,0.021714285714285714,17,2.0,,
1248,0.30714285714285716,0.021714285714285714,23,0.01,,
1249,0.30714285714285716,0.021714285714285714,23,0.2942857142857143,,
1250,0.30714285714285716,0.021714285714285714,23,0.5785714285714286,,
1251,0.30714285714285716,0.021714285714285714,23,0.862857142857143,,
1252,0.30714285714285716,0.021714285714285714,23,1.1471428571428572,,
1253,0.30714285714285716,0.021714285714285714,23,1.4314285714285715,,
1254,0.30714285714285716,0.021714285714285714,23,1.715714285714286,,
1255,0.30714285714285716,0.021714285714285714,23,2.0,,
1256,0.30714285714285716,0.021714285714285714,28,0.01,,
1257,0.30714285714285716,0.021714285714285714,28,0.2942857142857143,,
1258,0.30714285714285716,0.021714285714285714,28,0.5785714285714286,,
1259,0.30714285714285716,0.021714285714285714,28,0.862857142857143,,
1260,0.30714285714285716,0.021714285714285714,28,1.1471428571428572,,
1261,0.30714285714285716,0.021714285714285714,28,1.4314285714285715,,
1262,0.30714285714285716,0.021714285714285714,28,1.715714285714286,,
1263,0.30714285714285716,0.021714285714285714,28,2.0,,
1264,0.30714285714285716,0.021714285714285714,34,0.01,,
1265,0.30714285714285716,0.021714285714285714,34,0.2942857142857143,,
1266,0.30714285714285716,0.021714285714285714,34,0.5785714285714286,,
1267,0.30714285714285716,0.021714285714285714,34,0.862857142857143,,
1268,0.30714285714285716,0.021714285714285714,34,1.1471428571428572,,
1269,0.30714285714285716,0.021714285714285714,34,1.4314285714285715,,
1270,0.30714285714285716,0.021714285714285714,34,1.715714285714286,,
1271,0.30714285714285716,0.021714285714285714,34,2.0,,
1272,0.30714285714285716,0.021714285714285714,40,0.01,,
1273,0.30714285714285716,0.021714285714285714,40,0.2942857142857143,,
1274,0.30714285714285716,0.021714285714285714,40,0.5785714285714286,,
1275,0.30714285714285716,0.021714285714285714,40,0.862857142857143,,
1276,0.30714285714285716,0.021714285714285714,40,1.1471428571428572,,
1277,0.30714285714285716,0.021714285714285714,40,1.4314285714285715,,
1278,0.30714285714285716,0.021714285714285714,40,1.715714285714286,,
1279,0.30714285714285716,0.021714285714285714,40,2.0,,
1280,0.30714285714285716,0.028785714285714286,1,0.01,,
1281,0.30714285714285716,0.028785714285714286,1,0.2942857142857143,,
1282,0.30714285714285716,0.028785714285714286,1,0.5785714285714286,,
1283,0.30714285714285716,0.028785714285714286,1,0.862857142857143,,
1284,0.30714285714285716,0.028785714285714286,1,1.1471428571428572,,
1285,0.30714285714285716,0.028785714285714286,1,1.4314285714285715,,
1286,0.30714285714285716,0.028785714285714286,1,1.715714285714286,,
1287,0.30714285714285716,0.028785714285714286,1,2.0,,
1288,0.30714285714285716,0.028785714285714286,6,0.01,,
1289,0.30714285714285716,0.028785714285714286,6,0.2942857142857143,,
1290,0.30714285714285716,0.028785714285714286,6,0.5785714285714286,,
1291,0.30714285714285716,0.028785714285714286,6,0.862857142857143,,
1292,0.30714285714285716,0.028785714285714286,6,1.1471428571428572,,
1293,0.30714285714285716,0.028785714285714286,6,1.4314285714285715,,
1294,0.30714285714285716,0.028785714285714286,6,1.715714285714286,,
1295,0.30714285714285716,0.028785714285714286,6,2.0,,
1296,0.30714285714285716,0.028785714285714286,12,0.01,,
1297,0.30714285714285716,0.028785714285714286,12,0.2942857142857143,,
1298,0.30714285714285716,0.028785714285714286,12,0.5785714285714286,,
1299,0.30714285714285716,0.028785714285714286,12,0.862857142857143,,
1300,0.30714285714285716,0.028785714285714286,12,1.1471428571428572,,
1301,0.30714285714285716,0.028785714285714286,12,1.4314285714285715,,
1302,0.30714285714285716,0.028785714285714286,12,1.715714285714286,,
1303,0.30714285714285716,0.028785714285714286,12,2.0,,
1304,0.30714285714285716,0.028785714285714286,17,0.01,,
1305,0.30714285714285716,0.028785714285714286,17,0.2942857142857143,,
1306,0.30714285714285716,0.028785714285714286,17,0.5785714285714286,,
1307,0.30714285714285716,0.028785714285714286,17,0.862857142857143,,
1308,0.30714285714285716,0.028785714285714286,17,1.1471428571428572,,
1309,0.30714285714285716,0.028785714285714286,17,1.4314285714285715,,
1310,0.30714285714285716,0.028785714285714286,17,1.715714285714286,,
1311,0.30714285714285716,0.028785714285714286,17,2.0,,
1312,0.30714285714285716,0.028785714285714286,23,0.01,,
1313,0.30714285714285716,0.028785714285714286,23,0.2942857142857143,,
1314,0.30714285714285716,0.028785714285714286,23,0.5785714285714286,,
1315,0.30714285714285716,0.028785714285714286,23,0.862857142857143,,
1316,0.30714285714285716,0.028785714285714286,23,1.1471428571428572,,
1317,0.30714285714285716,0.028785714285714286,23,1.4314285714285715,,
1318,0.30714285714285716,0.028785714285714286,23,1.715714285714286,,
1319,0.30714285714285716,0.028785714285714286,23,2.0,,
1320,0.30714285714285716,0.028785714285714286,28,0.01,,
1321,0.30714285714285716,0.028785714285714286,28,0.2942857142857143,,
1322,0.30714285714285716,0.028785714285714286,28,0.5785714285714286,,
1323,0.30714285714285716,0.028785714285714286,28,0.862857142857143,,
1324,0.30714285714285716,0.028785714285714286,28,1.1471428571428572,,
1325,0.30714285714285716,0.028785714285714286,28,1.4314285714285715,,
1326,0.30714285714285716,0.028785714285714286,28,1.715714285714286,,
1327,0.30714285714285716,0.028785714285714286,28,2.0,,
1328,0.30714285714285716,0.028785714285714286,34,0.01,,
1329,0.30714285714285716,0.028785714285714286,34,0.2942857142857143,,
1330,0.30714285714285716,0.028785714285714286,34,0.5785714285714286,,
1331,0.30714285714285716,0.028785714285714286,34,0.862857142857143,,
1332,0.30714285714285716,0.028785714285714286,34,1.1471428571428572,,
1333,0.30714285714285716,0.028785714285714286,34,1.4314285714285715,,
1334,0.30714285714285716,0.028785714285714286,34,1.715714285714286,,
1335,0.30714285714285716,0.028785714285714286,34,2.0,,
1336,0.30714285714285716,0.028785714285714286,40,0.01,,
1337,0.30714285714285716,0.028785714285714286,40,0.2942857142857143,,
1338,0.30714285714285716,0.028785714285714286,40,0.5785714285714286,,
1339,0.30714285714285716,0.028785714285714286,40,0.862857142857143,,
1340,0.30714285714285716,0.028785714285714286,40,1.1471428571428572,,
1341,0.30714285714285716,0.028785714285714286,40,1.4314285714285715,,
1342,0.30714285714285716,0.028785714285714286,40,1.715714285714286,,
1343,0.30714285714285716,0.028785714285714286,40,2.0,,
1344,0.30714285714285716,0.03585714285714286,1,0.01,,
1345,0.30714285714285716,0.03585714285714286,1,0.2942857142857143,,
1346,0.30714285714285716,0.03585714285714286,1,0.5785714285714286,,
1347,0.30714285714285716,0.03585714285714286,1,0.862857142857143,,
1348,0.30714285714285716,0.03585714285714286,1,1.1471428571428572,,
1349,0.30714285714285716,0.03585714285714286,1,1.4314285714285715,,
1350,0.30714285714285716,0.03585714285714286,1,1.715714285714286,,
1351,0.30714285714285716,0.03585714285714286,1,2.0,,
1352,0.30714285714285716,0.03585714285714286,6,0.01,,
1353,0.30714285714285716,0.03585714285714286,6,0.2942857142857143,,
1354,0.30714285714285716,0.03585714285714286,6,0.5785714285714286,,
1355,0.30714285714285716,0.03585714285714286,6,0.862857142857143,,
1356,0.30714285714285716,0.03585714285714286,6,1.1471428571428572,,
1357,0.30714285714285716,0.03585714285714286,6,1.4314285714285715,,
1358,0.30714285714285716,0.03585714285714286,6,1.715714285714286,,
1359,0.30714285714285716,0.03585714285714286,6,2.0,,
1360,0.30714285714285716,0.03585714285714286,12,0.01,,
1361,0.30714285714285716,0.03585714285714286,12,0.2942857142857143,,
1362,0.30714285714285716,0.03585714285714286,12,0.5785714285714286,,
1363,0.30714285714285716,0.03585714285714286,12,0.862857142857143,,
1364,0.30714285714285716,0.03585714285714286,12,1.1471428571428572,,
1365,0.30714285714285716,0.03585714285714286,12,1.4314285714285715,,
1366,0.30714285714285716,0.03585714285714286,12,1.715714285714286,,
1367,0.30714285714285716,0.03585714285714286,12,2.0,,
1368,0.30714285714285716,0.03585714285714286,17,0.01,,
1369,0.30714285714285716,0.03585714285714286,17,0.2942857142857143,,
1370,0.30714285714285716,0.03585714285714286,17,0.5785714285714286,,
1371,0.30714285714285716,0.03585714285714286,17,0.862857142857143,,
1372,0.30714285714285716,0.03585714285714286,17,1.1471428571428572,,
1373,0.30714285714285716,0.03585714285714286,17,1.4314285714285715,,
1374,0.30714285714285716,0.03585714285714286,17,1.715714285714286,,
1375,0.30714285714285716,0.03585714285714286,17,2.0,,
1376,0.30714285714285716,0.03585714285714286,23,0.01,,
1377,0.30714285714285716,0.03585714285714286,23,0.2942857142857143,,
1378,0.30714285714285716,0.03585714285714286,23,0.5785714285714286,,
1379,0.30714285714285716,0.03585714285714286,23,0.862857142857143,,
1380,0.30714285714285716,0.03585714285714286,23,1.1471428571428572,,
1381,0.30714285714285716,0.03585714285714286,23,1.4314285714285715,,
1382,0.30714285714285716,0.03585714285714286,23,1.715714285714286,,
1383,0.30714285714285716,0.03585714285714286,23,2.0,,
1384,0.30714285714285716,0.03585714285714286,28,0.01,,
1385,0.30714285714285716,0.03585714285714286,28,0.2942857142857143,,
1386,0.30714285714285716,0.03585714285714286,28,0.5785714285714286,,
1387,0.30714285714285716,0.03585714285714286,28,0.862857142857143,,
1388,0.30714285714285716,0.03585714285714286,28,1.1471428571428572,,
1389,0.30714285714285716,0.03585714285714286,28,1.4314285714285715,,
1390,0.30714285714285716,0.03585714285714286,28,1.715714285714286,,
1391,0.30714285714285716,0.03585714285714286,28,2.0,,
1392,0.30714285714285716,0.03585714285714286,34,0.01,,
1393,0.30714285714285716,0.03585714285714286,34,0.2942857142857143,,
1394,0.30714285714285716,0.03585714285714286,34,0.5785714285714286,,
1395,0.30714285714285716,0.03585714285714286,34,0.862857142857143,,
1396,0.30714285714285716,0.03585714285714286,34,1.1471428571428572,,
1397,0.30714285714285716,0.03585714285714286,34,1.4314285714285715,,
1398,0.30714285714285716,0.03585714285714286,34,1.715714285714286,,
1399,0.30714285714285716,0.03585714285714286,34,2.0,,
1400,0.30714285714285716,0.03585714285714286,40,0.01,,
1401,0.30714285714285716,0.03585714285714286,40,0.2942857142857143,,
1402,0.30714285714285716,0.03585714285714286,40,0.5785714285714286,,
1403,0.30714285714285716,0.03585714285714286,40,0.862857142857143,,
1404,0.30714285714285716,0.03585714285714286,40,1.1471428571428572,,
1405,0.30714285714285716,0.03585714285714286,40,1.4314285714285715,,
1406,0.30714285714285716,0.03585714285714286,40,1.715714285714286,,
1407,0.30714285714285716,0.03585714285714286,40,2.0,,
1408,0.30714285714285716,0.04292857142857143,1,0.01,,
1409,0.30714285714285716,0.04292857142857143,1,0.2942857142857143,,
1410,0.30714285714285716,0.04292857142857143,1,0.5785714285714286,,
1411,0.30714285714285716,0.04292857142857143,1,0.862857142857143,,
1412,0.30714285714285716,0.04292857142857143,1,1.1471428571428572,,
1413,0.30714285714285716,0.04292857142857143,1,1.4314285714285715,,
1414,0.30714285714285716,0.04292857142857143,1,1.715714285714286,,
1415,0.30714285714285716,0.04292857142857143,1,2.0,,
1416,0.30714285714285716,0.04292857142857143,6,0.01,,
1417,0.30714285714285716,0.04292857142857143,6,0.2942857142857143,,
1418,0.30714285714285716,0.04292857142857143,6,0.5785714285714286,,
1419,0.30714285714285716,0.04292857142857143,6,0.862857142857143,,
1420,0.30714285714285716,0.04292857142857143,6,1.1471428571428572,,
1421,0.30714285714285716,0.04292857142857143,6,1.4314285714285715,,
1422,0.30714285714285716,0.04292857142857143,6,1.715714285714286,,
1423,0.30714285714285716,0.04292857142857143,6,2.0,,
1424,0.30714285714285716,0.04292857142857143,12,0.01,,
1425,0.30714285714285716,0.04292857142857143,12,0.2942857142857143,,
1426,0.30714285714285716,0.04292857142857143,12,0.5785714285714286,,
1427,0.30714285714285716,0.04292857142857143,12,0.862857142857143,,
1428,0.30714285714285716,0.04292857142857143,12,1.1471428571428572,,
1429,0.30714285714285716,0.04292857142857143,12,1.4314285714285715,,
1430,0.30714285714285716,0.04292857142857143,12,1.715714285714286,,
1431,0.30714285714285716,0.04292857142857143,12,2.0,,
1432,0.30714285714285716,0.04292857142857143,17,0.01,,
1433,0.30714285714285716,0.04292857142857143,17,0.2942857142857143,,
1434,0.30714285714285716,0.04292857142857143,17,0.5785714285714286,,
1435,0.30714285714285716,0.04292857142857143,17,0.862857142857143,,
1436,0.30714285714285716,0.04292857142857143,17,1.1471428571428572,,
1437,0.30714285714285716,0.04292857142857143,17,1.4314285714285715,,
1438,0.30714285714285716,0.04292857142857143,17,1.715714285714286,,
1439,0.30714285714285716,0.04292857142857143,17,2.0,,
1440,0.30714285714285716,0.04292857142857143,23,0.01,,
1441,0.30714285714285716,0.04292857142857143,23,0.2942857142857143,,
1442,0.30714285714285716,0.04292857142857143,23,0.5785714285714286,,
1443,0.30714285714285716,0.04292857142857143,23,0.862857142857143,,
1444,0.30714285714285716,0.04292857142857143,23,1.1471428571428572,,
1445,0.30714285714285716,0.04292857142857143,23,1.4314285714285715,,
1446,0.30714285714285716,0.04292857142857143,23,1.715714285714286,,
1447,0.30714285714285716,0.04292857142857143,23,2.0,,
1448,0.30714285714285716,0.04292857142857143,28,0.01,,
1449,0.30714285714285716,0.04292857142857143,28,0.2942857142857143,,
1450,0.30714285714285716,0.04292857142857143,28,0.5785714285714286,,
1451,0.30714285714285716,0.04292857142857143,28,0.862857142857143,,
1452,0.30714285714285716,0.04292857142857143,28,1.1471428571428572,,
1453,0.30714285714285716,0.04292857142857143,28,1.4314285714285715,,
1454,0.30714285714285716,0.04292857142857143,28,1.715714285714286,,
1455,0.30714285714285716,0.04292857142857143,28,2.0,,
1456,0.30714285714285716,0.04292857142857143,34,0.01,,
1457,0.30714285714285716,0.04292857142857143,34,0.2942857142857143,,
1458,0.30714285714285716,0.04292857142857143,34,0.5785714285714286,,
1459,0.30714285714285716,0.04292857142857143,34,0.862857142857143,,
1460,0.30714285714285716,0.04292857142857143,34,1.1471428571428572,,
1461,0.30714285714285716,0.04292857142857143,34,1.4314285714285715,,
1462,0.30714285714285716,0.04292857142857143,34,1.715714285714286,,
1463,0.30714285714285716,0.04292857142857143,34,2.0,,
1464,0.30714285714285716,0.04292857142857143,40,0.01,,
1465,0.30714285714285716,0.04292857142857143,40,0.2942857142857143,,
1466,0.30714285714285716,0.04292857142857143,40,0.5785714285714286,,
1467,0.30714285714285716,0.04292857142857143,40,0.862857142857143,,
1468,0.30714285714285716,0.04292857142857143,40,1.1471428571428572,,
1469,0.30714285714285716,0.04292857142857143,40,1.4314285714285715,,
1470,0.30714285714285716,0.04292857142857143,40,1.715714285714286,,
1471,0.30714285714285716,0.04292857142857143,40,2.0,,
1472,0.30714285714285716,0.05,1,0.01,,
1473,0.30714285714285716,0.05,1,0.2942857142857143,,
1474,0.30714285714285716,0.05,1,0.5785714285714286,,
1475,0.30714285714285716,0.05,1,0.862857142857143,,
1476,0.30714285714285716,0.05,1,1.1471428571428572,,
1477,0.30714285714285716,0.05,1,1.4314285714285715,,
1478,0.30714285714285716,0.05,1,1.715714285714286,,
1479,0.30714285714285716,0.05,1,2.0,,
1480,0.30714285714285716,0.05,6,0.01,,
1481,0.30714285714285716,0.05,6,0.2942857142857143,,
1482,0.30714285714285716,0.05,6,0.5785714285714286,,
1483,0.30714285714285716,0.05,6,0.862857142857143,,
1484,0.30714285714285716,0.05,6,1.1471428571428572,,
1485,0.30714285714285716,0.05,6,1.4314285714285715,,
1486,0.30714285714285716,0.05,6,1.715714285714286,,
1487,0.30714285714285716,0.05,6,2.0,,
1488,0.30714285714285716,0.05,12,0.01,,
1489,0.30714285714285716,0.05,12,0.2942857142857143,,
1490,0.30714285714285716,0.05,12,0.5785714285714286,,
1491,0.30714285714285716,0.05,12,0.862857142857143,,
1492,0.30714285714285716,0.05,12,1.1471428571428572,,
1493,0.30714285714285716,0.05,12,1.4314285714285715,,
1494,0.30714285714285716,0.05,12,1.715714285714286,,
1495,0.30714285714285716,0.05,12,2.0,,
1496,0.30714285714285716,0.05,17,0.01,,
1497,0.30714285714285716,0.05,17,0.2942857142857143,,
1498,0.30714285714285716,0.05,17,0.5785714285714286,,
1499,0.30714285714285716,0.05,17,0.862857142857143,,
1500,0.30714285714285716,0.05,17,1.1471428571428572,,
1501,0.30714285714285716,0.05,17,1.4314285714285715,,
1502,0.30714285714285716,0.05,17,1.715714285714286,,
1503,0.30714285714285716,0.05,17,2.0,,
1504,0.30714285714285716,0.05,23,0.01,,
1505,0.30714285714285716,0.05,23,0.2942857142857143,,
1506,0.30714285714285716,0.05,23,0.5785714285714286,,
1507,0.30714285714285716,0.05,23,0.862857142857143,,
1508,0.30714285714285716,0.05,23,1.1471428571428572,,
1509,0.30714285714285716,0.05,23,1.4314285714285715,,
1510,0.30714285714285716,0.05,23,1.715714285714286,,
1511,0.30714285714285716,0.05,23,2.0,,
1512,0.30714285714285716,0.05,28,0.01,,
1513,0.30714285714285716,0.05,28,0.2942857142857143,,
1514,0.30714285714285716,0.05,28,0.5785714285714286,,
1515,0.30714285714285716,0.05,28,0.862857142857143,,
1516,0.30714285714285716,0.05,28,1.1471428571428572,,
1517,0.30714285714285716,0.05,28,1.4314285714285715,,
1518,0.30714285714285716,0.05,28,1.715714285714286,,
1519,0.30714285714285716,0.05,28,2.0,,
1520,0.30714285714285716,0.05,34,0.01,,
1521,0.30714285714285716,0.05,34,0.2942857142857143,,
1522,0.30714285714285716,0.05,34,0.5785714285714286,,
1523,0.30714285714285716,0.05,34,0.862857142857143,,
1524,0.30714285714285716,0.05,34,1.1471428571428572,,
1525,0.30714285714285716,0.05,34,1.4314285714285715,,
1526,0.30714285714285716,0.05,34,1.715714285714286,,
1527,0.30714285714285716,0.05,34,2.0,,
1528,0.30714285714285716,0.05,40,0.01,,
1529,0.30714285714285716,0.05,40,0.2942857142857143,,
1530,0.30714285714285716,0.05,40,0.5785714285714286,,
1531,0.30714285714285716,0.05,40,0.862857142857143,,
1532,0.30714285714285716,0.05,40,1.1471428571428572,,
1533,0.30714285714285716,0.05,40,1.4314285714285715,,
1534,0.30714285714285716,0.05,40,1.715714285714286,,
1535,0.30714285714285716,0.05,40,2.0,,
1536,0.44571428571428573,0.0005,1,0.01,-7.438179686297998,145868598557.8999
1537,0.44571428571428573,0.0005,1,0.2942857142857143,,
1538,0.44571428571428573,0.0005,1,0.5785714285714286,,
1539,0.44571428571428573,0.0005,1,0.862857142857143,,
1540,0.44571428571428573,0.0005,1,1.1471428571428572,,
1541,0.44571428571428573,0.0005,1,1.4314285714285715,,
1542,0.44571428571428573,0.0005,1,1.715714285714286,,
1543,0.44571428571428573,0.0005,1,2.0,,
1544,0.44571428571428573,0.0005,6,0.01,0.5823945794595264,7219035349.927013
1545,0.44571428571428573,0.0005,6,0.2942857142857143,,
1546,0.44571428571428573,0.0005,6,0.5785714285714286,,
1547,0.44571428571428573,0.0005,6,0.862857142857143,,
1548,0.44571428571428573,0.0005,6,1.1471428571428572,,
1549,0.44571428571428573,0.0005,6,1.4314285714285715,,
1550,0.44571428571428573,0.0005,6,1.715714285714286,,
1551,0.44571428571428573,0.0005,6,2.0,,
1552,0.44571428571428573,0.0005,12,0.01,0.3238926857522584,11687689770.84103
1553,0.44571428571428573,0.0005,12,0.2942857142857143,,
1554,0.44571428571428573,0.0005,12,0.5785714285714286,,
1555,0.44571428571428573,0.0005,12,0.862857142857143,0.8265002230037136,2999245128.85784
1556,0.44571428571428573,0.0005,12,1.1471428571428572,0.4414302860407142,9655848109.5671
1557,0.44571428571428573,0.0005,12,1.4314285714285715,0.7817383920927028,3773031156.9602346
1558,0.44571428571428573,0.0005,12,1.715714285714286,0.9733720073566502,460311123.21567357
1559,0.44571428571428573,0.0005,12,2.0,0.5449980984745242,7865498506.090573
1560,0.44571428571428573,0.0005,17,0.01,0.3722650300975541,10851489744.185276
1561,0.44571428571428573,0.0005,17,0.2942857142857143,0.7885294070975584,3655636662.1318665
