,QKLMS,QKLMS_AKB,QKLMS_AMK
0,1.5181614951811075,1.2368295806946126,1.0221217807903142
1,1.6854978575227102,1.362970138646114,1.3863395640156524
2,1.6151934984045666,1.3316861872082115,1.3693905830662048
3,1.4901968964556362,1.2446562816850681,1.21713935110178
4,1.3377965462444934,1.1312668683810134,1.275074942817916
5,1.1569630707298222,1.0169368625482265,1.115608659710294
6,1.026412319534705,0.9361935708516879,0.9710962968317722
7,0.9568395347258186,0.9150784926930561,0.8914579794893486
8,0.9913239532389003,0.9798074198845618,0.9291252812015328
9,1.141636267833643,1.158197585936607,1.061675108417805
10,1.3945023124495328,1.4548939082162926,1.2985385146975033
11,1.7214464187916292,1.894047186017707,1.592388579370609
12,2.141270448242778,2.4629328230551852,1.9770680542937122
13,2.6024323363072224,3.1005558711036194,2.316061381953443
14,2.9018197855382026,3.735611512042502,2.713788096747278
15,3.2064742857304758,4.258022645347282,2.9612921353768864
16,3.333167325087582,4.5492835097577276,2.9023600597903
17,3.290350490549061,4.521813203641717,3.100925246601674
18,3.087903152554535,4.167021714996989,3.0475881852089155
19,2.7234234375145916,3.556513711598943,2.6924714640983827
20,2.2536016608402547,2.8149337068768454,2.1722354041061904
21,1.7720169063745304,2.0885961618741966,1.8695921053320557
22,1.368790753662009,1.5160592790319904,1.4445774295509046
23,1.0854084562300235,1.1180438251692761,1.1108067510468282
24,0.9606635957510984,0.9363752346070399,0.9657751184244919
25,1.0212240310695762,0.9363355830214556,0.9672708447291375
26,1.2528932583084433,1.0905996133062608,1.1241356233165936
27,1.6569031622106223,1.369035619189825,1.4521266283021539
28,2.0987865808383135,1.699011177067731,1.9122788513394244
29,2.598606842363716,2.044749357459781,2.205989044073296
30,2.9027346822282154,2.326424125988907,2.800074948686886
31,3.1012403467279324,2.514076199307367,2.9319941708152206
32,3.103390493074999,2.534517769171948,3.109620139465471
33,2.818661125252715,2.362727838552671,2.8288393092327837
34,2.412743601010222,2.034705669099047,2.703529766376955
35,1.9093182662373283,1.6320346755450594,2.056858724377348
36,1.4466110755796082,1.2494846907730939,1.598979865477344
37,1.0860945594141915,0.9772140799263614,1.1888871043724405
38,0.9598462333242032,0.9216798801367331,0.9852855953214453
39,1.1361718987127076,1.1686201383097665,1.0405727538560845
40,1.6375774573807647,1.8089563103198134,1.4096584114417372
41,2.4408423624787297,2.928756958082876,2.1487293648478514
42,3.439988822576993,4.650065713758662,3.1712226752729165
43,4.548229267818669,6.911132723348626,3.97058288370383
44,5.637338645931255,9.47875280273313,4.9599352170914575
45,6.360737088402276,11.931002379849108,6.131895612242276
46,6.657369391108324,13.497104315592772,6.884031094112473
47,6.67012141141557,13.570032396447367,6.9392990872768525
48,6.051574625364607,12.192821565436239,6.423748262105675
49,5.112595749298102,9.512205306001306,5.790854456789664
50,3.9090568122550495,6.484573663528602,4.669393749060589
51,2.718773899734809,3.862541983194468,3.358280294945132
52,1.7020846558114548,2.052845096463718,2.4420394503980063
53,1.087076916367529,1.1259612682713291,1.4639671221819883
54,0.9951084490343498,0.9243433202880439,1.0646622179954193
55,1.4768441837037125,1.3100309902652327,1.122639797347506
56,2.496688561556161,2.1452227608493244,1.783509157535114
57,3.8858050044112087,3.377164563457551,2.981030179298365
58,5.415331535481694,4.86986532042532,4.33100669600799
59,6.7712498326825346,6.4503075073370795,5.989909523621176
60,7.761051148806778,7.780056004586189,7.048795662005218
61,8.012977746726555,8.521524579427133,8.016422374081117
62,7.62756203456368,8.310516741092016,8.783173147500156
63,6.603386797928249,7.183032543288453,7.593923959257669
64,5.060470507545554,5.391256706369283,6.486290399756743
65,3.3705347384131787,3.475453256545216,4.80471290556617
66,1.9295734222617367,1.907267371983481,3.3040076044869555
67,1.0895875518064198,1.0264682524924122,1.990501117533806
68,1.0897684029841523,1.0992425395841667,1.1422372765264015
69,2.095759372830247,2.6567120367230843,1.2566902239435873
70,4.141564672991203,6.663748518107039,2.350230816756101
71,6.97385724715074,14.592371362243025,4.54711841393819
72,10.245204474625416,28.117239144202713,7.141650575063521
73,13.299918106159044,48.177540513796885,10.741338158613146
74,15.64960786544515,71.22118043670122,14.070407558412631
75,17.076123596780644,94.34857566882857,16.252109723901007
76,17.011725692713345,103.2233794855565,17.9286787822096
77,15.487187784967425,92.78743501363031,17.98571314630611
78,12.726022552602535,67.599866618149,17.06927429393186
79,9.2398337990942,38.28520201019794,14.585552971787282
80,5.661593528884798,16.705091888276776,11.527248856631129
81,2.8025870801616253,5.33758097430492,7.605427026080255
82,1.1745254361364155,1.303078953266104,4.302134094973409
83,1.210096345021895,1.2486674321153701,2.020135429461944
84,3.1398685866685936,3.6968080074940497,1.079963369884591
85,6.689304401820419,8.682839158764295,1.9886778979506405
86,11.399669506803734,17.2404982939194,4.627852716582659
87,16.456927960674328,30.00587193064466,8.68090889870171
88,20.764642914421003,47.70242823504749,13.480433349427862
89,23.630176888830437,64.95033821557234,19.12169113960504
90,24.394272014010266,76.50281718232752,23.442547046940724
91,22.817814191306415,75.52614426760746,25.17726670107553
92,19.03983149514071,60.743647797588984,25.902870242785077
93,13.903668959009499,39.27943694399168,23.4206067424875
94,8.369007385352514,20.09767709134864,19.794936844675192
95,3.779820550924407,7.632586613843757,15.118552253631295
96,1.2184209688226861,1.6135147020412755,9.246287015599266
97,1.5622671871118639,2.148159128335114,4.677190427604483
98,5.300299934534971,14.685407821101236,1.98510442963784
99,12.089818806206809,57.80644967997036,1.2823806541757357
100,21.160909956080285,175.1082447320645,3.544766498666685
101,31.117738829707836,[421.2602157],9.843759294494623
102,40.04496142227006,[550.16119695],17.51379769270386
103,46.89063717742123,563.7166554437468,28.037743352135404
104,49.55147113547248,576.2227792089843,36.070875126562676
105,47.84543407247222,584.5939494269627,45.09216662363154
106,41.75859867144899,585.7104084997778,49.994767429464595
107,32.224020011695686,573.1374730811496,53.9203761336681
108,21.243330707914115,532.8938664231083,48.94294998906803
109,11.02545547763857,276.36479528405255,43.77995547156672
110,3.6844674000772644,43.96341931767458,36.06579760061523
111,0.974315851236934,1.6431488431142178,27.793426675908417
112,4.073341282845404,15.30869441787678,16.535038585822953
113,12.964026572989745,62.20680928785871,8.008615947002314
114,26.54481849038518,185.2349824736292,2.384643844725199
