,Ka,embedding,epsilon,eta,mu,split0_r2,split1_r2,split2_r2,split3_r2,split4_r2,split5_r2,split6_r2,split7_r2,split8_r2,split9_r2,r2_mean,r2_std
0,10,5,1.3055267521432878,0.08428303845098711,0.4336547993389047,0.4085740511800163,0.46987169822666497,-0.028592382253600817,0.7059579242278963,0.5674900932644994,0.5623050557364795,0.15396710438679112,0.118116149488083,-0.03103194426195207,0.2683867065945341,0.31950444565894115,0.24798368025769782
1,10,7,0.975174422525385,0.32741274355183697,0.9736627605010293,-0.054729643668843385,0.01623609599639502,-0.029112500648995204,-0.021986083380772153,-0.001570895664524713,-0.011737707743625824,-0.006571847048244239,-0.005133178839931196,-0.015830242626082763,0.006854930151950478,-0.012358107347267399,0.018894467279077988
2,6,5,0.8855695922016594,0.26331326638872216,0.3473961604172684,0.5008931563940592,0.5712701181136557,0.6054220346922602,0.5493379600716103,0.700492682765567,0.6722163834270731,0.6021578277638068,0.5581466893793854,-0.009460308078727697,0.3731969523165874,0.5123673496845278,0.19401047137118138
3,9,8,0.8364830796810959,0.42284179186531057,0.15035078041264516,0.6517838120770836,0.751971278135681,0.7279671070952572,0.31096329399529204,0.6919322078810523,0.4038287809610117,0.529038869622051,0.6395570883237898,-0.04270250598297392,0.5293548493889648,0.519369478149721,0.23071063948965934
4,5,7,1.047216090547421,0.22946864108986284,0.5304774795512048,-0.059851857068076095,-0.009430350241481967,0.16524708137646468,0.18175905615767327,0.005710733814692509,-0.013304096249184905,-0.05918993030675024,-0.0030809890258181594,-0.03517371520713159,0.5062129767343639,0.06788989099847514,0.16707335980270382
5,8,5,1.2640395841502143,0.08184289779753509,0.7686156243223572,-0.07506752520301703,0.09683849522381716,0.09776804698725158,-0.023242026962097213,0.06325877091501741,0.3682111075314739,0.17312767905898602,-0.003952409457144657,-0.019063746920213037,0.3434273349730783,0.10213057261471525,0.14445786207669048
6,9,8,0.4726646866535199,0.17864953025317756,0.22655035442437188,0.3474844368854785,0.5775555233410052,0.48879140422989187,-0.08375550333791694,0.07151061622421233,0.3178209566284032,0.5502863460757094,-0.08008250434209811,-0.03487423682593062,0.49706058850723744,0.2651797627385992,0.2570374314904562
7,5,5,0.7482820155864282,0.01795945319595433,0.23232138825158766,0.23382308870058469,0.3485958863712125,0.653495392231774,0.48619798556874505,0.37526100762299847,0.5956353108261914,0.4816995350530869,0.3431008918264605,-0.056163926022949395,0.6290439931175089,0.4090689165295613,0.20260031988825508
8,6,9,1.463640598206967,0.04081249443461285,0.44703195379934146,0.014562191406037428,0.12411658952359313,0.03396161970478176,0.0004930449964022588,0.19865286251541486,0.3019365910735919,-0.023592303579502028,0.37685524160606765,-0.02980051942925565,0.5196507330058744,0.15168360508230055,0.1818850047180587
9,6,6,2.0396181354934977,0.12872571994414425,0.18090958513604516,0.5255379083992319,0.5449118406073948,0.6168575644542476,0.7058269752407482,0.6603984050276361,0.791351290777079,0.7572801320691462,0.4380366775341293,0.4159100809056436,0.6433209533511975,0.6099431828366454,0.120860419741437
10,7,8,1.6013722824369125,0.10781670964151932,0.3350472290083525,0.45693605390872094,0.5954588316977506,0.11033864975773752,0.32223675675852714,0.6667324290356309,0.34122402033179783,0.5465808165001479,0.3719722115896772,-0.03877066914764834,0.2394393186656158,0.3612148419097957,0.20773192670728144
11,9,8,2.0767476761184525,0.014906341705563488,0.2188767560948347,0.25048484792731646,0.2479950889348695,0.4398235933780539,0.2775186096937395,0.4856632654129971,0.5233774135730284,0.486033856377562,0.41406485828091777,-0.061819504998913276,0.18021452379165392,0.3243356552371225,0.17220327790625553
12,8,9,1.406216650930797,0.026936107403545434,0.4763107728563063,0.12744644004793498,0.06293782473336948,-8.836349327467907e-07,-0.02209986327629574,-0.004621978583530151,-0.012159529557115445,0.5601043999316867,-0.004501292758892062,-0.04526066752073775,-0.0068386791592971565,0.06550057702221901,0.17140321635830386
13,8,7,0.4179391672910394,0.015400118196017266,0.6663295894652734,-0.09593357941585459,-0.010770252809308562,-0.03887833736298592,-0.027478107615395285,-0.001498525766388703,-0.00946700157067032,-0.041286139714999594,-0.004423978656890648,-0.01923963606306292,-0.0037475497523711985,-0.025272310872792768,0.027201321463777076
14,6,6,1.9991421069014843,0.13354058487805395,0.023571635612109836,0.6348993449526679,0.5393079340453415,0.7402233149266781,0.6083617581110725,0.6516505623278582,0.6207565179094494,0.5732864301990716,0.5565812841033451,0.37530468541112894,0.7039166644516034,0.6004288496438217,0.09571636221180052
