,epsilon,sigma,r2,mse
32,0.01,5423.774576271187,0.9993895278673122,0.0018321688955066496
33,0.01,5593.264406779661,0.999389526530902,0.0018321729063844716
34,0.01,5762.754237288135,0.9993895253106605,0.001832176568613121
35,0.01,5932.244067796611,0.9993895241935037,0.0018321799214606025
36,0.01,6101.733898305085,0.9993895231681391,0.0018321829988183185
37,0.01,6271.223728813559,0.9993895222247792,0.0018321858300608456
38,0.01,6440.713559322034,0.999389521354907,0.0018321884407495276
39,0.01,6610.203389830509,0.9993895205510833,0.001832190853211406
40,0.01,6779.693220338983,0.9993895198067869,0.001832193087018162
41,0.01,6949.183050847458,0.9993895191162819,0.0018321951593843109
42,0.01,7118.672881355932,0.9993895184745071,0.001832197085499846
43,0.01,7288.162711864406,0.9993895178769828,0.0018321988788093581
44,0.01,7457.652542372882,0.9993895173197325,0.0018322005512473052
45,0.01,7627.142372881356,0.9993895167992164,0.001832202113437058
46,0.01,7796.6322033898305,0.9993895163122755,0.0018322035748600239
47,0.01,7966.122033898305,0.9993895158560829,0.0018322049439998512
48,0.01,8135.611864406779,0.9993895154281035,0.001832206228465821
49,0.01,8305.101694915254,0.9993895150260577,0.001832207435098793
50,0.01,8474.591525423728,0.9993895146478918,0.0018322085700624856
51,0.01,8644.081355932203,0.9993895142917516,0.0018322096389223393
52,0.01,8813.571186440679,0.999389513955959,0.0018322106467138744
53,0.01,8983.061016949152,0.9993895136389932,0.001832211598002105
54,0.01,9152.550847457627,0.9993895133394725,0.0018322124969333297
55,0.01,9322.040677966103,0.9993895130561399,0.001832213347280377
56,0.01,9491.530508474576,0.9993895127878495,0.001832214152482267
57,0.01,9661.020338983051,0.9993895125335551,0.0018322149156790313
58,0.01,9830.510169491525,0.9993895122922998,0.0018322156397423738
59,0.01,10000.0,0.9993895120632071,0.0018322163273027162
60,169.50135593220338,0.1,-11.234729703012295,36.71927022793837
61,169.50135593220338,169.58983050847456,0.9993953368573456,0.0018147347649646462
62,169.50135593220338,339.07966101694916,0.9993909632200617,0.0018278610679729836
63,169.50135593220338,508.5694915254237,0.9993901533983903,0.001830291531212436
64,169.50135593220338,678.0593220338983,0.999389869949765,0.0018311422264808417
65,169.50135593220338,847.5491525423729,0.9993897387474979,0.0018315359950083405
66,169.50135593220338,1017.0389830508474,0.9993896674744202,0.0018317499020961945
67,169.50135593220338,1186.5288135593219,0.9993896244977033,0.0018318788852220793
68,169.50135593220338,1356.0186440677965,0.9993895966034866,0.0018319626022558814
69,169.50135593220338,1525.508474576271,0.9993895774789279,0.001832019999505837
70,169.50135593220338,1694.9983050847457,0.9993895637990218,0.0018320610560865326
71,169.50135593220338,1864.4881355932202,0.999389553677301,0.001832091433725458
72,169.50135593220338,2033.9779661016946,0.9993895459788136,0.0018321145386773893
73,169.50135593220338,2203.4677966101694,0.9993895399875208,0.0018321325199408855
74,169.50135593220338,2372.957627118644,0.9993895352335725,0.0018321467876455124
75,169.50135593220338,2542.4474576271186,0.9993895313983009,0.0018321582981880601
76,169.50135593220338,2711.937288135593,0.9993895282593912,0.0018321677187861816
77,169.50135593220338,2881.4271186440674,0.9993895256579244,0.001832175526393451
78,169.50135593220338,3050.916949152542,0.9993895234778584,0.0018321820692788029
79,169.50135593220338,3220.4067796610166,0.9993895216328598,0.0018321876065487011
80,169.50135593220338,3389.8966101694914,0.9993895200576232,0.001832192334200244
81,169.50135593220338,3559.3864406779658,0.9993895187020113,0.0018321964027067572
82,169.50135593220338,3728.8762711864406,0.999389517527016,0.001832199929141005
83,169.50135593220338,3898.366101694915,0.9993895165019201,0.0018322030056924636
84,169.50135593220338,4067.8559322033893,0.9993895156022691,0.001832205705754294
85,169.50135593220338,4237.345762711864,0.9993895148083995,0.0018322080883414079
86,169.50135593220338,4406.835593220339,0.9993895141043551,0.0018322102013428115
87,169.50135593220338,4576.325423728814,0.9993895134770782,0.0018322120839469162
88,169.50135593220338,4745.815254237288,0.9993895129158005,0.001832213768471743
89,169.50135593220338,4915.3050847457625,0.9993895124115778,0.0018322152817612188
90,169.50135593220338,5084.794915254238,0.9993895119569313,0.0018322166462612823
91,169.50135593220338,5254.284745762712,0.9993895115455683,0.0018322178808570337
92,169.50135593220338,5423.774576271187,0.9993895111721642,0.0018322190015297114
93,169.50135593220338,5593.264406779661,0.9993895108321883,0.0018322200218764805
94,169.50135593220338,5762.754237288135,0.9993895105217664,0.0018322209535248254
95,169.50135593220338,5932.244067796611,0.9993895102375697,0.001832221806465283
96,169.50135593220338,6101.733898305085,0.9993895099767252,0.001832222589320391
97,169.50135593220338,6271.223728813559,0.9993895097367428,0.001832223309563473
98,169.50135593220338,6440.713559322034,0.9993895095154556,0.001832223973697655
99,169.50135593220338,6610.203389830509,0.9993895093109711,0.0018322245874031714
100,169.50135593220338,6779.693220338983,0.9993895091216303,0.0018322251556592342
101,169.50135593220338,6949.183050847458,0.9993895089459737,0.0018322256828453432
102,169.50135593220338,7118.672881355932,0.9993895087827139,0.00183222617282592
103,169.50135593220338,7288.162711864406,0.9993895086307113,0.001832226629021329
104,169.50135593220338,7457.652542372882,0.999389508488954,0.001832227054467735
105,169.50135593220338,7627.142372881356,0.9993895083565417,0.0018322274518677425
106,169.50135593220338,7796.6322033898305,0.9993895082326708,0.0018322278236334324
107,169.50135593220338,7966.122033898305,0.999389508116622,0.0018322281719230413
108,169.50135593220338,8135.611864406779,0.9993895080077502,0.0018322284986723627
109,169.50135593220338,8305.101694915254,0.9993895079054758,0.0018322288056216974
110,169.50135593220338,8474.591525423728,0.9993895078092762,0.0018322290943390755
111,169.50135593220338,8644.081355932203,0.9993895077186796,0.001832229366240328
