,Ka,embedding,epsilon,eta,mu,split0_r2,split1_r2,split2_r2,split3_r2,split4_r2,split5_r2,split6_r2,split7_r2,split8_r2,split9_r2,r2_mean,r2_std
25,11,6,0.8930114816939693,0.3140276597012327,0.5912728726358587,-0.0008486049331086154,-0.10040522901769333,0.0009626925640956296,-0.08452120143648882,0.017377867302913286,-0.04252206650243019,0.01706078957407654,0.06740509104752776,-0.020762215460626277,-0.013802158316770763,-0.016005503517850482,0.047149900744068426
26,10,6,1.2769301701374989,0.13205560672706862,0.5432062539166482,-0.043292297626588136,-0.2523958666057006,0.013600221343306157,-0.015551790371938694,-0.032404976627677995,-0.5398214463393638,-0.014180927239840829,-0.004908820347435866,0.016199921418253722,-0.035997796749190084,-0.09087537791461761,0.16663196814658562
27,8,6,0.8897385869004583,0.11254784652026556,0.484867515408942,-0.007065862147219515,-0.10550084254821715,-0.005780649229606511,-0.019214335472970245,-0.04066788273287399,-0.09116563862262025,-0.33444187519875074,0.07090128490663863,-0.016933768938171036,-0.015574459827545495,-0.056544402981133626,0.10343258309798115
28,11,5,0.8669244500698957,0.1874204953915761,0.888452190276042,-0.003584612939767462,-0.10566494449226375,0.013734999264254717,-0.009586386990325647,-0.009047208222697556,0.06341436186647423,0.0059465733186036315,-0.023159873321010625,-0.04334285882273025,0.024103724684880284,-0.008718622565458242,0.04222902184405498
29,11,6,1.2036325182665177,0.011405859702349924,0.9789617652602737,-0.0065931727477849976,-0.1054893195310749,-0.003532168978764322,-0.026689812057282047,-0.014427242786459338,-0.018415381053432996,-0.04322377642536114,-0.04295957596199679,-0.022515556766128618,0.000427161733110587,-0.028341884457517452,0.029380076538409492
30,13,8,0.5425253703675655,0.01737813381952191,0.10725992706317387,-0.2504416004076594,-0.14433089673865276,-0.11321730758131898,-0.23047653030385434,-0.4711869893393512,-0.2931608756008865,0.14130577456945673,-0.1645539653351466,-0.004608566682025017,-0.082439629730057,-0.1613110587149495,0.15846158994042298
31,8,8,0.3004537746246022,0.36489959408984773,0.7242412995491114,-0.0020862406628999685,-0.13715959119066928,-0.021242686063431864,-0.02019064084240434,0.006437750074926746,-0.026063469089310825,-0.008602908591155395,-0.02068075151095732,-0.01680356452068981,0.03978817324669488,-0.020660392914989716,0.04300629287405087
32,10,9,1.8362521147364286,0.018882983860104733,0.6255595642838442,-0.012233601063084854,-0.34397137304719827,-0.0006029493735518587,-0.058994817554040714,-0.005127760653969976,-0.18849647608996328,-0.021692862089980135,-0.013746669824048235,-0.012918693700373013,-0.010016218305144592,-0.06678014217013548,0.10669340585768046
33,12,8,1.8298665912049854,0.04999777681217739,0.1499725854932017,-0.020251473904204054,-0.03850071656963764,0.03595365860022916,-0.09636840837332776,-0.09190356283903867,-0.045553555153691624,-0.028157036171410153,-0.021661715316255502,-0.08601348283304878,-0.08387841431029999,-0.0476334706870685,0.03999979404470985
34,12,6,2.0651499196503873,0.04307346291145788,0.4300753697906107,-0.04891617278453132,-0.12147355075016004,0.04224700935740113,-0.10509300747763281,-0.33351353507350884,-0.19891445607539154,-0.07060986883919164,-0.33662822040071533,-0.1904126800658478,0.05449508019445336,-0.1308819401915125,0.12923095472255328
35,7,9,0.8309922125268207,0.010672113332987078,0.24074233540679568,-0.005777124656458682,-0.16349327733668312,-0.058886574009835324,0.061468270277493985,0.015950939106850394,-0.28007183570943356,-0.07973576521729896,-0.011549879875918795,0.0234177712395994,-0.010753455980371435,-0.050943093216205604,0.09690578037975306
36,12,6,0.443259354522881,0.07677601472713368,0.06433798833925362,-0.0288450646056925,-0.14294503905398237,-0.0915482686904791,-0.1682068742005877,-0.00464724349465716,-0.011688029702198188,0.031471363154738745,0.04685057778688304,0.050565529507861584,0.39573496363072846,0.007674191433261484,0.14827599006302028
37,13,9,0.44197319736626295,0.0612899559271529,0.8845729576449965,-0.05439126925931757,-0.14838037484166205,0.005445901325877245,-0.01869980344174711,-0.00331638523534421,-0.018193305354046917,-0.012647890195861633,2.2517702544272433e-05,-0.013180830417270717,-0.010283090138594608,-0.02736245298554233,0.04318435897801236
38,5,5,1.2933108125901063,0.21448062515835856,0.5100262977293014,0.007236195923809146,-0.15088765476841137,0.004430146874284435,-0.057757454550120144,-0.04054844843579693,-0.021404606692514067,-0.09138589445242266,0.015832093647078126,0.02245643756786959,-0.013057949532314216,-0.03250871344185381,0.05194805534426605
39,13,9,0.5757856427490172,0.3865463351763892,0.623965955965896,-0.016499913826550285,-0.11521191935877684,-0.02138284719282326,-0.02586582361612144,-0.020420629941536074,-0.026668284202712854,-0.009370234639423668,-0.016014395503657047,-0.04255075662932353,0.04652146507489054,-0.02474633398360345,0.037410914610928395
40,8,7,1.279819952709142,0.1739624148432138,0.32194499547960187,-0.04059690910710777,-0.06409350419714571,-0.00817662056818742,-0.2962580636892382,-0.016317872759344165,-0.2152118733496989,-0.10970274057910696,-0.020408470368067744,-0.02027135448408724,-0.012914521754035785,-0.08039519308560199,0.09411123528122664
