,eta,mu,K,epsilon,r2,mse
167,0.03,0.014642857142857143,23,2.0,0.476978467408813,0.5987499861857586
168,0.03,0.014642857142857143,28,0.01,0.6491869714894194,0.401607358178648
169,0.03,0.014642857142857143,28,0.2942857142857143,0.5477761105918186,0.5177015297908619
170,0.03,0.014642857142857143,28,0.5785714285714286,0.476978467408813,0.5987499861857586
171,0.03,0.014642857142857143,28,0.862857142857143,0.476978467408813,0.5987499861857586
172,0.03,0.014642857142857143,28,1.1471428571428572,0.476978467408813,0.5987499861857586
173,0.03,0.014642857142857143,28,1.4314285714285715,0.476978467408813,0.5987499861857586
174,0.03,0.014642857142857143,28,1.715714285714286,0.476978467408813,0.5987499861857586
175,0.03,0.014642857142857143,28,2.0,0.476978467408813,0.5987499861857586
176,0.03,0.014642857142857143,34,0.01,0.40365544984413193,0.6826894667200456
177,0.03,0.014642857142857143,34,0.2942857142857143,0.5477761105918186,0.5177015297908619
178,0.03,0.014642857142857143,34,0.5785714285714286,0.476978467408813,0.5987499861857586
179,0.03,0.014642857142857143,34,0.862857142857143,0.476978467408813,0.5987499861857586
180,0.03,0.014642857142857143,34,1.1471428571428572,0.476978467408813,0.5987499861857586
181,0.03,0.014642857142857143,34,1.4314285714285715,0.476978467408813,0.5987499861857586
182,0.03,0.014642857142857143,34,1.715714285714286,0.476978467408813,0.5987499861857586
183,0.03,0.014642857142857143,34,2.0,0.476978467408813,0.5987499861857586
184,0.03,0.014642857142857143,40,0.01,0.6431451519264018,0.40852397471252455
185,0.03,0.014642857142857143,40,0.2942857142857143,0.5477761105918186,0.5177015297908619
186,0.03,0.014642857142857143,40,0.5785714285714286,0.476978467408813,0.5987499861857586
187,0.03,0.014642857142857143,40,0.862857142857143,0.476978467408813,0.5987499861857586
188,0.03,0.014642857142857143,40,1.1471428571428572,0.476978467408813,0.5987499861857586
189,0.03,0.014642857142857143,40,1.4314285714285715,0.476978467408813,0.5987499861857586
190,0.03,0.014642857142857143,40,1.715714285714286,0.476978467408813,0.5987499861857586
191,0.03,0.014642857142857143,40,2.0,0.476978467408813,0.5987499861857586
192,0.03,0.021714285714285714,1,0.01,0.5072892789918516,0.5640504625797026
193,0.03,0.021714285714285714,1,0.2942857142857143,0.5531456944578828,0.5115544821737188
194,0.03,0.021714285714285714,1,0.5785714285714286,0.476978467408813,0.5987499861857586
195,0.03,0.021714285714285714,1,0.862857142857143,0.476978467408813,0.5987499861857586
196,0.03,0.021714285714285714,1,1.1471428571428572,0.476978467408813,0.5987499861857586
197,0.03,0.021714285714285714,1,1.4314285714285715,0.476978467408813,0.5987499861857586
198,0.03,0.021714285714285714,1,1.715714285714286,0.476978467408813,0.5987499861857586
199,0.03,0.021714285714285714,1,2.0,0.476978467408813,0.5987499861857586
200,0.03,0.021714285714285714,6,0.01,0.508741935694289,0.562387475252569
201,0.03,0.021714285714285714,6,0.2942857142857143,0.5477761105918186,0.5177015297908619
202,0.03,0.021714285714285714,6,0.5785714285714286,0.476978467408813,0.5987499861857586
203,0.03,0.021714285714285714,6,0.862857142857143,0.476978467408813,0.5987499861857586
204,0.03,0.021714285714285714,6,1.1471428571428572,0.476978467408813,0.5987499861857586
205,0.03,0.021714285714285714,6,1.4314285714285715,0.476978467408813,0.5987499861857586
206,0.03,0.021714285714285714,6,1.715714285714286,0.476978467408813,0.5987499861857586
207,0.03,0.021714285714285714,6,2.0,0.476978467408813,0.5987499861857586
208,0.03,0.021714285714285714,12,0.01,0.4736015809126568,0.6026158131487659
209,0.03,0.021714285714285714,12,0.2942857142857143,0.5477761105918186,0.5177015297908619
210,0.03,0.021714285714285714,12,0.5785714285714286,0.476978467408813,0.5987499861857586
211,0.03,0.021714285714285714,12,0.862857142857143,0.476978467408813,0.5987499861857586
212,0.03,0.021714285714285714,12,1.1471428571428572,0.476978467408813,0.5987499861857586
213,0.03,0.021714285714285714,12,1.4314285714285715,0.476978467408813,0.5987499861857586
214,0.03,0.021714285714285714,12,1.715714285714286,0.476978467408813,0.5987499861857586
215,0.03,0.021714285714285714,12,2.0,0.476978467408813,0.5987499861857586
216,0.03,0.021714285714285714,17,0.01,0.4120265683285118,0.6731062913351815
217,0.03,0.021714285714285714,17,0.2942857142857143,0.5477761105918186,0.5177015297908619
218,0.03,0.021714285714285714,17,0.5785714285714286,0.476978467408813,0.5987499861857586
219,0.03,0.021714285714285714,17,0.862857142857143,0.476978467408813,0.5987499861857586
220,0.03,0.021714285714285714,17,1.1471428571428572,0.476978467408813,0.5987499861857586
221,0.03,0.021714285714285714,17,1.4314285714285715,0.476978467408813,0.5987499861857586
