,epsilon,sigma,r2,mse
47,0.01,7966.122033898305,0.9994806230161646,0.0004992476668889727
48,0.01,8135.611864406779,0.9994806230175153,0.0004992476655905897
49,0.01,8305.101694915254,0.9994806230187842,0.0004992476643709476
50,0.01,8474.591525423728,0.9994806230199775,0.0004992476632238038
51,0.01,8644.081355932203,0.9994806230211014,0.0004992476621435238
52,0.01,8813.571186440679,0.9994806230221609,0.0004992476611250093
53,0.01,8983.061016949152,0.9994806230231611,0.0004992476601636393
54,0.01,9152.550847457627,0.9994806230241061,0.0004992476592552165
55,0.01,9322.040677966103,0.9994806230250001,0.0004992476583959229
56,0.01,9491.530508474576,0.9994806230258465,0.0004992476575822779
57,0.01,9661.020338983051,0.9994806230266488,0.0004992476568111041
58,0.01,9830.510169491525,0.9994806230274099,0.0004992476560794958
59,0.01,10000.0,0.9994806230281326,0.0004992476553847915
60,169.50135593220338,0.1,8.601897486704146e-05,0.9611606552720388
61,169.50135593220338,169.58983050847456,0.999478292424972,0.0005014879321520884
62,169.50135593220338,339.07966101694916,0.9994800434167067,0.0004998048030079988
63,169.50135593220338,508.5694915254237,0.999480365659859,0.0004994950489238113
64,169.50135593220338,678.0593220338983,0.99948047830761,0.0004993867670233779
65,169.50135593220338,847.5491525423729,0.9994805304250859,0.0004993366694467616
66,169.50135593220338,1017.0389830508474,0.9994805587303416,0.0004993094612082064
67,169.50135593220338,1186.5288135593219,0.9994805757958083,0.0004992930571419521
68,169.50135593220338,1356.0186440677965,0.999480586871325,0.0004992824108753527
69,169.50135593220338,1525.508474576271,0.9994805944644046,0.0004992751120780429
70,169.50135593220338,1694.9983050847457,0.9994805998955748,0.0004992698914019033
71,169.50135593220338,1864.4881355932202,0.9994806039139721,0.0004992660287443419
72,169.50135593220338,2033.9779661016946,0.9994806069702659,0.0004992630909023053
73,169.50135593220338,2203.4677966101694,0.9994806093487675,0.0004992608045834354
74,169.50135593220338,2372.957627118644,0.9994806112360288,0.0004992589904660414
75,169.50135593220338,2542.4474576271186,0.9994806127585715,0.0004992575269320239
76,169.50135593220338,2711.937288135593,0.9994806140046595,0.0004992563291382453
77,169.50135593220338,2881.4271186440674,0.999480615037386,0.0004992553364367077
78,169.50135593220338,3050.916949152542,0.9994806159028208,0.000499254504543307
