,eta,mu,K,epsilon,r2,mse
120,0.03,0.007571428571428571,40,0.01,0.42197455634448844,0.5556677392884506
121,0.03,0.007571428571428571,40,0.2942857142857143,0.8495281823786202,0.1446516509645672
122,0.03,0.007571428571428571,40,0.5785714285714286,0.8495281823786202,0.1446516509645672
123,0.03,0.007571428571428571,40,0.862857142857143,0.8495281823786202,0.1446516509645672
124,0.03,0.007571428571428571,40,1.1471428571428572,0.8495281823786202,0.1446516509645672
125,0.03,0.007571428571428571,40,1.4314285714285715,0.8495281823786202,0.1446516509645672
126,0.03,0.007571428571428571,40,1.715714285714286,0.8495281823786202,0.1446516509645672
127,0.03,0.007571428571428571,40,2.0,0.8495281823786202,0.1446516509645672
128,0.03,0.014642857142857143,1,0.01,0.8513993095554203,0.14285289795176148
129,0.03,0.014642857142857143,1,0.2942857142857143,0.8495281823786202,0.1446516509645672
130,0.03,0.014642857142857143,1,0.5785714285714286,0.8495281823786202,0.1446516509645672
131,0.03,0.014642857142857143,1,0.862857142857143,0.8495281823786202,0.1446516509645672
132,0.03,0.014642857142857143,1,1.1471428571428572,0.8495281823786202,0.1446516509645672
133,0.03,0.014642857142857143,1,1.4314285714285715,0.8495281823786202,0.1446516509645672
134,0.03,0.014642857142857143,1,1.715714285714286,0.8495281823786202,0.1446516509645672
135,0.03,0.014642857142857143,1,2.0,0.8495281823786202,0.1446516509645672
136,0.03,0.014642857142857143,6,0.01,0.8461623058764554,0.14788733722580508
137,0.03,0.014642857142857143,6,0.2942857142857143,0.8495281823786202,0.1446516509645672
138,0.03,0.014642857142857143,6,0.5785714285714286,0.8495281823786202,0.1446516509645672
139,0.03,0.014642857142857143,6,0.862857142857143,0.8495281823786202,0.1446516509645672
140,0.03,0.014642857142857143,6,1.1471428571428572,0.8495281823786202,0.1446516509645672
141,0.03,0.014642857142857143,6,1.4314285714285715,0.8495281823786202,0.1446516509645672
142,0.03,0.014642857142857143,6,1.715714285714286,0.8495281823786202,0.1446516509645672
143,0.03,0.014642857142857143,6,2.0,0.8495281823786202,0.1446516509645672
144,0.03,0.014642857142857143,12,0.01,0.8120895877966648,0.180642141421057
145,0.03,0.014642857142857143,12,0.2942857142857143,0.8495281823786202,0.1446516509645672
146,0.03,0.014642857142857143,12,0.5785714285714286,0.8495281823786202,0.1446516509645672
147,0.03,0.014642857142857143,12,0.862857142857143,0.8495281823786202,0.1446516509645672
148,0.03,0.014642857142857143,12,1.1471428571428572,0.8495281823786202,0.1446516509645672
149,0.03,0.014642857142857143,12,1.4314285714285715,0.8495281823786202,0.1446516509645672
150,0.03,0.014642857142857143,12,1.715714285714286,0.8495281823786202,0.1446516509645672
151,0.03,0.014642857142857143,12,2.0,0.8495281823786202,0.1446516509645672
152,0.03,0.014642857142857143,17,0.01,0.6081249905607522,0.3767175008796358
153,0.03,0.014642857142857143,17,0.2942857142857143,0.8495281823786202,0.1446516509645672
154,0.03,0.014642857142857143,17,0.5785714285714286,0.8495281823786202,0.1446516509645672
155,0.03,0.014642857142857143,17,0.862857142857143,0.8495281823786202,0.1446516509645672
156,0.03,0.014642857142857143,17,1.1471428571428572,0.8495281823786202,0.1446516509645672
157,0.03,0.014642857142857143,17,1.4314285714285715,0.8495281823786202,0.1446516509645672
158,0.03,0.014642857142857143,17,1.715714285714286,0.8495281823786202,0.1446516509645672
159,0.03,0.014642857142857143,17,2.0,0.8495281823786202,0.1446516509645672
160,0.03,0.014642857142857143,23,0.01,0.6296831095087199,0.35599323804551053
161,0.03,0.014642857142857143,23,0.2942857142857143,0.8495281823786202,0.1446516509645672
162,0.03,0.014642857142857143,23,0.5785714285714286,0.8495281823786202,0.1446516509645672
163,0.03,0.014642857142857143,23,0.862857142857143,0.8495281823786202,0.1446516509645672
164,0.03,0.014642857142857143,23,1.1471428571428572,0.8495281823786202,0.1446516509645672
165,0.03,0.014642857142857143,23,1.4314285714285715,0.8495281823786202,0.1446516509645672
166,0.03,0.014642857142857143,23,1.715714285714286,0.8495281823786202,0.1446516509645672
167,0.03,0.014642857142857143,23,2.0,0.8495281823786202,0.1446516509645672
168,0.03,0.014642857142857143,28,0.01,0.7287620016679199,0.26074666261946705
169,0.03,0.014642857142857143,28,0.2942857142857143,0.8495281823786202,0.1446516509645672
170,0.03,0.014642857142857143,28,0.5785714285714286,0.8495281823786202,0.1446516509645672
171,0.03,0.014642857142857143,28,0.862857142857143,0.8495281823786202,0.1446516509645672
172,0.03,0.014642857142857143,28,1.1471428571428572,0.8495281823786202,0.1446516509645672
173,0.03,0.014642857142857143,28,1.4314285714285715,0.8495281823786202,0.1446516509645672
174,0.03,0.014642857142857143,28,1.715714285714286,0.8495281823786202,0.1446516509645672
175,0.03,0.014642857142857143,28,2.0,0.8495281823786202,0.1446516509645672
176,0.03,0.014642857142857143,34,0.01,0.4076791522375839,0.569410205073456
177,0.03,0.014642857142857143,34,0.2942857142857143,0.8495281823786202,0.1446516509645672
178,0.03,0.014642857142857143,34,0.5785714285714286,0.8495281823786202,0.1446516509645672
179,0.03,0.014642857142857143,34,0.862857142857143,0.8495281823786202,0.1446516509645672
180,0.03,0.014642857142857143,34,1.1471428571428572,0.8495281823786202,0.1446516509645672
181,0.03,0.014642857142857143,34,1.4314285714285715,0.8495281823786202,0.1446516509645672
182,0.03,0.014642857142857143,34,1.715714285714286,0.8495281823786202,0.1446516509645672
183,0.03,0.014642857142857143,34,2.0,0.8495281823786202,0.1446516509645672
184,0.03,0.014642857142857143,40,0.01,0.6806422757018877,0.3070051442074512
185,0.03,0.014642857142857143,40,0.2942857142857143,0.8495281823786202,0.1446516509645672
186,0.03,0.014642857142857143,40,0.5785714285714286,0.8495281823786202,0.1446516509645672
187,0.03,0.014642857142857143,40,0.862857142857143,0.8495281823786202,0.1446516509645672
