,epsilon,sigma,r2,mse
230,508.48406779661013,8474.591525423728,0.9832409581795836,0.851404189310596
231,508.48406779661013,8644.081355932203,0.9832410710802837,0.8513984536527864
232,508.48406779661013,8813.571186440679,0.9832411775275247,0.8513930458479779
233,508.48406779661013,8983.061016949152,0.9832412780039903,0.851387941374547
234,508.48406779661013,9152.550847457627,0.9832413729480616,0.8513831179615541
235,508.48406779661013,9322.040677966103,0.9832414627586092,0.8513785553453062
236,508.48406779661013,9491.530508474576,0.983241547799191,0.8513742350560928
237,508.48406779661013,9661.020338983051,0.9832416284017386,0.8513701402309009
238,508.48406779661013,9830.510169491525,0.9832417048698023,0.8513662554485508
239,508.48406779661013,10000.0,0.9832417774814151,0.8513625665842389
240,677.9754237288136,0.1,-12.90191166509092,706.2543287328648
241,677.9754237288136,169.58983050847456,0.9652664876172047,1.7645554124793337
242,677.9754237288136,339.07966101694916,0.9809716464908169,0.9666912981662865
243,677.9754237288136,508.5694915254237,0.9823526946296237,0.8965303555766407
244,677.9754237288136,678.0593220338983,0.9827639252442207,0.8756387394692011
245,677.9754237288136,847.5491525423729,0.982942810438305,0.8665508927246767
246,677.9754237288136,1017.0389830508474,0.9830370635623125,0.8617625817045428
247,677.9754237288136,1186.5288135593219,0.983092922263458,0.8589248101496766
248,677.9754237288136,1356.0186440677965,0.9831287897082459,0.8571026479354236
249,677.9754237288136,1525.508474576271,0.9831532056603283,0.8558622522068542
250,677.9754237288136,1694.9983050847457,0.9831705835628695,0.8549794082362074
251,677.9754237288136,1864.4881355932202,0.9831833948967461,0.8543285581786646
252,677.9754237288136,2033.9779661016946,0.9831931126548387,0.8538348700526103
253,677.9754237288136,2203.4677966101694,0.9832006596634348,0.853451461812188
254,677.9754237288136,2372.957627118644,0.983206638230156,0.8531477346178169
255,677.9754237288136,2542.4474576271186,0.9832114551534971,0.8529030220169368
256,677.9754237288136,2711.937288135593,0.9832153932855974,0.8527029543636517
257,677.9754237288136,2881.4271186440674,0.9832186542744341,0.8525372874009075
258,677.9754237288136,3050.916949152542,0.9832213850355681,0.8523985574249109
259,677.9754237288136,3220.4067796610166,0.9832236946700511,0.8522812218101616
260,677.9754237288136,3389.8966101694914,0.9832256655776042,0.8521810944302433
261,677.9754237288136,3559.3864406779658,0.9832273609358084,0.8520949656949031
262,677.9754237288136,3728.8762711864406,0.9832288298432639,0.8520203412638256
263,677.9754237288136,3898.366101694915,0.983230110925246,0.851955258869606
264,677.9754237288136,4067.8559322033893,0.9832312349057974,0.8518981576486441
265,677.9754237288136,4237.345762711864,0.9832322264716291,0.8518477834499169
266,677.9754237288136,4406.835593220339,0.9832331056423087,0.8518031192258129
267,677.9754237288136,4576.325423728814,0.9832338887907788,0.8517633331870004
268,677.9754237288136,4745.815254237288,0.9832345894126296,0.8517277397213745
269,677.9754237288136,4915.3050847457625,0.983235218712429,0.8516957696068964
270,677.9754237288136,5084.794915254238,0.9832357860552093,0.8516669470748518
271,677.9754237288136,5254.284745762712,0.9832362993174317,0.8516408719799258
272,677.9754237288136,5423.774576271187,0.9832367651622227,0.8516172058174508
273,677.9754237288136,5593.264406779661,0.9832371892570021,0.8515956606673343
274,677.9754237288136,5762.754237288135,0.9832375764468844,0.8515759903847899
275,677.9754237288136,5932.244067796611,0.9832379308938376,0.8515579835306888
276,677.9754237288136,6101.733898305085,0.9832382561891176,0.8515414576596345
277,677.9754237288136,6271.223728813559,0.9832385554446852,0.851526254675676
278,677.9754237288136,6440.713559322034,0.9832388313679828,0.8515122370334943
279,677.9754237288136,6610.203389830509,0.9832390863234429,0.8514992846135941
280,677.9754237288136,6779.693220338983,0.9832393223833534,0.8514872921381949
281,677.9754237288136,6949.183050847458,0.9832395413701348,0.8514761670234621
282,677.9754237288136,7118.672881355932,0.9832397448916462,0.851465827585848
283,677.9754237288136,7288.162711864406,0.9832399343708047,0.8514562015373468
284,677.9754237288136,7457.652542372882,0.9832401110705418,0.8514472247176702
285,677.9754237288136,7627.142372881356,0.9832402761149157,0.8514388400216447
286,677.9754237288136,7796.6322033898305,0.983240430507044,0.8514309964882122
287,677.9754237288136,7966.122033898305,0.9832405751443908,0.8514236485237915
288,677.9754237288136,8135.611864406779,0.9832407108318462,0.8514167552378172
289,677.9754237288136,8305.101694915254,0.9832408382929541,0.8514102798723143
290,677.9754237288136,8474.591525423728,0.9832409581795836,0.851404189310596
291,677.9754237288136,8644.081355932203,0.9832410710802837,0.8513984536527864
292,677.9754237288136,8813.571186440679,0.9832411775275247,0.8513930458479779
