,epsilon,sigma,r2,mse
1976,5423.733389830509,9491.530508474576,0.060563587604665514,16234306325.051577
1977,5423.733389830509,9661.020338983051,0.06276305523617709,16196297545.733612
1978,5423.733389830509,9830.510169491525,0.06500082436860022,16157626882.02379
1979,5423.733389830509,10000.0,0.06727690877773818,16118294095.863836
1980,5593.224745762712,0.1,-1.4895159843764105e-05,17281157003.745564
1981,5593.224745762712,169.58983050847456,-1.4231451174184784e-05,17281145534.262684
1982,5593.224745762712,339.07966101694916,-7.243289839919953e-06,17281024772.548264
1983,5593.224745762712,508.5694915254237,1.277865789228727e-05,17280678775.279663
1984,5593.224745762712,678.0593220338983,5.162505430278408e-05,17280007474.603397
1985,5593.224745762712,847.5491525423729,0.00011468779403012164,17278917693.72954
1986,5593.224745762712,1017.0389830508474,0.00020783101246746316,17277308095.123123
1987,5593.224745762712,1186.5288135593219,0.00033661238889026723,17275082637.08655
1988,5593.224745762712,1356.0186440677965,0.0005049529754495019,17272173560.311283
1989,5593.224745762712,1525.508474576271,0.0007148536930826621,17268546287.08348
1990,5593.224745762712,1694.9983050847457,0.0009696483481685947,17264143206.22982
1991,5593.224745762712,1864.4881355932202,0.0012718865616554442,17258920258.00667
1992,5593.224745762712,2033.9779661016946,0.0016244468061603623,17252827699.81773
1993,5593.224745762712,2203.4677966101694,0.0020304354264505386,17245811851.23095
1994,5593.224745762712,2372.957627118644,0.0024920699831153525,17237834390.804417
1995,5593.224745762712,2542.4474576271186,0.0030102061640332467,17228880531.48182
1996,5593.224745762712,2711.937288135593,0.003584367321027959,17218958510.172436
1997,5593.224745762712,2881.4271186440674,0.0042130464410679025,17208094369.41716
1998,5593.224745762712,3050.916949152542,0.004894129544314452,17196324640.68935
1999,5593.224745762712,3220.4067796610166,0.005625296224871068,17183689422.690334
2000,5593.224745762712,3389.8966101694914,0.006404307120643105,17170227413.611647
2001,5593.224745762712,3559.3864406779658,0.007229158634502908,17155973237.414091
2002,5593.224745762712,3728.8762711864406,0.008098133330345592,17140956572.938568
2003,5593.224745762712,3898.366101694915,0.009009790471689705,17125202317.40757
2004,5593.224745762712,4067.8559322033893,0.009962933610972113,17108731146.51131
2005,5593.224745762712,4237.345762711864,0.010956575763793386,17091560116.22811
2006,5593.224745762712,4406.835593220339,0.011989909002482091,17073703188.274937
2007,5593.224745762712,4576.325423728814,0.013062278463260246,17055171679.286993
2008,5593.224745762712,4745.815254237288,0.014173159385673761,17035974657.597008
2009,5593.224745762712,4915.3050847457625,0.015322136691459098,17016119296.130774
2010,5593.224745762712,5084.794915254238,0.016508887423152374,16995611175.883802
2011,5593.224745762712,5254.284745762712,0.01773316633797606,16974454534.871908
2012,5593.224745762712,5423.774576271187,0.01899479438476026,16952652467.260382
2013,5593.224745762712,5593.264406779661,0.020293649250518464,16930207086.727669
2014,5593.224745762712,5762.754237288135,0.021629657000817537,16907119670.927277
2015,5593.224745762712,5932.244067796611,0.023002784076194938,16883390799.796915
2016,5593.224745762712,6101.733898305085,0.024413029355529914,16859020492.710554
2017,5593.224745762712,6271.223728813559,0.025860416425597,16834008342.067516
2018,5593.224745762712,6440.713559322034,0.027344986449050368,16808353636.540104
2019,5593.224745762712,6610.203389830509,0.028866792058321322,16782055466.592558
2020,5593.224745762712,6779.693220338983,0.030425892567203516,16755112807.229162
2021,5593.224745762712,6949.183050847458,0.03202235057431191,16727524576.689539
2022,5593.224745762712,7118.672881355932,0.03365622982070127,16699289673.470919
2023,5593.224745762712,7288.162711864406,0.03532759401706709,16670406996.595173
2024,5593.224745762712,7457.652542372882,0.03703650629740951,16640875455.049978
