,Ka,embedding,epsilon,eta,mu,split0_r2,split1_r2,split2_r2,split3_r2,split4_r2,split5_r2,split6_r2,split7_r2,split8_r2,split9_r2,r2_mean,r2_std
10,7,8,1.6013722824369125,0.10781670964151932,0.3350472290083525,0.43165719453622503,-0.04896172261010834,0.36504614083205694,0.044808954566849094,-0.0239504865691745,0.5555623256582499,0.5254570855945401,0.0612199146535769,0.3161387397890732,0.40960972517824057,0.2636587871629529,0.22037062661448606
11,9,8,2.0767476761184525,0.014906341705563488,0.2188767560948347,0.4220740913707415,0.12276363643164792,0.3606472330226575,-0.06756406146956707,0.2779865377768866,0.678715861089342,0.38299422388053345,0.2417256064172923,0.4034889969548508,0.138918488564322,0.29617506140387073,0.19385597872682958
12,8,9,1.406216650930797,0.026936107403545434,0.4763107728563063,-0.015292927561501296,-0.13057946238204274,0.2039931810961174,-0.03954723036140224,-0.03101252132662443,0.7093314794155333,0.364823620746977,-0.039977588063453466,-0.004406372507234241,0.14222165692622116,0.11595538359825905,0.2418800080467261
13,8,7,0.4179391672910394,0.015400118196017266,0.6663295894652734,-0.038593678009669764,-0.005972630995618428,0.11712700436062624,-0.03304534591456406,-0.034304737650237886,-0.012420341973510884,-0.006711130908987123,-0.11018243726238626,-0.013620347329244309,-0.012923126041843914,-0.015064677172543636,0.05285379748373068
14,6,6,1.9991421069014843,0.13354058487805395,0.023571635612109836,0.5039046673849608,0.0763645437310791,0.5783932340170075,0.5325727501643513,0.6057351631318479,0.7753516251271801,0.6658857778694491,0.602275650198051,0.6561577220508077,0.2347024082506543,0.5231343541925388,0.2002702260544497
15,6,7,1.4473192616715789,0.44802825641622607,0.888193471347177,-0.05312259769267789,-0.008565924267179647,-0.00961337687850713,0.008992798140933272,-0.03765893263684343,0.017414499853890163,0.00632778253215901,-0.08369333736245917,-0.013094684289770685,-0.006024237549447841,-0.017903801014990332,0.029727175660641494
16,5,6,0.13997533081751748,0.05629289783833176,0.9895867288127285,-0.058115652334897114,-0.016946287316429977,-0.03856402352918615,-0.03659326802229623,-0.022861143846589417,-0.01096397861522962,-0.013229032117813516,-0.06933415510992877,-0.014372119148466922,-0.013655468135509607,-0.029463512817634735,0.01956520814950026
17,12,8,0.3374554379084881,0.03469316196903145,0.42426299451467,-0.08387862158134077,-0.04420963288131144,0.0005231328380298494,-0.04006945657765154,0.036301122405018815,0.5013077638676745,-0.0010530636031610917,-0.011489987784531686,0.014816283779165596,0.01864442696746759,0.03908919674293599,0.15768443426105327
18,8,7,1.2303777332097507,0.29497370444006277,0.5189689606670145,0.4837355788130952,-0.027674298184586582,-0.06303784273698772,-0.04159998334346845,-0.022765076442073835,0.7140155890002289,-0.011381837042306353,0.32875667221950267,0.11833558423790032,0.1407097589579792,0.16190941454792834,0.25113209125383096
19,14,7,1.2518929911123586,0.379180822971346,0.32856895245132367,0.1934366070493075,0.45337575534132685,-0.11997428566311115,-0.09022481697364552,0.10798648204626118,0.6692607164018408,0.45539861761766315,0.05441855151603858,0.5294716452533714,0.4050935831501719,0.26582428557392246,0.2594681938166753
20,7,8,1.394348280375111,0.26883745695774974,0.27473016428344965,0.3732616594508785,-0.10643347074231153,0.43209812325515695,0.07571696739652617,0.5817046946414142,0.5571915722451429,0.35410838033285286,0.4056022223305287,0.4164459642189925,0.19529149966389175,0.3284987612793073,0.20354226943015882
21,8,5,0.42988092048376825,0.042490599338098324,0.15644176272911225,0.5489896608828623,0.07300941283391911,0.6762571574575269,0.04704159482200716,-0.0932645144158227,0.48160231508740203,0.3896926014602292,0.28314994542930033,0.22642100912482382,0.08950578097636587,0.2722404963658614,0.23602093787136216
22,7,8,1.5074745585798326,0.030910982802406454,0.44328806198204407,0.36689019251857297,0.10902495698398515,-0.08520485240387737,-0.06906724730071503,0.06927991956874378,0.2613667445531984,-0.01276056246607834,0.1807358820762798,0.2860711296226751,0.0075566821865364064,0.11138928453393208,0.14909179961759098
23,13,8,0.8921965508467246,0.3329218835995721,0.6489210762313129,0.02839093584083837,-0.0031607954608817213,0.06560830713695598,-0.036137437233586436,-0.016466290431866797,-0.008593264493144515,-0.010447563824254186,0.36071973600723817,-0.06196044097395807,0.05989144013305875,0.03778446267003995,0.11408272757325912
24,8,9,1.4601111389268246,0.05796602012157759,0.988570928420717,-0.04058826267924641,-0.016825960775822452,-0.03762665125091448,-0.04123289996461319,-0.02739758901163287,0.05690777453494104,-0.015094458070004414,-0.08830313672958463,-0.008774795526559354,-0.0038471231287214745,-0.022278310260215824,0.03491333923656648
25,11,6,0.8930114816939693,0.3140276597012327,0.5912728726358587,0.23062731793777522,-0.0471384836429145,0.1322125840577289,-0.026916812463943694,-0.012890881907304568,-0.007572121949411809,-0.0207758654271882,-0.04283630453923523,-0.013393679688819372,-0.013028114278000042,0.017828763809868666,0.08560154803572433
26,10,6,1.2769301701374989,0.13205560672706862,0.5432062539166482,0.3577647169427879,-0.036338556314244236,-0.07062563018069731,0.090919957887974,-0.06914738659822839,0.07612719605422044,0.5198794818134624,0.16303827537569882,0.38454843725498533,-0.006327929585866793,0.14098385626500926,0.19978899710946407
27,8,6,0.8897385869004583,0.11254784652026556,0.484867515408942,0.0026821179508520867,-0.07341085648714281,-0.06341674865634044,-0.07036692394210717,0.4031317091305631,0.5371774316432084,0.5106426335908556,0.2511026865947459,0.10928299860953958,0.015586773912222813,0.16224118223463974,0.2319949290842945
28,11,5,0.8669244500698957,0.1874204953915761,0.888452190276042,0.5122831917951217,-0.01090910767268063,0.4044514157465839,-0.0432805385366825,-0.049240707521840045,-0.014686681247719291,0.03341436258663832,-0.0954043025806304,-0.011034607578985955,-0.008817073177342632,0.07167759518124625,0.19740537055432786
29,11,6,1.2036325182665177,0.011405859702349924,0.9789617652602737,-0.03433619141713593,-0.018921833139351762,-0.09164412453144101,-0.014234365173971735,-0.0360627833401246,-0.01084742167785433,0.26083378840715266,0.014411927795528556,-0.013933274275915513,-0.0032038953270549344,0.005206182731983139,0.08929265924546054
30,13,8,0.5425253703675655,0.01737813381952191,0.10725992706317387,0.4199133122258007,-0.002759262345998942,0.2642929311311958,0.2644862761957801,0.09614895693405025,0.5296926597860037,0.48978136707597575,0.43076460913192094,0.3313031521034812,0.14992762290458858,0.2973551625142798,0.16716475788443474
31,8,8,0.3004537746246022,0.36489959408984773,0.7242412995491114,-0.059027407381716725,-0.02154270342206589,-0.057187313716682585,-0.028283336648504954,-0.009503517488659862,-0.012596571529758183,-0.018412966556625242,-0.05333067444126456,-0.017629219255988815,0.0814248783008811,-0.019608883214038572,0.03813995893632987
32,10,9,1.8362521147364286,0.018882983860104733,0.6255595642838442,-0.05886155129272436,-0.36265452689389666,-0.10470613713061083,-0.007527763146491828,-0.04670776053966088,0.618870240709167,0.056144804015835124,-0.08106598419119908,0.0009368013749661453,-0.0236411621947136,-0.0009213039289328911,0.23269298381050965
33,12,8,1.8298665912049854,0.04999777681217739,0.1499725854932017,0.2342735768953111,0.17446982591057675,0.29305228201386335,0.33984990875467075,0.13346509775679535,0.49841848609115325,0.5419181256709308,0.19178424168742575,0.30065154434883556,0.29608994484142137,0.3003973033970984,0.12612176934164726
34,12,6,2.0651499196503873,0.04307346291145788,0.4300753697906107,0.3434908605722087,0.16248220196062307,0.26933569285208286,0.23833561259358982,0.2818775889575891,0.3403083275079196,0.3429817659941413,0.08843513925984267,0.44397881939726513,0.25608779673459126,0.2767313805829853,0.09557698322783946
35,7,9,0.8309922125268207,0.010672113332987078,0.24074233540679568,0.09244870023323819,-0.20449783664267254,-0.22067466432248928,0.29906319222008604,-0.05573562108120363,0.3659230203134166,0.25170782695222543,0.05572619270966891,0.07960945071582162,0.26388563888463656,0.09274558999827279,0.19542938191278644
36,12,6,0.443259354522881,0.07677601472713368,0.06433798833925362,-0.19587233548533073,-0.10616666320542398,0.5165699115348392,0.19127844108040726,0.3972098968984816,0.5409104355348936,0.5109068180035717,0.4577096894389913,0.5713922029806957,0.6324588824126609,0.3516397279193787,0.27639487888184466
37,13,9,0.44197319736626295,0.0612899559271529,0.8845729576449965,-0.044417389556781824,-0.01059627153743925,-0.10617862607002819,-0.026595602654679813,-0.03495731149855448,-0.014660103517327262,-0.013424545932044202,-0.09622043856519347,-0.015342295768366232,-0.011781891926836568,-0.03741744770272513,0.03363849099570606
38,5,5,1.2933108125901063,0.21448062515835856,0.5100262977293014,0.4244874539448441,0.031203848598504696,0.44225093114369873,-0.029126387352546523,0.3014728189939244,0.769727748638916,0.7593937240001166,-0.040820574295150805,0.007711051437753719,0.1883323340294082,0.2854632949139469,0.2932481759771086
39,13,9,0.5757856427490172,0.3865463351763892,0.623965955965896,-0.08334571184206926,-0.021624050853744702,-0.08966320506677893,-0.04122108854227528,-0.030876997349880718,-0.00921671314160325,0.030324135033130955,-0.06854951898938676,-0.012206404841839259,-0.004588753343690083,-0.033096830893813725,0.036091208141571
40,8,7,1.279819952709142,0.1739624148432138,0.32194499547960187,-0.022559511796292668,-0.04084815136974833,0.4971213626087403,0.22385863871913717,0.24604819649978352,0.5794953801989144,0.5975393433947902,0.42732774254812267,0.3643095343954181,0.3147830276504103,0.31870755628492753,0.21248563398019724
41,9,7,0.4723860117606723,0.40221694543060277,0.7495507950492876,0.14968589926490172,-0.02146830020225978,-0.042243953115515404,-0.04154653005971244,-0.0317494314566771,-0.008093554256286679,0.02187286590345886,-0.039024928075817346,0.009704422649781741,-0.02225986021599661,-0.002512336956412305,0.054752972709795365
42,7,8,1.461089382385559,0.013960938304910658,0.06641833271396623,0.2852438630664115,0.16469931447908723,0.32468132791162096,-0.006670432986413194,0.2835053469008836,0.625263171709131,0.6710260487802489,0.4967704363040585,0.36571031049480457,0.3086896169247472,0.3518919003584581,0.1931560872824372
43,6,7,2.052808773186085,0.11204236629343317,0.5524987750103975,0.3735306645090387,-0.027219579566478313,0.4588863854610505,6.339984181094049e-05,0.2423414564254524,0.5041000786313903,0.49092261697087575,0.41989914514971644,-0.012883074020147706,0.35069048402721614,0.28003315774299253,0.20493253894374636
44,10,6,1.4587855469971347,0.05899528859454533,0.5465792111087222,0.19198857110119336,-0.028626004556478263,0.32470254100751905,0.3171925218528945,0.30656563007388893,0.7666874925923728,0.5614237035236107,-0.09658532092751182,0.36947752763438857,0.28452441638435355,0.2997351078686231,0.23855729492493574
45,6,6,1.038994366182342,0.05953264334955266,0.9164180870601711,0.2165578131409794,0.010922666536890108,-0.14971871670502693,-0.021795330417253123,-0.048520363112555656,0.016985567912696103,-0.010981222355540322,-0.033634366109128615,-0.015288505251899166,-0.006869709325566237,-0.004234216568640441,0.08596717979432977
46,9,5,1.616757307672283,0.03497031466384749,0.393463894171898,0.15864733410862067,-0.10027288596117705,0.4690863659850253,0.06586943052374361,0.19573688257495445,0.6858237675763945,0.4706666222263918,0.508437201839596,0.4282836558390802,0.3072987655547834,0.31895771402674133,0.2255717716323061
47,12,5,1.8453013108947907,0.029156790214827543,0.8080468339125637,0.2871402552476117,-0.014711917773625271,0.5153888739064716,-0.03280076782529071,-0.029979822772336313,0.634204399121448,-0.001749818273157605,-0.08510642719422289,0.0024092869083902624,0.02792375391560566,0.13027178152608943,0.24306499006506424
48,6,5,2.0055833139438892,0.1472386951169759,0.22550767711355846,0.3761362893631566,0.022144591161942385,0.33238660830277744,0.10667225149773323,0.40195160507495975,0.8123136735597859,0.6854802112001973,0.5331914135327549,0.1750090268809354,0.5015726218274862,0.3946858292401729,0.23745688758710914
49,14,5,1.5617116135403157,0.02700469232884966,0.22331197736748198,0.025013021465356312,-0.16093619473039017,0.4357455082465681,0.20391092607136554,0.1574886577062101,0.39427579533339363,0.2811293755198373,0.23876362314731758,0.5317362855196858,-0.007178697286976532,0.20999483009923675,0.20398395076694045
