,eta,mu,K,epsilon,r2,mse
49,0.03,0.0005,34,0.2942857142857143,0.9968838594270422,0.22751978439909218
50,0.03,0.0005,34,0.5785714285714286,0.9968630766189176,0.22903720632309846
51,0.03,0.0005,34,0.862857142857143,0.9957308054758109,0.311708087282882
52,0.03,0.0005,34,1.1471428571428572,0.9957308054758109,0.311708087282882
53,0.03,0.0005,34,1.4314285714285715,0.9957308054758109,0.311708087282882
54,0.03,0.0005,34,1.715714285714286,0.9957308054758109,0.311708087282882
55,0.03,0.0005,34,2.0,0.9957308054758109,0.311708087282882
56,0.03,0.0005,40,0.01,0.9982704618067576,0.12627933420313367
57,0.03,0.0005,40,0.2942857142857143,0.9968838594270422,0.22751978439909218
58,0.03,0.0005,40,0.5785714285714286,0.9968630766189176,0.22903720632309846
59,0.03,0.0005,40,0.862857142857143,0.9957308054758109,0.311708087282882
60,0.03,0.0005,40,1.1471428571428572,0.9957308054758109,0.311708087282882
61,0.03,0.0005,40,1.4314285714285715,0.9957308054758109,0.311708087282882
62,0.03,0.0005,40,1.715714285714286,0.9957308054758109,0.311708087282882
63,0.03,0.0005,40,2.0,0.9957308054758109,0.311708087282882
64,0.03,0.007571428571428571,1,0.01,0.9982688996707024,0.12639339095063212
65,0.03,0.007571428571428571,1,0.2942857142857143,0.9972080444273821,0.2038499596091441
66,0.03,0.007571428571428571,1,0.5785714285714286,0.9969420854114627,0.22326851167514786
67,0.03,0.007571428571428571,1,0.862857142857143,0.9957308054758109,0.311708087282882
68,0.03,0.007571428571428571,1,1.1471428571428572,0.9957308054758109,0.311708087282882
69,0.03,0.007571428571428571,1,1.4314285714285715,0.9957308054758109,0.311708087282882
70,0.03,0.007571428571428571,1,1.715714285714286,0.9957308054758109,0.311708087282882
71,0.03,0.007571428571428571,1,2.0,0.9957308054758109,0.311708087282882
72,0.03,0.007571428571428571,6,0.01,0.9982730872418847,0.12608764245493898
73,0.03,0.007571428571428571,6,0.2942857142857143,0.997490955331388,0.18319369382890813
74,0.03,0.007571428571428571,6,0.5785714285714286,0.9968630766189176,0.22903720632309846
75,0.03,0.007571428571428571,6,0.862857142857143,0.9957308054758109,0.311708087282882
76,0.03,0.007571428571428571,6,1.1471428571428572,0.9957308054758109,0.311708087282882
77,0.03,0.007571428571428571,6,1.4314285714285715,0.9957308054758109,0.311708087282882
78,0.03,0.007571428571428571,6,1.715714285714286,0.9957308054758109,0.311708087282882
79,0.03,0.007571428571428571,6,2.0,0.9957308054758109,0.311708087282882
80,0.03,0.007571428571428571,12,0.01,0.9982741934878203,0.12600687176091238
81,0.03,0.007571428571428571,12,0.2942857142857143,0.9968838594270422,0.22751978439909218
82,0.03,0.007571428571428571,12,0.5785714285714286,0.9968630766189176,0.22903720632309846
83,0.03,0.007571428571428571,12,0.862857142857143,0.9957308054758109,0.311708087282882
84,0.03,0.007571428571428571,12,1.1471428571428572,0.9957308054758109,0.311708087282882
85,0.03,0.007571428571428571,12,1.4314285714285715,0.9957308054758109,0.311708087282882
86,0.03,0.007571428571428571,12,1.715714285714286,0.9957308054758109,0.311708087282882
87,0.03,0.007571428571428571,12,2.0,0.9957308054758109,0.311708087282882
88,0.03,0.007571428571428571,17,0.01,0.9982745644593718,0.1259797858944537
89,0.03,0.007571428571428571,17,0.2942857142857143,0.9968838594270422,0.22751978439909218
90,0.03,0.007571428571428571,17,0.5785714285714286,0.9968630766189176,0.22903720632309846
91,0.03,0.007571428571428571,17,0.862857142857143,0.9957308054758109,0.311708087282882
92,0.03,0.007571428571428571,17,1.1471428571428572,0.9957308054758109,0.311708087282882
93,0.03,0.007571428571428571,17,1.4314285714285715,0.9957308054758109,0.311708087282882
94,0.03,0.007571428571428571,17,1.715714285714286,0.9957308054758109,0.311708087282882
95,0.03,0.007571428571428571,17,2.0,0.9957308054758109,0.311708087282882
96,0.03,0.007571428571428571,23,0.01,0.9982744612238877,0.12598732346040534
97,0.03,0.007571428571428571,23,0.2942857142857143,0.9968838594270422,0.22751978439909218
98,0.03,0.007571428571428571,23,0.5785714285714286,0.9968630766189176,0.22903720632309846
99,0.03,0.007571428571428571,23,0.862857142857143,0.9957308054758109,0.311708087282882
100,0.03,0.007571428571428571,23,1.1471428571428572,0.9957308054758109,0.311708087282882
101,0.03,0.007571428571428571,23,1.4314285714285715,0.9957308054758109,0.311708087282882
102,0.03,0.007571428571428571,23,1.715714285714286,0.9957308054758109,0.311708087282882
103,0.03,0.007571428571428571,23,2.0,0.9957308054758109,0.311708087282882
104,0.03,0.007571428571428571,28,0.01,0.9982742542366324,0.12600243628814908
