,QKLMS,QKLMS_AKB,QKLMS_AMK
860,4.994511902,6.135253301,9.457323093
861,5.162373251,6.403331036,10.27522406
862,5.360986881,6.694795165,11.22223391
863,5.570205093,7.047774348,12.17156498
864,5.795676153,7.307358763,13.27889945
865,6.041590109,7.661167261,14.47830379
866,6.289887153,7.958866225,15.76247301
867,6.522685983,8.236182061,17.15338188
868,6.76782565,8.56311691,18.54458673
869,6.964118993,8.845414711,19.94261711
870,7.170427793,9.091745491,21.30781183
871,7.396220379,9.319020443,22.66957495
872,7.541359235,9.542189329,23.99009708
873,7.672482748,9.746461257,25.21997368
874,7.786208208,9.774164755,26.14207047
875,7.879711863,9.81607266,26.95736213
876,7.974950182,9.880376734,27.49949465
877,7.990439018,9.848316371,27.6174528
878,8.004688745,9.780683247,27.74527974
879,8.005567145,9.703085228,27.44392795
880,7.957795019,9.585845809,26.83768215
881,7.876927269,9.434109475,26.21203316
882,7.824849835,9.262693224,25.35774246
883,7.709433398,9.088331749,24.30037142
884,7.625079585,8.852704466,22.95374675
885,7.488706947,8.65521425,21.63915872
886,7.368679174,8.40668922,20.34795543
887,7.250587856,8.124486072,18.78358259
888,7.106170845,7.927243161,17.39852953
