,epsilon,sigma,r2,mse
117,169.50135593220338,9661.020338983051,0.9983395517732264,0.0019002300378987717
118,169.50135593220338,9830.510169491525,0.9983395528506754,0.0019002288048577318
119,169.50135593220338,10000.0,0.9983395538738042,0.0019002276339810564
120,338.9927118644068,0.1,-0.13480335935539123,1.298677908642586
121,338.9927118644068,169.58983050847456,0.9982335969400669,0.0020214855840723325
122,338.9927118644068,339.07966101694916,0.9983137703449464,0.0019297345076244037
123,338.9927118644068,508.5694915254237,0.9983281649527351,0.0019132612050167441
124,338.9927118644068,678.0593220338983,0.9983331708878186,0.0019075323734518465
125,338.9927118644068,847.5491525423729,0.9983354823770811,0.0019048870869213036
126,338.9927118644068,1017.0389830508474,0.9983367365532884,0.0019034517977847324
127,338.9927118644068,1186.5288135593219,0.9983374922966559,0.0019025869191183205
128,338.9927118644068,1356.0186440677965,0.9983379826105622,0.0019020258000194505
129,338.9927118644068,1525.508474576271,0.9983383186817995,0.0019016411974466813
130,338.9927118644068,1694.9983050847457,0.9983385590290934,0.0019013661421091843
131,338.9927118644068,1864.4881355932202,0.9983387368364293,0.0019011626579925477
132,338.9927118644068,2033.9779661016946,0.9983388720608747,0.0019010079060714274
133,338.9927118644068,2203.4677966101694,0.9983389772898585,0.0019008874811929394
134,338.9927118644068,2372.957627118644,0.9983390607812761,0.0019007919329566152
135,338.9927118644068,2542.4474576271186,0.998339128134995,0.0019007148528297957
136,338.9927118644068,2711.937288135593,0.9983391832571833,0.0019006517705631547
137,338.9927118644068,2881.4271186440674,0.9983392289398313,0.0019005994909807402
138,338.9927118644068,3050.916949152542,0.99833926722146,0.0019005556811830498
139,338.9927118644068,3220.4067796610166,0.9983392996185878,0.0019005186056546782
140,338.9927118644068,3389.8966101694914,0.9983393272782926,0.0019004869516706007
141,338.9927118644068,3559.3864406779658,0.9983393510811781,0.0019004597114606586
142,338.9927118644068,3728.8762711864406,0.9983393717123512,0.0019004361009836122
143,338.9927118644068,3898.366101694915,0.9983393897112816,0.0019004155028659075
144,338.9927118644068,4067.8559322033893,0.9983394055074335,0.0019003974256250197
145,338.9927118644068,4237.345762711864,0.9983394194461267,0.001900381474074664
146,338.9927118644068,4406.835593220339,0.9983394318075715,0.0019003673275399381
147,338.9927118644068,4576.325423728814,0.9983394428210636,0.001900354723612755
148,338.9927118644068,4745.815254237288,0.9983394526756958,0.0019003434458938796
