,eta,mu,K,epsilon,r2,mse
0,0.03,0.0005,1,0.01,-0.09510515438965905,55.64080123284677
1,0.03,0.0005,1,0.2942857142857143,0.0993423671617174,45.76118752315717
2,0.03,0.0005,1,0.5785714285714286,0.052436550573863094,48.144408172761125
3,0.03,0.0005,1,0.862857142857143,-0.5747330514889148,80.01004137499689
4,0.03,0.0005,1,1.1471428571428572,-0.5782454189188653,80.18849997985618
5,0.03,0.0005,1,1.4314285714285715,-0.5821846448488401,80.38864668367034
6,0.03,0.0005,1,1.715714285714286,-1.4502271588245939,124.49270444304055
7,0.03,0.0005,1,2.0,-1.6349178854256654,133.8765886912045
8,0.03,0.0005,6,0.01,-0.0971983292124361,55.747152594442404
9,0.03,0.0005,6,0.2942857142857143,0.10054671440741292,45.69999628006561
10,0.03,0.0005,6,0.5785714285714286,0.054385915852701805,48.04536357820753
11,0.03,0.0005,6,0.862857142857143,-0.5549588464510578,79.00534095181042
12,0.03,0.0005,6,1.1471428571428572,-0.5786502728045979,80.20907005433176
13,0.03,0.0005,6,1.4314285714285715,-0.5817596217078025,80.3670518368056
14,0.03,0.0005,6,1.715714285714286,-1.4505972655863935,124.51150906347875
15,0.03,0.0005,6,2.0,-1.6349178854256654,133.8765886912045
16,0.03,0.0005,12,0.01,0.18692558076965637,41.31120373834949
17,0.03,0.0005,12,0.2942857142857143,0.1243703430206976,44.48955016080164
18,0.03,0.0005,12,0.5785714285714286,0.059802525866085476,47.770153001485795
19,0.03,0.0005,12,0.862857142857143,-0.5745301463447314,79.99973204100154
20,0.03,0.0005,12,1.1471428571428572,-0.5784644814359472,80.19963024796026
21,0.03,0.0005,12,1.4314285714285715,-0.5817596217078025,80.3670518368056
22,0.03,0.0005,12,1.715714285714286,-1.4505972655863935,124.51150906347875
23,0.03,0.0005,12,2.0,-1.6349178854256654,133.8765886912045
24,0.03,0.0005,17,0.01,0.30991759563214816,35.06214699273925
25,0.03,0.0005,17,0.2942857142857143,0.12953287873095554,44.227248753342714
26,0.03,0.0005,17,0.5785714285714286,0.05621709409819986,47.95232390583337
27,0.03,0.0005,17,0.862857142857143,-0.5745301463447314,79.99973204100154
28,0.03,0.0005,17,1.1471428571428572,-0.5784644814359472,80.19963024796026
29,0.03,0.0005,17,1.4314285714285715,-0.5817596217078025,80.3670518368056
30,0.03,0.0005,17,1.715714285714286,-1.4505972655863935,124.51150906347875
31,0.03,0.0005,17,2.0,-1.6349178854256654,133.8765886912045
32,0.03,0.0005,23,0.01,0.33076519666586734,34.002908781094305
33,0.03,0.0005,23,0.2942857142857143,0.15643096630296416,42.86059356215976
34,0.03,0.0005,23,0.5785714285714286,0.018133210310803727,49.88731416635346
35,0.03,0.0005,23,0.862857142857143,-0.5745301463447314,79.99973204100154
36,0.03,0.0005,23,1.1471428571428572,-0.5784644814359472,80.19963024796026
37,0.03,0.0005,23,1.4314285714285715,-0.5817596217078025,80.3670518368056
38,0.03,0.0005,23,1.715714285714286,-1.4505972655863935,124.51150906347875
39,0.03,0.0005,23,2.0,-1.6349178854256654,133.8765886912045
40,0.03,0.0005,28,0.01,0.18121311993988964,41.60144609206813
41,0.03,0.0005,28,0.2942857142857143,0.169509804229813,42.19607562200816
42,0.03,0.0005,28,0.5785714285714286,0.04946228892940607,48.295526355622705
43,0.03,0.0005,28,0.862857142857143,-0.5745301463447314,79.99973204100154
44,0.03,0.0005,28,1.1471428571428572,-0.5784644814359472,80.19963024796026
45,0.03,0.0005,28,1.4314285714285715,-0.5817596217078025,80.3670518368056
46,0.03,0.0005,28,1.715714285714286,-1.4505972655863935,124.51150906347875
47,0.03,0.0005,28,2.0,-1.6349178854256654,133.8765886912045
48,0.03,0.0005,34,0.01,0.008765077489389483,50.3632962345136
49,0.03,0.0005,34,0.2942857142857143,0.15331570685933504,43.01887565114173
50,0.03,0.0005,34,0.5785714285714286,0.04946228892940607,48.295526355622705
51,0.03,0.0005,34,0.862857142857143,-0.5745301463447314,79.99973204100154
52,0.03,0.0005,34,1.1471428571428572,-0.5784644814359472,80.19963024796026
53,0.03,0.0005,34,1.4314285714285715,-0.5817596217078025,80.3670518368056
54,0.03,0.0005,34,1.715714285714286,-1.4505972655863935,124.51150906347875
55,0.03,0.0005,34,2.0,-1.6349178854256654,133.8765886912045
56,0.03,0.0005,40,0.01,-0.3403155620027678,68.09960803832696
57,0.03,0.0005,40,0.2942857142857143,0.1984977736029817,40.72323638317245
58,0.03,0.0005,40,0.5785714285714286,0.04946228892940607,48.295526355622705
59,0.03,0.0005,40,0.862857142857143,-0.5745301463447314,79.99973204100154
60,0.03,0.0005,40,1.1471428571428572,-0.5784644814359472,80.19963024796026
61,0.03,0.0005,40,1.4314285714285715,-0.5817596217078025,80.3670518368056
62,0.03,0.0005,40,1.715714285714286,-1.4505972655863935,124.51150906347875
63,0.03,0.0005,40,2.0,-1.6349178854256654,133.8765886912045
64,0.03,0.007571428571428571,1,0.01,-0.011216408908872433,51.37852834128069
65,0.03,0.007571428571428571,1,0.2942857142857143,0.04219137466052825,48.66495160578617
66,0.03,0.007571428571428571,1,0.5785714285714286,-0.08453498881310595,55.10374551770766
67,0.03,0.007571428571428571,1,0.862857142857143,-0.5909025286096967,80.83159048277906
68,0.03,0.007571428571428571,1,1.1471428571428572,-0.5955904106703838,81.06977538483724
69,0.03,0.007571428571428571,1,1.4314285714285715,-0.5896947405547113,80.77022441685428
70,0.03,0.007571428571428571,1,1.715714285714286,-1.4416201197069052,124.05539250926778
