,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
187,0.1,2.0,0.1,10,1.2541682349904475,2,1.260382069714995
188,0.1,2.0,0.1,15,1.2541682349904475,2,1.260382069714995
189,0.1,2.0,0.1,20,1.2541682349904475,2,1.260382069714995
190,0.1,2.0,0.1,2,1.2627057924087697,2,1.2688778184611231
191,0.1,2.0,0.1,5,1.2541682349904475,2,1.260382069714995
192,0.1,2.0,0.1,10,1.2541682349904475,2,1.260382069714995
193,0.1,2.0,0.1,15,1.2541682349904475,2,1.260382069714995
194,0.1,2.0,0.1,20,1.2541682349904475,2,1.260382069714995
195,0.1,2.0,1.0,2,1.3694992707257279,1,1.3738599430594447
196,0.1,2.0,1.0,5,1.2541682349904475,2,1.260382069714995
197,0.1,2.0,1.0,10,1.2541682349904475,2,1.260382069714995
198,0.1,2.0,1.0,15,1.2541682349904475,2,1.260382069714995
199,0.1,2.0,1.0,20,1.2541682349904475,2,1.260382069714995
200,0.5,0.01,0.001,2,0.42155807114426264,16,1.0852240355552725
201,0.5,0.01,0.001,5,0.42025869487479367,16,1.084719950317991
202,0.5,0.01,0.001,10,0.4211372116150876,16,1.0850606208903404
203,0.5,0.01,0.001,15,0.42278195538016533,16,1.0857000422746037
204,0.5,0.01,0.001,20,0.42248687745030045,16,1.0855851701353079
205,0.5,0.01,0.1,2,0.44803874857683434,16,1.095782241244261
206,0.5,0.01,0.1,5,0.3368579601651161,16,1.0552124361125597
207,0.5,0.01,0.1,10,0.3526161548667043,16,1.0603481280565263
208,0.5,0.01,0.1,15,0.4574633483637427,16,1.0996693662624994
209,0.5,0.01,0.1,20,0.42248687745030045,16,1.0855851701353079
210,0.5,0.01,0.1,2,0.44803874857683434,16,1.095782241244261
211,0.5,0.01,0.1,5,0.3368579601651161,16,1.0552124361125597
212,0.5,0.01,0.1,10,0.3526161548667043,16,1.0603481280565263
213,0.5,0.01,0.1,15,0.4574633483637427,16,1.0996693662624994
214,0.5,0.01,0.1,20,0.42248687745030045,16,1.0855851701353079
215,0.5,0.01,1.0,2,1.7211861425792387,16,1.9905983365327118
216,0.5,0.01,1.0,5,1.2253294729867354,16,1.581591703749723
217,0.5,0.01,1.0,10,1.2101552993119284,16,1.569864914077878
218,0.5,0.01,1.0,15,0.6783985996691704,16,1.2083975587666054
219,0.5,0.01,1.0,20,0.42248687745030045,16,1.0855851701353079
220,0.5,0.1,0.001,2,0.4221878161043843,15,1.0710913559038695
221,0.5,0.1,0.001,5,0.4209180573429385,15,1.070591496147038
222,0.5,0.1,0.001,10,0.421738459155343,15,1.070914314292102
223,0.5,0.1,0.001,15,0.4234014877041844,15,1.071570324530834
224,0.5,0.1,0.001,20,0.4231070273305295,15,1.071454010772967
225,0.5,0.1,0.1,2,0.4305132555853804,15,1.0744002065616531
226,0.5,0.1,0.1,5,0.3388551926277724,15,1.0410653112056922
227,0.5,0.1,0.1,10,0.3463224368565493,15,1.0435197031658092
228,0.5,0.1,0.1,15,0.4574192452389688,15,1.0854614256342727
229,0.5,0.1,0.1,20,0.4231070273305295,15,1.071454010772967
230,0.5,0.1,0.1,2,0.4305132555853804,15,1.0744002065616531
231,0.5,0.1,0.1,5,0.3388551926277724,15,1.0410653112056922
232,0.5,0.1,0.1,10,0.3463224368565493,15,1.0435197031658092
233,0.5,0.1,0.1,15,0.4574192452389688,15,1.0854614256342727
234,0.5,0.1,0.1,20,0.4231070273305295,15,1.071454010772967
235,0.5,0.1,1.0,2,1.8674140951178313,15,2.1109783379442217
236,0.5,0.1,1.0,5,1.6506974032632216,14,1.875637173806529
237,0.5,0.1,1.0,10,1.1763838039161458,15,1.514042971563628
238,0.5,0.1,1.0,15,0.6628477099611967,15,1.1867439602651462
239,0.5,0.1,1.0,20,0.4231070273305295,15,1.071454010772967
