,eta,epsilon,sigma_init,mu,K,testing_mse,CB_size,tradeOff_dist
30,0.1,0.1,2,1.0,10,0.052813673757531945,3699,0.9263068196530603
31,0.1,0.1,2,1.0,20,0.05274070638516663,3699,0.926302662260023
32,0.1,1.0,1,0.001,2,0.28643659566496593,792,0.34832336030782546
33,0.1,1.0,1,0.001,5,0.28650661938947813,792,0.3483809451648975
34,0.1,1.0,1,0.001,10,0.28664446953775535,792,0.34849432121138096
35,0.1,1.0,1,0.001,20,0.2868365769990521,792,0.34865235106698067
36,0.1,1.0,1,0.1,2,0.09137174261010472,792,0.21824764683177508
37,0.1,1.0,1,0.1,5,0.09155511344626063,792,0.21832448052877088
38,0.1,1.0,1,0.1,10,0.09199650277806418,792,0.21850994605141974
39,0.1,1.0,1,0.1,20,0.09264267106269788,792,0.2187827792620599
40,0.1,1.0,1,0.1,2,0.09137174261010472,792,0.21824764683177508
41,0.1,1.0,1,0.1,5,0.09155511344626063,792,0.21832448052877088
42,0.1,1.0,1,0.1,10,0.09199650277806418,792,0.21850994605141974
43,0.1,1.0,1,0.1,20,0.09264267106269788,792,0.2187827792620599
44,0.1,1.0,1,1.0,2,0.05529732038801137,792,0.20576937002890974
45,0.1,1.0,1,1.0,5,0.05537112285871941,792,0.20578921557417773
46,0.1,1.0,1,1.0,10,0.05539424046976885,792,0.20579543696890507
47,0.1,1.0,1,1.0,20,0.055572195049782135,792,0.20584340859656164
48,0.1,1.0,2,0.001,2,0.108753590263408,792,0.22607649898912807
49,0.1,1.0,2,0.001,5,0.10875945267538681,792,0.2260793191476162
50,0.1,1.0,2,0.001,10,0.10876800275718186,792,0.22608343243985463
51,0.1,1.0,2,0.001,20,0.1087900972036695,792,0.22609406283576722
52,0.1,1.0,2,0.1,2,0.06765305998264795,792,0.20942821329757785
53,0.1,1.0,2,0.1,5,0.06773110688233028,792,0.20945343835684732
54,0.1,1.0,2,0.1,10,0.0678460341468877,792,0.209490630696126
55,0.1,1.0,2,0.1,20,0.06831760234180903,792,0.2096438284084069
56,0.1,1.0,2,0.1,2,0.06765305998264795,792,0.20942821329757785
57,0.1,1.0,2,0.1,5,0.06773110688233028,792,0.20945343835684732
58,0.1,1.0,2,0.1,10,0.0678460341468877,792,0.209490630696126
59,0.1,1.0,2,0.1,20,0.06831760234180903,792,0.2096438284084069
60,0.1,1.0,2,1.0,2,0.05424649479991236,792,0.20548946979852012
61,0.1,1.0,2,1.0,5,0.05416182547845696,792,0.20546713445015685
62,0.1,1.0,2,1.0,10,0.05409607789033284,792,0.20544981295468964
63,0.1,1.0,2,1.0,20,0.05429822347746727,792,0.2055031315401519
64,0.5,0.1,1,0.001,2,0.09181262792295111,3699,0.9293463286881367
65,0.5,0.1,1,0.001,5,0.09184095459819205,3699,0.9293491275841965
66,0.5,0.1,1,0.001,10,0.09188786043578841,3699,0.9293537641261626
67,0.5,0.1,1,0.001,20,0.09195030898827353,3699,0.9293599406704804
68,0.5,0.1,1,0.1,2,0.07502580487195462,3699,0.9278383002423884
69,0.5,0.1,1,0.1,5,0.07491688208729533,3699,0.9278294990038211
70,0.5,0.1,1,0.1,10,0.07497840104088023,3699,0.9278344683307723
71,0.5,0.1,1,0.1,20,0.0750478628472431,3699,0.9278400841297699
72,0.5,0.1,1,0.1,2,0.07502580487195462,3699,0.9278383002423884
73,0.5,0.1,1,0.1,5,0.07491688208729533,3699,0.9278294990038211
74,0.5,0.1,1,0.1,10,0.07497840104088023,3699,0.9278344683307723
75,0.5,0.1,1,0.1,20,0.0750478628472431,3699,0.9278400841297699
76,0.5,0.1,1,1.0,2,0.13367412794100697,3699,0.934410944114413
77,0.5,0.1,1,1.0,5,0.13374504744017554,3699,0.9344210922891107
78,0.5,0.1,1,1.0,10,0.13411476601969016,3699,0.934474082286136
79,0.5,0.1,1,1.0,20,0.1342303111387015,3699,0.9344906721997778
80,0.5,0.1,2,0.001,2,0.03815020877752639,3699,0.9255865591233317
