,MSE
0,0.7137979298903235
1,0.7192516022448388
2,0.7243974102070554
3,0.7295460600759929
4,0.7346881287712979
5,0.7369701183713354
6,0.7144276524393137
7,0.67445906795759
8,0.6701705521629916
9,0.6701048348550663
10,0.6675512181560376
11,0.7457699716662379
12,0.7265957246699578
13,0.6384703047214897
14,0.8142926568128461
15,0.8642084034823918
16,0.8780786553799793
17,0.85452617840503
18,0.9378149244684659
19,0.92442361859127
20,0.6193909323394166
21,0.6179770143159837
22,0.5501839307554424
23,0.4974397254677979
24,1.8511423445612558
25,1.4515428987092471
26,0.44081769787307545
27,0.4947906273446009
28,1.1612004103865219
29,0.6582967902882908
30,0.6817720401150688
31,0.8694715768860746
32,0.29202841638875493
33,0.34806715220387374
34,0.3449838961074239
35,0.35583654361019373
36,0.3771481768127309
37,0.4073651579684173
38,0.4402764518214223
39,0.47555319693818865
40,0.5120836092438189
41,0.5506161954459187
42,0.5938150968953276
43,0.6471738538531823
44,0.6312009595059201
45,0.6071086704352534
46,1.0460289852186015
47,1.144514021064511
48,0.8186058274085755
49,0.7826191036486981
50,0.5701531727200376
51,0.6986398253363016
52,0.37867164411341786
53,0.38078286430007224
54,0.40220305600708606
55,0.357021169143449
56,0.3262218392527956
57,0.3069759960902115
58,0.29624815566639934
59,0.2914283794641519
60,0.2905262667050121
61,0.29158243400617057
62,0.2934986506638388
63,0.2951301720295967
64,0.2957428709292635
65,0.2944646700308321
66,0.2904459983088811
67,0.2844151581661091
68,0.27774663844749525
69,0.2729691167636176
70,0.2706963090148585
71,0.2705654203999552
72,0.2718277647277399
73,0.27392621267929135
74,0.276582100564066
75,0.27955280887859013
76,0.28174223243993707
77,0.2824976578324017
78,0.2802411440241192
79,0.2742289077650262
80,0.26604859196916264
81,0.25879843280543374
82,0.2551041614182622
83,0.25435932364955177
84,0.2551552113870215
85,0.2567570068054774
86,0.25888360581778563
87,0.2616219580439311
88,0.26418634228796195
89,0.265741478229521
90,0.26490306074422565
91,0.25964533408974855
92,0.24954316939480542
93,0.23966533085503688
94,0.23417902055811074
95,0.23251372674362675
96,0.23281942621385884
97,0.23343800680931054
98,0.23434963131538136
99,0.23636977243482038
100,0.2642790984692521
101,0.2597812243197469
102,0.4108751208134489
103,0.2228328788859648
104,0.18143409277545838
105,0.15949367523615782
106,0.1563914008258271
107,0.16234526312919068
108,0.1674585765081071
109,0.16870562281879667
110,0.1676747138473375
111,0.16633464231641854
112,0.16581279664439005
113,0.16589614614494205
114,0.16561652695401446
115,0.16503624805595624
116,0.16550512656120728
117,0.17067597589141512
118,0.18719470470303087
119,0.2073021345621106
120,0.21602569886000383
121,0.21105858341460348
122,0.19947046927745676
123,0.1880136569839912
124,0.18009038141358547
125,0.17603192891259759
126,0.17537844199880545
127,0.17525749156174802
128,0.17353594799496738
129,0.17310143720695984
130,1.9794405704983018
131,1.8572109343564231
132,1.6691841254545028
133,1.4264273773020677
134,1.2248339460272475
135,0.21266503430659417
136,0.9917795058030203
137,0.9898296933845787
138,0.9894776272882437
139,0.9802332600471347
140,0.20887759978923154
141,0.23204628491717155
142,0.25848988046711563
143,0.2870807245694809
144,0.31702899317666416
145,0.34851954003169483
146,0.38080978692332745
147,0.41045062046920877
148,0.4247361520632279
149,1.4641782560732215
150,2.9653899745190695
151,4.407722513514244
152,2.690608120432166
153,0.34566283705819456
154,0.2562873604758669
155,0.26340698098853416
156,0.2769456081349821
157,0.2843092890407043
158,0.28232760688225506
159,0.2722119282626645
160,0.2586884730282168
161,0.24783235237652962
162,0.3909081966117488
163,1.5852373580029178
164,1.6178055088814065
165,1.6550104551631404
166,1.69299004762282
167,1.7286808372587976
168,1.7597970675505734
169,1.7896020845300833
170,1.8109507296876637
171,1.7952333990599265
172,1.7211549707348088
173,1.6151091271879339
174,1.5204049628786438
175,1.4661655825431354
176,1.452375397095402
177,1.469313352487962
178,1.499264585500173
179,1.5298860983086109
180,1.5512102995435644
181,1.5662150844270177
182,1.5816842675999323
183,1.5867599440503384
184,1.5323795274367724
185,1.4023186527456755
186,1.2613416630315923
187,1.1545391469300077
188,1.1022895747794388
189,1.093586953735175
190,1.110569858870182
191,1.1346428570171112
192,1.1519589260864145
193,2.285204215478097
194,1.606817899728986
195,2.142439752760148
196,2.1707056876685975
197,2.2079923656449423
198,2.0572127937892932
199,1.7562361863634757
200,1.4652875418475324
201,1.0809993225521042
202,2.6406469493586013
203,2.685445899269468
204,2.7822133915788294
205,2.954869000181385
206,3.2094949243897544
207,3.528708149001228
208,3.880204392492778
209,4.086963587589975
210,3.764554246501114
211,2.4445167984145324
212,1.4676057153155193
213,0.2457961506985809
214,0.25452426233201825
215,0.2393975194718417
216,0.5126628634248156
217,0.5166875981100814
218,0.24970687321059476
219,0.5848666994009087
220,0.34033393639920734
221,1.5997507087561469
222,2.0158065579645603
223,3.39968343239033
224,4.995806257439449
225,1.242991190095326
226,1.3343328697750532
227,5.913087923424327
228,3.7668668625270305
229,2.398530335252779
230,1.635607947677768
231,1.2360136483036042
232,1.0213151213411904
233,0.8972483319628848
234,0.8155105273090706
235,0.595545463872389
236,1.4519781997339039
237,2.841273960393753
238,2.8327457800081257
239,2.3923864069902474
240,2.0070232605617724
241,1.619617430229233
242,1.2973373159994213
243,1.0746543198077485
244,0.9385545179839803
245,0.5433010740793938
246,0.521315266049571
247,0.6511556133682623
248,0.799805217269923
249,0.9006433868835055
250,1.7057045253528806
251,1.9067690366839014
252,2.3747950447766906
253,2.231868718163247
254,1.7762610541154058
255,1.4607735671037074
256,1.323829619262156
257,1.6953182951107029
258,6.8061505395542365
259,1.9861357117541991
260,0.9562930457068463
261,1.8766028684616933
262,0.9353373263083042
263,0.9224738613670296
264,1.6037138965886437
265,1.5244217782980798
266,1.475230948355328
267,1.0702333475720265
268,1.0193884053862299
269,0.988185441733038
270,0.9689104811930148
271,0.9568122005588624
272,0.9489971984419665
273,0.9441665709367275
274,0.9407962354542361
275,0.938353309143053
276,0.9365530217023441
277,0.9350742473854317
278,0.9339847059445834
279,0.9332600868210561
280,0.9328398995456464
281,0.932669199895072
282,0.9326929204642196
283,0.9328444469988566
284,0.9330361185187395
285,0.9331422071257334
286,0.9331319268226281
287,0.9329821061310841
288,0.9327253013374646
289,0.9324126920343485
290,0.9320665363993454
291,0.9318156860149678
292,0.9316996442849657
293,0.9317408057400544
294,0.9319488904908477
295,0.9323077267666852
296,0.9327486805051068
297,0.9330817490700889
298,0.9332434540304566
299,0.9331779588878815
300,0.9329080913314132
301,0.932534457763307
302,0.9321058547058032
303,0.9317362162060292
304,0.931525310417794
305,0.9315018648592648
306,0.9316920607806048
307,0.9321162853971912
308,0.9327378495178589
309,0.9333263734902145
310,0.9337020017446702
311,0.9337455871960894
312,0.9334943235959037
313,0.933007261562995
314,0.9324635011945801
315,0.9318944402213265
316,1.5781498635657096
317,1.4486178051384877
318,1.3685614178667718
319,1.320534056538433
320,1.2929744680079283
321,1.2781543058204134
322,1.270858099428427
323,1.2676824516699594
324,1.266311353771554
325,1.265447262141524
326,1.2640882850103041
327,1.2615370303439228
328,1.2579344804308905
329,1.25120533924674
330,1.1887425741509723
331,1.153380962046628
332,0.9269555738963986
333,0.9267723491083257
334,0.9268703067468567
335,0.9272901129532454
336,0.9282139999688261
337,0.9296011003664206
338,0.931024720250549
339,0.9316406622339193
340,0.9305713685504291
341,0.9282178177752247
342,1.2187177189966312
343,1.215198509354487
344,0.6622434665637532
345,0.6590589913222457
346,0.6555277273778958
347,0.6523014577334345
348,0.6503868405055101
349,0.6499311675027563
350,0.6501469573770354
351,0.650333795476289
352,0.6502202575942492
353,0.650101194846436
354,0.650769656517623
355,1.077171410444148
356,1.0614121351132737
357,0.5003701741238471
358,0.4273499678538438
359,0.6987946789154621
360,0.8313430339610444
361,1.8234826596232463
362,1.4028487539446994
363,0.9124330310710269
364,1.011862139225883
365,1.0158385964981635
366,1.0203170555148284
367,0.584689275395544
368,0.5724872534183035
369,0.5712466219450361
370,0.4693664070675697
371,0.5815296423635513
372,0.41499460027060886
373,0.39736478207470805
374,0.39130295444696367
375,0.3913593065027026
376,0.3923437025542919
377,0.3198372951360417
378,0.34679497637585527
379,0.33321342667668785
380,0.42381547212618986
381,0.33495529847133515
382,0.5707129264975357
383,0.36030134826470184
384,0.357533723073076
385,0.354266094537306
386,0.3494302004297367
387,0.3182961779064014
388,0.5091607953412423
389,0.5450761883082161
390,0.5425928301523946
391,1.1095657936883179
392,1.2371144039540396
