,MSE
0,0.9972034844793944
1,0.9972034844793944
2,0.9972034844793944
3,0.9972034844793944
4,0.9972034844793944
5,0.9972034844793944
6,0.9972034844793944
7,0.9972034844793944
8,0.9972034844793944
9,0.9972034844793944
10,0.9972034844793944
11,0.9972034815276503
12,0.997136746449425
13,0.9943585397264398
14,0.9885554202987954
15,0.9846995671144636
16,0.9816993589666048
17,0.9797513703890794
18,0.9782650759445224
19,0.9769296469200721
20,0.975896616604971
21,0.9751599731953375
22,0.9745782722874836
23,0.9737550467388674
24,0.9721164816773318
25,0.9694230989604391
26,0.966651263496525
27,0.9653713598480971
28,0.9649039731953308
29,0.9646919402114822
30,0.964712037886315
31,0.9650234562240418
32,0.9651342368713685
33,0.9651114801996188
34,0.9650723476486711
35,0.9650308878586753
36,0.964995724257889
37,0.9649769288799221
38,0.964973452499826
39,0.9649737057367431
40,0.9649737794825441
41,0.9649737811691061
42,0.9649737811691124
43,0.9649737811691124
44,0.9649737811691124
45,0.9649737811691124
46,0.9649737811691124
47,0.9649737811691124
48,0.9649737811691124
49,0.9649737811691128
50,0.9649733963570022
51,0.9640839407914074
52,0.9581450357891577
53,0.9539544682400363
54,0.951851418553163
55,0.9498456449928951
56,0.9477284784753655
57,0.9455297242983429
58,0.9432132540343592
59,0.9412080635286582
60,0.9394523937789957
61,0.9379760582615437
62,0.936716529456753
63,0.9356216134883043
64,0.9354687758513391
65,0.9365200555908133
66,0.9382650572680131
67,0.9387537214013781
68,0.9394220128315549
69,0.9406916441240016
70,0.9420856116575619
71,0.9430059189686049
72,0.9431947077267525
73,0.9429020026085688
74,0.9424568713649439
75,0.9414147946480143
76,0.939695023794527
77,0.9390962964456653
78,0.9392483798008449
79,0.9357656136961443
80,0.9302745513631236
81,0.925938636401247
82,0.9226239079951686
83,0.9198985415843038
84,0.9163397592330795
85,0.911592576610426
86,0.9064197279797532
87,0.900858538433092
88,0.8947362058267345
89,0.8885521725364172
90,0.8882035628871601
91,0.8847148114575958
92,0.8808962397894928
93,0.879300458148591
94,0.8784148602254687
95,0.8778241839822727
96,0.8770291989389947
97,0.8760186887138623
98,0.8744482461210825
99,0.8712193718001213
100,0.8675308076219961
101,0.8622664389227113
102,0.8554431191901903
103,0.8499602970945508
104,0.8454236421969112
105,0.8427964623105539
106,0.841446830057434
107,0.8407825875150419
108,0.8405015410079175
109,0.8398499100708394
110,0.8386347140993331
111,0.8366795094914201
112,0.8334533294359832
113,0.8288381920089201
114,0.8229474061656077
115,0.8160928582210667
116,0.8117686266940218
117,0.8102138106265029
118,0.8097632736928408
119,0.8096900030178997
120,0.8097192666224367
121,0.809714776747642
122,0.8097508318425177
123,0.8098267841085327
124,0.809849054750934
125,0.8098225791082172
126,0.809607015907529
127,0.8088566128679642
128,0.8076951555688756
129,0.8067831754538892
130,0.8064908127053132
131,0.8063456586691793
132,0.8063273420149164
133,0.8064310828722858
134,0.8064797105283061
135,0.8064801828149182
136,0.8064764290687709
137,0.8064740162531914
138,0.8064684146480892
139,0.8064594323391769
140,0.8064518550110138
141,0.8064495204991011
142,0.8064492004027961
143,0.806449028501053
144,0.8064490274539893
145,0.8064490274571854
146,0.8064490274571929
147,0.8064490274571929
148,0.8064490274571929
149,0.8064490274571929
150,0.8064490274571929
151,0.8064490274571929
152,0.8064490274571929
153,0.8064490274571929
154,0.8064489511371173
155,0.8064172995900967
156,0.8059502729123234
157,0.8043863604992569
158,0.8030894093895833
159,0.8006696486200939
160,0.799316638086543
161,0.7976672888659718
162,0.7950481197114815
163,0.7919865653724808
164,0.7897889349989838
165,0.7880632922087968
166,0.786790569167061
167,0.7860161256623241
168,0.7858488478672258
169,0.7856667809637495
170,0.7852054863103024
171,0.7851985812659549
172,0.7851914541545088
173,0.7851867178889248
174,0.7851712204409381
175,0.7853204642468662
176,0.7855148383586242
177,0.7856421401726498
178,0.7856930510603138
179,0.7856933290240652
180,0.7856626435340012
181,0.7856515190332833
182,0.7853393949187449
183,0.7850335983440965
184,0.7850153006854172
185,0.7850239207453091
186,0.7850222682306781
187,0.7850140218875686
188,0.7850023889193601
189,0.7847744284861343
190,0.7837571093398108
191,0.7821887332139916
192,0.7816467558052081
193,0.7803038070904548
194,0.7774559524160928
195,0.7758185382312776
196,0.7750652805363955
197,0.7740030564767102
198,0.7734656432451166
199,0.7735809129763161
200,0.7736289826450119
201,0.7733323945495052
202,0.7728492883407975
203,0.7722537667627664
204,0.7715178499421081
205,0.7703994302608191
206,0.7685281479962106
207,0.7658272867108805
208,0.762761384554369
209,0.7603726056000415
210,0.7592000562195532
211,0.7588007389724839
212,0.7588814043159111
213,0.7591292971790987
214,0.7590469921360022
215,0.7588126681805926
216,0.7586187956708469
217,0.7584973232906459
218,0.7584343675566955
219,0.7583757814443086
220,0.7582304125423017
221,0.7577483261804229
222,0.7567983927763529
223,0.7558512709074882
224,0.7554459698714774
225,0.7553598120662937
226,0.7553452411691585
227,0.7553645032189377
228,0.755429556033283
229,0.7555403091348254
230,0.755538090296843
231,0.7555574282267886
232,0.7555709607996387
233,0.7555938240928882
234,0.7555409790769783
235,0.7553783968335016
236,0.7550869082436662
237,0.7549171899036127
238,0.7548320597327943
239,0.7548005972373596
240,0.7548160068640639
241,0.754889750173006
242,0.754922812154131
243,0.7549230097541832
244,0.7549133480307659
245,0.7548929914163117
246,0.7548432540729256
247,0.754724180073487
248,0.7545374884488589
249,0.7542909821714074
250,0.7539242087511233
251,0.7533671054072003
252,0.752140382157572
253,0.7497752263742942
254,0.7455554046576981
255,0.7393068747243108
256,0.7340413549829435
257,0.7314492015389467
258,0.7300927571979673
259,0.7298383067729368
260,0.7292053757982984
