,eta,epsilon,sigma_init,mu,K,testing_mse,CB_size,tradeOff_dist
59,0.05,0.5,0.1,0.1,20,0.6199230431033259,57,0.6200879529312661
60,0.05,0.5,0.1,1.0,2,0.44946541923136485,57,0.449692843043812
61,0.05,0.5,0.1,1.0,5,0.4769942426930525,57,0.4772085472435701
62,0.05,0.5,0.1,1.0,10,1.8043398371206716,57,1.8043965023853963
63,0.05,0.5,0.1,1.0,20,0.4324999078798424,57,0.43273624798030513
64,0.05,0.5,1.0,0.001,2,0.02699411358987645,57,0.030547866840471078
65,0.05,0.5,1.0,0.001,5,0.02699431186664048,57,0.030548042051061916
66,0.05,0.5,1.0,0.001,10,0.02700313281423109,57,0.030555837114747877
67,0.05,0.5,1.0,0.001,20,0.026998677503829005,57,0.030551899891099448
68,0.05,0.5,1.0,0.1,2,0.027044559828662496,57,0.030592453584603264
69,0.05,0.5,1.0,0.1,5,0.02705019767966685,57,0.03059743771149888
70,0.05,0.5,1.0,0.1,10,0.02753431580872761,57,0.03102625576918277
71,0.05,0.5,1.0,0.1,20,0.027368810300255158,57,0.030879471777401777
72,0.05,0.5,1.0,0.1,2,0.027044559828662496,57,0.030592453584603264
73,0.05,0.5,1.0,0.1,5,0.02705019767966685,57,0.03059743771149888
74,0.05,0.5,1.0,0.1,10,0.02753431580872761,57,0.03102625576918277
75,0.05,0.5,1.0,0.1,20,0.027368810300255158,57,0.030879471777401777
76,0.05,0.5,1.0,1.0,2,0.025966261348089593,57,0.029643493862857858
77,0.05,0.5,1.0,1.0,5,0.02623566170688845,57,0.029879758118135646
78,0.05,0.5,1.0,1.0,10,0.027089468066848692,57,0.030632160879455028
79,0.05,0.5,1.0,1.0,20,0.025649020731311433,57,0.029366005252251175
80,0.05,0.5,2.0,0.001,2,0.023927737694062468,57,0.027875197419136924
81,0.05,0.5,2.0,0.001,5,0.023927682989289205,57,0.02787515046122478
82,0.05,0.5,2.0,0.001,10,0.023928349368834128,57,0.02787572247524689
83,0.05,0.5,2.0,0.001,20,0.023926726196025885,57,0.027874329166091
84,0.05,0.5,2.0,0.1,2,0.024004132969055333,57,0.02794080169923707
85,0.05,0.5,2.0,0.1,5,0.023999974430977483,57,0.027937229151932245
86,0.05,0.5,2.0,0.1,10,0.024056348857401107,57,0.027985673483927158
87,0.05,0.5,2.0,0.1,20,0.023895726440895153,57,0.0278477241823833
88,0.05,0.5,2.0,0.1,2,0.024004132969055333,57,0.02794080169923707
89,0.05,0.5,2.0,0.1,5,0.023999974430977483,57,0.027937229151932245
90,0.05,0.5,2.0,0.1,10,0.024056348857401107,57,0.027985673483927158
91,0.05,0.5,2.0,0.1,20,0.023895726440895153,57,0.0278477241823833
92,0.05,0.5,2.0,1.0,2,0.02508367673485652,57,0.02887353179884273
93,0.05,0.5,2.0,1.0,5,0.025112037150480014,57,0.028898173123003613
94,0.05,0.5,2.0,1.0,10,0.02507880926168552,57,0.02886930331656799
95,0.05,0.5,2.0,1.0,20,0.0237197153883242,57,0.027696839135596393
96,0.05,1.0,0.1,0.001,2,1.6916837129669393,19,1.691691028333073
97,0.05,1.0,0.1,0.001,5,1.6916837129669393,19,1.691691028333073
98,0.05,1.0,0.1,0.001,10,1.6916837129669393,19,1.691691028333073
99,0.05,1.0,0.1,0.001,20,1.6916837129669393,19,1.691691028333073
