,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
36,0.05,1.0,0.5,5,0.4701761459907142,23,0.47021222749273694
37,0.05,1.0,0.5,10,0.43626053710245793,30,0.4363258630117232
38,0.05,1.0,0.5,15,0.5088804315918092,39,0.5089772090006252
39,0.05,1.0,0.5,20,0.2680245702538942,39,0.26820642401848743
40,0.05,1.0,1.0,5,0.44975183008453673,453,0.46380951293541833
41,0.05,1.0,1.0,10,0.7137505789742924,186,0.715270192994324
42,0.05,1.0,1.0,15,0.5435335532048603,223,0.5463979676796947
43,0.05,1.0,1.0,20,0.44836996792514466,263,0.453176079203432
44,0.05,1.0,1.5,5,0.4771814748416732,813,0.5187525764341555
45,0.05,1.0,1.5,10,0.5718994951089862,1116,0.6363254140028617
46,0.05,1.0,1.5,15,0.5511952026042612,1162,0.6230737733197832
47,0.05,1.0,1.5,20,0.9580774224859016,1191,1.003278331260687
48,0.05,2.0,0.1,5,0.9509266744845778,20,0.9509402167703804
49,0.05,2.0,0.1,10,0.5429219853995707,22,0.5429516441223948
50,0.05,2.0,0.1,15,1.0077960765629872,27,1.0078190174509263
51,0.05,2.0,0.1,20,0.7390158530559002,33,0.7390619010393784
52,0.05,2.0,0.5,5,2.387524823551486,14,2.387527462789602
53,0.05,2.0,0.5,10,0.501304032210978,16,0.5013201904332053
54,0.05,2.0,0.5,15,0.6146222271002209,24,0.6146520027996618
55,0.05,2.0,0.5,20,0.28503833001565226,25,0.2851101709482001
56,0.05,2.0,1.0,5,0.3688231682413957,47,0.36901751998600407
57,0.05,2.0,1.0,10,0.4127340288493771,113,0.4137151244458419
58,0.05,2.0,1.0,15,0.4804851795122948,74,0.4808431243461449
59,0.05,2.0,1.0,20,0.7473795745243093,57,0.7475158888218614
60,0.05,2.0,1.5,5,0.7484471487639689,693,0.7682486736030949
61,0.05,2.0,1.5,10,0.7310212231471968,1062,0.7778015391580448
62,0.05,2.0,1.5,15,0.47742385944400445,1059,0.5460025615245853
63,0.05,2.0,1.5,20,0.2042229438907718,1247,0.37274903277730087
64,0.1,0.1,0.1,5,0.6437373218712297,103,0.6442601509250305
65,0.1,0.1,0.1,10,3.1494981727259583,113,3.1496259905946213
66,0.1,0.1,0.1,15,0.705648584280151,143,0.7065586649363105
67,0.1,0.1,0.1,20,0.7274171833740621,143,0.7283062263175112
68,0.1,0.1,0.5,5,1.3797267538205393,193,1.38057278722752
69,0.1,0.1,0.5,10,1.1232163245024578,274,1.1253138083458367
70,0.1,0.1,0.5,15,1.8915339378672016,306,1.8930832968277973
71,0.1,0.1,0.5,20,1.7966805441888465,541,1.8017696394078044
72,0.1,0.1,1.0,5,5.179301255297523,1223,5.188328401205103
73,0.1,0.1,1.0,10,1.8018407606985583,1564,1.8438240500491796
74,0.1,0.1,1.0,15,4.59357573821109,1744,4.614225575888283
75,0.1,0.1,1.0,20,1.5104374240770626,1951,1.5872600425505432
76,0.1,0.1,1.5,5,1.0416747409649292,3374,1.3404122673973677
77,0.1,0.1,1.5,10,0.6274732126195752,3419,1.0603396602292732
78,0.1,0.1,1.5,15,1.125592856410409,3390,1.4089918041021898
79,0.1,0.1,1.5,20,,3662,
80,0.1,0.5,0.1,5,0.6132470332229077,44,0.6133456804744761
81,0.1,0.5,0.1,10,0.46744891258414467,56,0.46766530393124023
82,0.1,0.5,0.1,15,0.6311848887493882,62,0.6313751767258335
