,MSE
0,0.8586728902019148
1,0.8275898170825056
2,0.8069169483927601
3,0.793392583165086
4,0.7849080689124804
5,0.7793179953126701
6,0.7758839145341095
7,0.7741052226492868
8,0.7735267060609022
9,0.7732928149340118
10,0.7736402265155954
11,0.7745601780421204
12,0.775891482695663
13,0.7775371216608826
14,0.7793540198923685
15,0.7808500784703293
16,0.7820554923919185
17,0.782878197287396
18,0.7832530316686452
19,0.7833373504513608
20,0.7833239343111051
21,0.7835357780769099
22,0.7837322229693022
23,0.7834553108039461
24,0.782178654852144
25,0.7794554017047786
26,0.7746796356698381
27,0.7682551680905303
28,0.7611844929644624
29,0.7549011290992598
30,0.7501880879757752
31,0.747087676405347
32,0.7452888722962812
33,0.7448280595430898
34,0.7451516806565233
35,0.7462690307410165
36,0.7482980478579658
37,0.7500396246771464
38,0.7526682415532877
39,0.7548956611477686
40,0.7574476170190267
41,0.7599545538060111
42,0.7617657597559192
43,0.7635119190253163
44,0.7632855299280512
45,0.761749682454553
46,0.7600223418427869
47,0.7580181903416956
48,0.7571948622653127
49,0.7576527500875676
50,0.7590411184904148
51,0.7619376501223953
52,0.765658807379641
53,0.7691487218148972
54,0.7714461621484381
55,0.7723421617757288
56,0.7716308643934655
57,0.768395037680395
58,0.7649920989678365
59,0.7624924993827202
60,0.7610161405113145
61,0.7604776946699767
62,0.7602550737207224
63,0.7607383319857319
64,0.7612434266401091
65,0.7618046374219795
66,0.7616009574662664
67,0.7603186964311754
68,0.758413709990817
69,0.7563925112617861
70,0.7544525043002197
71,0.7526042384888226
72,0.750995330538917
73,0.749649787839475
74,0.7479474719791641
75,0.7462603769257876
76,0.7443420308100802
77,0.7418771987771423
78,0.7392987632091189
79,0.7361112591935981
80,0.7324901352082972
81,0.7284658004694451
82,0.7237659417598439
83,0.7189269473424209
84,0.7142552991830652
85,0.709378656641592
86,0.7048554496531992
87,0.7001615449800836
88,0.6957437643771118
89,0.691459715799289
90,0.6869782055312421
91,0.6825749337985888
92,0.6777887486292278
93,0.6722785208320602
94,0.6659410852911181
95,0.6594355091897214
96,0.6533624391238082
97,0.6476135449236898
98,0.6418304825905075
99,0.636130979717075
100,0.6303765923586632
101,0.6250950435971602
102,0.6200261848722601
103,0.6148858002837716
104,0.6096499030924829
105,0.6046073769101603
106,0.5998746936335235
107,0.5953073093707647
108,0.5907858703418171
109,0.5862585590131038
110,0.5818561036321201
111,0.5780905375802151
112,0.5745873119060615
113,0.5713610426124994
114,0.5686869188708135
115,0.5661398566502724
116,0.5638467549030992
117,0.5621087218676281
118,0.5603398130563002
119,0.5584465256808444
120,0.5564096244040482
121,0.5536463779162528
122,0.5501575921514386
123,0.5463877609702869
124,0.5422483857858668
125,0.5380595774091144
126,0.533612172243732
127,0.5286881797104751
128,0.5238294800330172
129,0.5191037518598176
130,0.5148114333665046
131,0.5108585760484938
132,0.5077814430090916
133,0.5053456944972576
134,0.5034775928606292
135,0.5019828502570646
136,0.501311089748276
137,0.502053471334085
138,0.5028003703651465
139,0.5033521367377425
140,0.5060000799335189
141,0.511872130747778
142,0.5200193732735002
143,0.5295440516679747
144,0.5392249409118628
145,0.5475624637685342
146,0.5548339045143817
147,0.5606126063483068
148,0.5642915595761057
149,0.5660335456503336
150,0.5660396945169327
151,0.5643112323042733
152,0.5609572105602906
153,0.5564006828373744
154,0.5509392674105998
155,0.5448780887270097
156,0.5387884734376434
157,0.5330034033932467
158,0.5274004166653327
159,0.5225326546616996
160,0.5186189624174351
161,0.5157998150097441
162,0.5142469239603707
163,0.5135584512518926
164,0.5138446275722287
165,0.514901990233613
166,0.5162253130540395
167,0.5176775494712236
168,0.5188245562864087
169,0.51952696929554
170,0.5190122240408216
171,0.5175948776310647
172,0.5147527981638672
173,0.5109249898858623
174,0.5066573946779583
175,0.5021232166106333
176,0.49765712680590213
177,0.49364644192266943
178,0.49002535124651647
179,0.4862973117008521
180,0.48272805354411785
181,0.4794784958826873
182,0.47658133036098943
183,0.4739885981038251
184,0.4712550464480728
185,0.4681772883939514
186,0.4649108473334412
187,0.4618250646289336
188,0.4592121493713627
189,0.4570541530619871
190,0.4548214840213437
191,0.4523610160055835
192,0.4498889135768206
193,0.4477094108481291
194,0.4459338870840669
195,0.44444550812008643
196,0.44310543408665665
197,0.441856454285199
198,0.44075348450531937
199,0.4397033954072157
200,0.43868780973877675
201,0.43779521256989884
202,0.43700051698843334
203,0.4362847452195492
204,0.4356173713141172
205,0.4346838700305577
206,0.433780035835459
207,0.43306962211765987
208,0.432648008234113
209,0.4323914982870357
210,0.4325874373480646
211,0.4334886277369826
212,0.4345046607123428
213,0.4362471000162211
214,0.43853013702930693
215,0.441403533744698
216,0.4449720792643067
217,0.4488081054307944
218,0.45373693272795723
219,0.4585151467569908
220,0.4639923755971611
221,0.4696018469743929
222,0.47532500554276885
223,0.4805729256682616
224,0.4847429121378893
225,0.48832122824487884
226,0.4902255158996624
227,0.4904044687592822
228,0.48949280446457555
229,0.4883021460620271
230,0.48770002543780777
231,0.4875391811226807
232,0.48733452139396016
233,0.48646462444234817
234,0.4844262175741948
235,0.4810697467121027
236,0.4761823285744236
237,0.47045360991410157
238,0.46504171587245935
239,0.46030332150726483
240,0.456305298900881
241,0.4530518549996906
242,0.45021324260953044
243,0.447613814965663
244,0.4451927808500374
245,0.44295766353736993
246,0.44117346198801444
247,0.4391591451853854
248,0.43713974727134086
249,0.4356773432854692
250,0.43489876721444587
251,0.4345573040213546
252,0.43448027367283953
253,0.4344169341032488
254,0.43433760057135984
255,0.4343491064002921
256,0.43440409488703324
257,0.4344142245781069
258,0.43418205025267553
259,0.4335575206063571
260,0.4325667953979092
261,0.4313345930800585
262,0.42980497739077583
263,0.4277067631901271
264,0.4253425539709076
265,0.42133180803827547
266,0.41653286837464226
267,0.41235260278292857
268,0.40955392198026275
269,0.40772166783528174
270,0.40624185522958856
271,0.40522477214952757
272,0.404492298506325
273,0.4038168407226278
274,0.4031224186510971
275,0.4026098333612108
276,0.4025620709205711
277,0.40276260398301017
278,0.4024784126044946
279,0.4012851104097683
280,0.39949111970905293
281,0.3979655964241169
282,0.3970345099989637
283,0.39649356048632406
284,0.39597493033120507
285,0.39517690350925927
286,0.39396134011739353
287,0.3925512992407984
288,0.39148987740883695
289,0.3905496411309289
290,0.39046978425969747
291,0.39094371664995237
292,0.3919571692742426
293,0.39317305500168764
294,0.3943881599570047
295,0.3949314058634179
296,0.3950779263354825
297,0.39410713690967863
298,0.3926174335919687
299,0.3898697388944949
300,0.38724743195757527
301,0.3835847013505997
302,0.3804813820958662
303,0.3776981566122952
304,0.3749805975186864
305,0.373165260061268
306,0.3719105944868343
307,0.37121116349135413
308,0.3708402058050358
309,0.3709640745151931
310,0.37140165160021654
311,0.37201718744828416
312,0.3725862456296662
313,0.37330686370165483
314,0.3735295349993703
315,0.3736723515140019
316,0.3734518553664239
317,0.3727444097775706
318,0.3714144557387117
319,0.36875913680172606
320,0.36521821673981053
321,0.3613464752468166
322,0.35733881559756864
323,0.3536994005181027
