,eta,epsilon,sigma_init,mu,K,testing_mse,CB_size,tradeOff_dist
475,0.3,0.5,2.0,0.1,20,0.6262310220126031,25,0.6262624598009602
476,0.3,0.5,2.0,1.0,2,0.653698917348481,25,0.6537290342088043
477,0.3,0.5,2.0,1.0,5,0.6529130047577567,25,0.6529431578681275
478,0.3,0.5,2.0,1.0,10,0.6461227818183225,25,0.6461532517984009
479,0.3,0.5,2.0,1.0,20,0.6329354013363067,25,0.632966506135792
480,0.3,1.0,0.1,0.001,2,7.922850555887207,12,7.922851152618432
481,0.3,1.0,0.1,0.001,5,7.922850555887207,12,7.922851152618432
482,0.3,1.0,0.1,0.001,10,7.922850555887207,12,7.922851152618432
483,0.3,1.0,0.1,0.001,20,7.922850555887207,12,7.922851152618432
484,0.3,1.0,0.1,0.1,2,7.922850555887207,12,7.922851152618432
485,0.3,1.0,0.1,0.1,5,7.922850555887207,12,7.922851152618432
486,0.3,1.0,0.1,0.1,10,7.922850555887207,12,7.922851152618432
487,0.3,1.0,0.1,0.1,20,7.922850555887207,12,7.922851152618432
488,0.3,1.0,0.1,0.1,2,7.922850555887207,12,7.922851152618432
489,0.3,1.0,0.1,0.1,5,7.922850555887207,12,7.922851152618432
490,0.3,1.0,0.1,0.1,10,7.922850555887207,12,7.922851152618432
491,0.3,1.0,0.1,0.1,20,7.922850555887207,12,7.922851152618432
492,0.3,1.0,0.1,1.0,2,7.922850555887207,12,7.922851152618432
493,0.3,1.0,0.1,1.0,5,7.922850555887207,12,7.922851152618432
494,0.3,1.0,0.1,1.0,10,7.922850555887207,12,7.922851152618432
495,0.3,1.0,0.1,1.0,20,7.922850555887207,12,7.922851152618432
496,0.3,1.0,1.0,0.001,2,0.35725362767793445,12,0.35726686120328066
497,0.3,1.0,1.0,0.001,5,0.3563179077105498,12,0.3563311759869235
498,0.3,1.0,1.0,0.001,10,0.3543830148994121,12,0.35439635561641564
499,0.3,1.0,1.0,0.001,20,0.3534741900039805,12,0.35348756502028483
500,0.3,1.0,1.0,0.1,2,0.5662467021547066,12,0.5662550514795264
501,0.3,1.0,1.0,0.1,5,0.5309500754642487,12,0.5309589798284716
502,0.3,1.0,1.0,0.1,10,0.4306205452682871,12,0.4306315241969135
503,0.3,1.0,1.0,0.1,20,0.3534741900039805,12,0.35348756502028483
504,0.3,1.0,1.0,0.1,2,0.5662467021547066,12,0.5662550514795264
505,0.3,1.0,1.0,0.1,5,0.5309500754642487,12,0.5309589798284716
506,0.3,1.0,1.0,0.1,10,0.4306205452682871,12,0.4306315241969135
507,0.3,1.0,1.0,0.1,20,0.3534741900039805,12,0.35348756502028483
508,0.3,1.0,1.0,1.0,2,0.984418628277267,12,0.9844234309098377
509,0.3,1.0,1.0,1.0,5,1.1864030962917764,12,1.1864070812818484
510,0.3,1.0,1.0,1.0,10,0.8689727724531517,12,0.8689782131273011
511,0.3,1.0,1.0,1.0,20,0.3534741900039805,12,0.35348756502028483
512,0.3,1.0,2.0,0.001,2,0.7917551556778074,12,0.7917611269615281
513,0.3,1.0,2.0,0.001,5,0.7917219073171273,12,0.7917278788516102
514,0.3,1.0,2.0,0.001,10,0.7916502574860129,12,0.7916562295609569
515,0.3,1.0,2.0,0.001,20,0.7916220883280517,12,0.791628060615505
516,0.3,1.0,2.0,0.1,2,0.8041181956194764,12,0.8041240750974457
517,0.3,1.0,2.0,0.1,5,0.8010823392288666,12,0.8010882409880905
518,0.3,1.0,2.0,0.1,10,0.7944080418639468,12,0.7944139932070118
519,0.3,1.0,2.0,0.1,20,0.7916220883280517,12,0.791628060615505
520,0.3,1.0,2.0,0.1,2,0.8041181956194764,12,0.8041240750974457
521,0.3,1.0,2.0,0.1,5,0.8010823392288666,12,0.8010882409880905
522,0.3,1.0,2.0,0.1,10,0.7944080418639468,12,0.7944139932070118
523,0.3,1.0,2.0,0.1,20,0.7916220883280517,12,0.791628060615505
524,0.3,1.0,2.0,1.0,2,0.8798603874659674,12,0.8798657608162521
525,0.3,1.0,2.0,1.0,5,0.8619488495066709,12,0.8619543345159729
526,0.3,1.0,2.0,1.0,10,0.8170498627689046,12,0.8170556491914647
527,0.3,1.0,2.0,1.0,20,0.7916220883280517,12,0.791628060615505
528,0.3,2.0,0.1,0.001,2,17.29377952846642,6,17.29377960018657
529,0.3,2.0,0.1,0.001,5,17.29377952846642,6,17.29377960018657
530,0.3,2.0,0.1,0.001,10,17.29377952846642,6,17.29377960018657
531,0.3,2.0,0.1,0.001,20,17.29377952846642,6,17.29377960018657
