,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
188,0.3,2.0,1.5,5,0.36875234505119703,6,0.36875603653466754
189,0.3,2.0,1.5,10,0.3905683775428395,6,0.3905715531902522
190,0.3,2.0,1.5,15,0.3905683775428395,6,0.3905715531902522
191,0.3,2.0,1.5,20,0.3905683775428395,6,0.3905715531902522
192,0.5,0.1,0.1,5,0.8829312166671717,44,0.8829997357674418
193,0.5,0.1,0.1,10,0.6155102816019427,61,0.6156991710711512
194,0.5,0.1,0.1,15,1.2528784687643173,82,1.2530465805859814
195,0.5,0.1,0.1,20,0.5831122843023344,82,0.5834734027608169
196,0.5,0.1,0.5,5,0.7115932833582237,80,0.711880644171154
197,0.5,0.1,0.5,10,1.0379873798221377,61,1.0381005039470055
198,0.5,0.1,0.5,15,1.0248739438206103,62,1.0249919039789588
199,0.5,0.1,0.5,20,0.5837070838279879,59,0.5838946820369009
200,0.5,0.1,1.0,5,0.8833231768721588,104,0.8837094264658056
201,0.5,0.1,1.0,10,21.511865054457168,188,21.511916507454085
202,0.5,0.1,1.0,15,1.0420700146806492,77,1.0422519806272994
203,0.5,0.1,1.0,20,1.296068900389036,154,1.2966428286851568
204,0.5,0.1,1.5,5,,3111,
205,0.5,0.1,1.5,10,0.8554635180533654,2820,1.1086113369189585
206,0.5,0.1,1.5,15,3.500471777683262,2762,3.567949769402873
207,0.5,0.1,1.5,20,5.417271069158097,2988,5.468562063043842
208,0.5,0.5,0.1,5,1.8946677147128042,12,1.8946701696271675
209,0.5,0.5,0.1,10,1.8386882580931885,17,1.838693169876302
210,0.5,0.5,0.1,15,1.7928554747341756,21,1.7928635318699822
211,0.5,0.5,0.1,20,1.4371772355291248,24,1.437189969636282
212,0.5,0.5,0.5,5,1.6441587672165217,12,1.6441615499822249
213,0.5,0.5,0.5,10,1.9511473062327813,14,1.9511508619900306
214,0.5,0.5,0.5,15,1.8150492303269707,17,1.8150547468700575
215,0.5,0.5,0.5,20,2.036982846553971,21,2.036990137348514
216,0.5,0.5,1.0,5,1.3876389133172182,15,1.3876446066544526
217,0.5,0.5,1.0,10,1.5633263862480455,18,1.563333227614757
218,0.5,0.5,1.0,15,1.1924974144111489,22,1.1925105632141273
219,0.5,0.5,1.0,20,1.333800756863559,22,1.3338127235522246
220,0.5,0.5,1.5,5,0.5927094416830243,143,0.5937866155111635
221,0.5,0.5,1.5,10,0.6178387842406265,152,0.6190201240161224
222,0.5,0.5,1.5,15,0.6194921062073582,166,0.6208872922304246
223,0.5,0.5,1.5,20,0.5896113572748484,238,0.5926185056615165
224,0.5,1.0,0.1,5,3.512739454534588,9,3.512740308924637
225,0.5,1.0,0.1,10,1.8060540285898434,12,1.80605660395393
226,0.5,1.0,0.1,15,1.014446359880787,12,1.0144510203555315
227,0.5,1.0,0.1,20,1.014446359880787,12,1.0144510203555315
228,0.5,1.0,0.5,5,3.046840841587624,7,3.0468413586190177
229,0.5,1.0,0.5,10,3.2874547367475335,11,3.287455907961169
230,0.5,1.0,0.5,15,1.014446359880787,12,1.0144510203555315
231,0.5,1.0,0.5,20,1.014446359880787,12,1.0144510203555315
232,0.5,1.0,1.0,5,2.3369052393300773,9,2.3369063224931304
233,0.5,1.0,1.0,10,2.9146990764915532,11,2.9147004213985204
234,0.5,1.0,1.0,15,1.014446359880787,12,1.0144510203555315
235,0.5,1.0,1.0,20,1.014446359880787,12,1.0144510203555315
236,0.5,1.0,1.5,5,0.8062354268816311,13,0.8062425959715884
237,0.5,1.0,1.5,10,0.8236256404564977,12,0.8236316641056097
238,0.5,1.0,1.5,15,1.014446359880787,12,1.0144510203555315
239,0.5,1.0,1.5,20,1.014446359880787,12,1.0144510203555315
240,0.5,2.0,0.1,5,2.260744819179005,6,2.260745350530376
241,0.5,2.0,0.1,10,1.2294428682002914,6,1.229443877040981
242,0.5,2.0,0.1,15,1.2294428682002914,6,1.229443877040981
243,0.5,2.0,0.1,20,1.2294428682002914,6,1.229443877040981
244,0.5,2.0,0.5,5,8.62475979321487,6,8.624759923653285
245,0.5,2.0,0.5,10,1.2294428682002914,6,1.229443877040981
246,0.5,2.0,0.5,15,1.2294428682002914,6,1.229443877040981
247,0.5,2.0,0.5,20,1.2294428682002914,6,1.229443877040981
248,0.5,2.0,1.0,5,7.15924744722259,6,7.15924760964364
249,0.5,2.0,1.0,10,1.2294428682002914,6,1.229443877040981
250,0.5,2.0,1.0,15,1.2294428682002914,6,1.229443877040981
251,0.5,2.0,1.0,20,1.2294428682002914,6,1.229443877040981
252,0.5,2.0,1.5,5,1.0310047462229301,6,1.0310060665360843
253,0.5,2.0,1.5,10,1.2294428682002914,6,1.229443877040981
254,0.5,2.0,1.5,15,1.2294428682002914,6,1.229443877040981
255,0.5,2.0,1.5,20,1.2294428682002914,6,1.229443877040981
256,0.9,0.1,0.1,5,0.8868196725477644,49,0.886904621277127
257,0.9,0.1,0.1,10,0.7977409065421608,50,0.7978411975266184
258,0.9,0.1,0.1,15,0.5830130365745825,78,0.5833449292150532
259,0.9,0.1,0.1,20,2.3715945242672065,118,2.3717804867934547
