,MSE
0,0.8456720480783074
1,0.8430163232758154
2,0.8412520565090483
3,0.8400750375557648
4,0.8392372351977814
5,0.8387023892971942
6,0.8383433867977466
7,0.8381018659370474
8,0.8379578292863691
9,0.8378743706110755
10,0.837825246547727
11,0.8377873869684819
12,0.8377401287673218
13,0.8376434316201471
14,0.8374363413546575
15,0.8369646708513867
16,0.8363038111591681
17,0.8351616119567749
18,0.8333134164548415
19,0.8300205559631558
20,0.8254419111049827
21,0.8185196123309761
22,0.8099613765357286
23,0.8015484056639948
24,0.793151386606366
25,0.7851218175229668
26,0.7775287308466148
27,0.7702616235298739
28,0.7633303291603255
29,0.7531760883545148
30,0.7435013406023221
31,0.7365646707226197
32,0.7259877491218729
33,0.7126383556246678
34,0.7054911139210943
35,0.6945921861701226
36,0.6871404321810967
37,0.6782325957715203
38,0.6673326510704599
39,0.6599223968913697
40,0.6516493775916428
41,0.6437035409932809
42,0.6344360120121826
43,0.6261113372912592
44,0.617394019942932
45,0.6099003269081106
46,0.6021077065352578
47,0.5929804436933548
48,0.5872091373993846
49,0.5785515299788859
50,0.5698978935693763
51,0.5614236748156642
52,0.5547681784488975
53,0.547277592629895
54,0.5403280284921099
55,0.5276438008985527
56,0.5213486383561509
57,0.5154596456158281
58,0.5078125835809618
59,0.5004619948618975
60,0.4972198244688273
61,0.49433202062564
62,0.4896705256546721
63,0.48595284426538105
64,0.4813325817895456
65,0.4803960767387565
66,0.4831155964511228
67,0.48136711911165314
68,0.48047196068841247
69,0.48056616780771
70,0.48070600647852274
71,0.4816851644005985
72,0.48025863357313914
73,0.48028908927434466
74,0.4798289302367236
75,0.47950118181494017
76,0.47927800929446035
77,0.4790653057109674
78,0.47929933926191903
79,0.4795892724009123
80,0.4788135168916656
81,0.479010574433641
82,0.4793183282789445
83,0.4800085753793608
84,0.4803975466725024
85,0.4800982421929957
86,0.4804392671054942
87,0.4831178685154711
88,0.4830474732694566
89,0.48304371340100855
90,0.4832862194220868
91,0.4839162679506576
92,0.48488975364829945
93,0.48905503671528333
94,0.4895695711465078
95,0.4971959471556919
96,0.4978513689461308
97,0.49896650650660007
98,0.5003109531922079
99,0.5090213012862858
100,0.5197649552359346
101,0.5219484425217172
102,0.5255594554426524
103,0.54566952880702
104,0.5503084091489758
105,0.5616377488490566
106,0.5699231298603088
107,0.572573771279613
108,0.5821008268990421
109,0.5871529345840273
110,0.6150086198167816
111,0.6130542726126956
112,0.6228678068192794
113,0.645116298509132
114,0.6757022087934436
115,0.6699896614501656
116,0.6826347091678722
117,0.7125759870371274
118,0.7524133699601343
119,0.7544525473507595
120,0.8038344681979417
121,0.7929022204184459
122,0.7978649976551461
123,0.8006101758217218
124,0.7905243869160928
125,0.7893369342076375
126,0.7920446244036169
127,0.7914179179502169
128,0.7916165829580558
129,0.7812173296985031
130,0.7840336340481899
131,0.778493300503409
132,0.7766354756756993
133,0.7616514690004619
134,0.7609083138360948
135,0.7548759092831565
136,0.7540080219507064
137,0.753417239156931
138,0.7522376186844429
139,0.7551073465669896
140,0.7507167385108866
141,0.7465477908576271
142,0.7500980697543582
143,0.7465076436394315
144,0.7469762329832489
145,0.7406992501947186
146,0.7350980329880421
147,0.7299921854092082
148,0.724802423187954
149,0.720397337968379
150,0.7168050198639376
151,0.7138744123908368
152,0.7114017212615087
153,0.7093165438094179
154,0.7073235942484368
