,eta,epsilon,mu,K,r2,mse,CB_size,tradeOff_dist
312,0.216,40.0006,0.80002,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
313,0.216,40.0006,0.80002,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
314,0.216,40.0006,0.80002,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
315,0.216,40.0006,0.80002,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
316,0.216,40.0006,0.80002,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
317,0.216,40.0006,0.80002,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
318,0.216,40.0006,1.0,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
319,0.216,40.0006,1.0,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
320,0.216,40.0006,1.0,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
321,0.216,40.0006,1.0,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
322,0.216,40.0006,1.0,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
323,0.216,40.0006,1.0,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
324,0.216,60.0004,0.0001,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
325,0.216,60.0004,0.0001,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
326,0.216,60.0004,0.0001,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
327,0.216,60.0004,0.0001,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
328,0.216,60.0004,0.0001,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
329,0.216,60.0004,0.0001,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
330,0.216,60.0004,0.20007999999999998,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
331,0.216,60.0004,0.20007999999999998,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
332,0.216,60.0004,0.20007999999999998,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
333,0.216,60.0004,0.20007999999999998,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
334,0.216,60.0004,0.20007999999999998,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
335,0.216,60.0004,0.20007999999999998,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
336,0.216,60.0004,0.40005999999999997,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
337,0.216,60.0004,0.40005999999999997,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
338,0.216,60.0004,0.40005999999999997,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
339,0.216,60.0004,0.40005999999999997,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
340,0.216,60.0004,0.40005999999999997,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
341,0.216,60.0004,0.40005999999999997,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
342,0.216,60.0004,0.6000399999999999,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
343,0.216,60.0004,0.6000399999999999,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
344,0.216,60.0004,0.6000399999999999,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
345,0.216,60.0004,0.6000399999999999,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
346,0.216,60.0004,0.6000399999999999,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
347,0.216,60.0004,0.6000399999999999,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
348,0.216,60.0004,0.80002,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
349,0.216,60.0004,0.80002,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
350,0.216,60.0004,0.80002,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
351,0.216,60.0004,0.80002,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
352,0.216,60.0004,0.80002,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
353,0.216,60.0004,0.80002,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
354,0.216,60.0004,1.0,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
355,0.216,60.0004,1.0,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
356,0.216,60.0004,1.0,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
357,0.216,60.0004,1.0,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
358,0.216,60.0004,1.0,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
359,0.216,60.0004,1.0,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
360,0.216,80.0002,0.0001,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
361,0.216,80.0002,0.0001,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
362,0.216,80.0002,0.0001,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
363,0.216,80.0002,0.0001,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
364,0.216,80.0002,0.0001,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
365,0.216,80.0002,0.0001,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
366,0.216,80.0002,0.20007999999999998,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
367,0.216,80.0002,0.20007999999999998,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
368,0.216,80.0002,0.20007999999999998,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
369,0.216,80.0002,0.20007999999999998,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
370,0.216,80.0002,0.20007999999999998,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
371,0.216,80.0002,0.20007999999999998,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
372,0.216,80.0002,0.40005999999999997,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
373,0.216,80.0002,0.40005999999999997,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
374,0.216,80.0002,0.40005999999999997,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
375,0.216,80.0002,0.40005999999999997,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
376,0.216,80.0002,0.40005999999999997,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
377,0.216,80.0002,0.40005999999999997,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
378,0.216,80.0002,0.6000399999999999,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
379,0.216,80.0002,0.6000399999999999,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
380,0.216,80.0002,0.6000399999999999,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
381,0.216,80.0002,0.6000399999999999,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
382,0.216,80.0002,0.6000399999999999,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
383,0.216,80.0002,0.6000399999999999,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
384,0.216,80.0002,0.80002,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
385,0.216,80.0002,0.80002,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
386,0.216,80.0002,0.80002,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
387,0.216,80.0002,0.80002,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
388,0.216,80.0002,0.80002,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
389,0.216,80.0002,0.80002,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
390,0.216,80.0002,1.0,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
391,0.216,80.0002,1.0,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
392,0.216,80.0002,1.0,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
393,0.216,80.0002,1.0,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
394,0.216,80.0002,1.0,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
395,0.216,80.0002,1.0,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
396,0.216,100.0,0.0001,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
397,0.216,100.0,0.0001,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
398,0.216,100.0,0.0001,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
399,0.216,100.0,0.0001,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
400,0.216,100.0,0.0001,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
401,0.216,100.0,0.0001,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
402,0.216,100.0,0.20007999999999998,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
403,0.216,100.0,0.20007999999999998,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
404,0.216,100.0,0.20007999999999998,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
405,0.216,100.0,0.20007999999999998,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
406,0.216,100.0,0.20007999999999998,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
407,0.216,100.0,0.20007999999999998,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
408,0.216,100.0,0.40005999999999997,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
409,0.216,100.0,0.40005999999999997,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
410,0.216,100.0,0.40005999999999997,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
411,0.216,100.0,0.40005999999999997,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
412,0.216,100.0,0.40005999999999997,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
413,0.216,100.0,0.40005999999999997,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
414,0.216,100.0,0.6000399999999999,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
415,0.216,100.0,0.6000399999999999,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
416,0.216,100.0,0.6000399999999999,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
417,0.216,100.0,0.6000399999999999,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
418,0.216,100.0,0.6000399999999999,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
419,0.216,100.0,0.6000399999999999,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
420,0.216,100.0,0.80002,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
421,0.216,100.0,0.80002,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
422,0.216,100.0,0.80002,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
423,0.216,100.0,0.80002,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
424,0.216,100.0,0.80002,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
425,0.216,100.0,0.80002,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
426,0.216,100.0,1.0,2,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
427,0.216,100.0,1.0,5,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
428,0.216,100.0,1.0,9,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
429,0.216,100.0,1.0,12,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
430,0.216,100.0,1.0,16,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
431,0.216,100.0,1.0,20,-0.03015064510586618,57.93386122612622,1.0,57.942491114622015
432,0.41200000000000003,0.001,0.0001,2,0.9174440990631447,4.642798731424456,1953.0,1953.005518573888
433,0.41200000000000003,0.001,0.0001,5,0.9151589983915428,4.771308775877911,1935.0,1935.0058825201113
434,0.41200000000000003,0.001,0.0001,9,0.9212815715637953,4.4269860244500085,1929.0,1929.005079880626
435,0.41200000000000003,0.001,0.0001,12,0.9294173291096913,3.9694453231238356,1932.0,1932.0040777638574
436,0.41200000000000003,0.001,0.0001,16,0.9338131245391634,3.7222335161911624,1955.0,1955.0035434807653
437,0.41200000000000003,0.001,0.0001,20,0.9355958687832595,3.62197511405375,1961.0,1961.0033448986585
438,0.41200000000000003,0.001,0.20007999999999998,2,-10.888121246055606,668.5670389863898,1960.0,2070.889153387749
439,0.41200000000000003,0.001,0.20007999999999998,5,,,,
440,0.41200000000000003,0.001,0.20007999999999998,9,,,,
441,0.41200000000000003,0.001,0.20007999999999998,12,,,,
442,0.41200000000000003,0.001,0.20007999999999998,16,,,,
443,0.41200000000000003,0.001,0.20007999999999998,20,,,,
444,0.41200000000000003,0.001,0.40005999999999997,2,,,,
445,0.41200000000000003,0.001,0.40005999999999997,5,,,,
446,0.41200000000000003,0.001,0.40005999999999997,9,,,,
447,0.41200000000000003,0.001,0.40005999999999997,12,,,,
448,0.41200000000000003,0.001,0.40005999999999997,16,,,,
449,0.41200000000000003,0.001,0.40005999999999997,20,,,,
450,0.41200000000000003,0.001,0.6000399999999999,2,-7.274217057779209,465.3274208559707,1961.0,2015.452953705561
451,0.41200000000000003,0.001,0.6000399999999999,5,,,,
452,0.41200000000000003,0.001,0.6000399999999999,9,,,,
453,0.41200000000000003,0.001,0.6000399999999999,12,,,,
454,0.41200000000000003,0.001,0.6000399999999999,16,,,,
455,0.41200000000000003,0.001,0.6000399999999999,20,,,,
456,0.41200000000000003,0.001,0.80002,2,,,,
457,0.41200000000000003,0.001,0.80002,5,,,,
458,0.41200000000000003,0.001,0.80002,9,,,,
459,0.41200000000000003,0.001,0.80002,12,,,,
460,0.41200000000000003,0.001,0.80002,16,,,,
461,0.41200000000000003,0.001,0.80002,20,,,,
462,0.41200000000000003,0.001,1.0,2,,,,
463,0.41200000000000003,0.001,1.0,5,,,,
464,0.41200000000000003,0.001,1.0,9,,,,
465,0.41200000000000003,0.001,1.0,12,,,,
466,0.41200000000000003,0.001,1.0,16,,,,
467,0.41200000000000003,0.001,1.0,20,,,,
468,0.41200000000000003,20.0008,0.0001,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
469,0.41200000000000003,20.0008,0.0001,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
470,0.41200000000000003,20.0008,0.0001,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
471,0.41200000000000003,20.0008,0.0001,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
472,0.41200000000000003,20.0008,0.0001,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
473,0.41200000000000003,20.0008,0.0001,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
474,0.41200000000000003,20.0008,0.20007999999999998,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
475,0.41200000000000003,20.0008,0.20007999999999998,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
476,0.41200000000000003,20.0008,0.20007999999999998,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
477,0.41200000000000003,20.0008,0.20007999999999998,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
478,0.41200000000000003,20.0008,0.20007999999999998,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
479,0.41200000000000003,20.0008,0.20007999999999998,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
480,0.41200000000000003,20.0008,0.40005999999999997,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
481,0.41200000000000003,20.0008,0.40005999999999997,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
482,0.41200000000000003,20.0008,0.40005999999999997,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
483,0.41200000000000003,20.0008,0.40005999999999997,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
484,0.41200000000000003,20.0008,0.40005999999999997,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
485,0.41200000000000003,20.0008,0.40005999999999997,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
486,0.41200000000000003,20.0008,0.6000399999999999,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
487,0.41200000000000003,20.0008,0.6000399999999999,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
488,0.41200000000000003,20.0008,0.6000399999999999,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
489,0.41200000000000003,20.0008,0.6000399999999999,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
490,0.41200000000000003,20.0008,0.6000399999999999,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
491,0.41200000000000003,20.0008,0.6000399999999999,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
492,0.41200000000000003,20.0008,0.80002,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
493,0.41200000000000003,20.0008,0.80002,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
494,0.41200000000000003,20.0008,0.80002,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
495,0.41200000000000003,20.0008,0.80002,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
496,0.41200000000000003,20.0008,0.80002,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
497,0.41200000000000003,20.0008,0.80002,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
498,0.41200000000000003,20.0008,1.0,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
499,0.41200000000000003,20.0008,1.0,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
500,0.41200000000000003,20.0008,1.0,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
501,0.41200000000000003,20.0008,1.0,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
502,0.41200000000000003,20.0008,1.0,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
503,0.41200000000000003,20.0008,1.0,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
504,0.41200000000000003,40.0006,0.0001,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
505,0.41200000000000003,40.0006,0.0001,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
506,0.41200000000000003,40.0006,0.0001,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
507,0.41200000000000003,40.0006,0.0001,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
508,0.41200000000000003,40.0006,0.0001,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
509,0.41200000000000003,40.0006,0.0001,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
510,0.41200000000000003,40.0006,0.20007999999999998,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
511,0.41200000000000003,40.0006,0.20007999999999998,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
512,0.41200000000000003,40.0006,0.20007999999999998,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
513,0.41200000000000003,40.0006,0.20007999999999998,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
514,0.41200000000000003,40.0006,0.20007999999999998,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
515,0.41200000000000003,40.0006,0.20007999999999998,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
516,0.41200000000000003,40.0006,0.40005999999999997,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
517,0.41200000000000003,40.0006,0.40005999999999997,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
518,0.41200000000000003,40.0006,0.40005999999999997,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
519,0.41200000000000003,40.0006,0.40005999999999997,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
520,0.41200000000000003,40.0006,0.40005999999999997,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
521,0.41200000000000003,40.0006,0.40005999999999997,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
522,0.41200000000000003,40.0006,0.6000399999999999,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
523,0.41200000000000003,40.0006,0.6000399999999999,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
524,0.41200000000000003,40.0006,0.6000399999999999,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
525,0.41200000000000003,40.0006,0.6000399999999999,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
526,0.41200000000000003,40.0006,0.6000399999999999,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
527,0.41200000000000003,40.0006,0.6000399999999999,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
528,0.41200000000000003,40.0006,0.80002,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
529,0.41200000000000003,40.0006,0.80002,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
530,0.41200000000000003,40.0006,0.80002,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
531,0.41200000000000003,40.0006,0.80002,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
532,0.41200000000000003,40.0006,0.80002,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
533,0.41200000000000003,40.0006,0.80002,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
534,0.41200000000000003,40.0006,1.0,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
535,0.41200000000000003,40.0006,1.0,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
536,0.41200000000000003,40.0006,1.0,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
537,0.41200000000000003,40.0006,1.0,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
538,0.41200000000000003,40.0006,1.0,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
539,0.41200000000000003,40.0006,1.0,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
540,0.41200000000000003,60.0004,0.0001,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
541,0.41200000000000003,60.0004,0.0001,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
542,0.41200000000000003,60.0004,0.0001,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
543,0.41200000000000003,60.0004,0.0001,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
544,0.41200000000000003,60.0004,0.0001,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
545,0.41200000000000003,60.0004,0.0001,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
546,0.41200000000000003,60.0004,0.20007999999999998,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
547,0.41200000000000003,60.0004,0.20007999999999998,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
548,0.41200000000000003,60.0004,0.20007999999999998,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
549,0.41200000000000003,60.0004,0.20007999999999998,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
550,0.41200000000000003,60.0004,0.20007999999999998,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
551,0.41200000000000003,60.0004,0.20007999999999998,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
552,0.41200000000000003,60.0004,0.40005999999999997,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
553,0.41200000000000003,60.0004,0.40005999999999997,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
554,0.41200000000000003,60.0004,0.40005999999999997,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
555,0.41200000000000003,60.0004,0.40005999999999997,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
556,0.41200000000000003,60.0004,0.40005999999999997,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
557,0.41200000000000003,60.0004,0.40005999999999997,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
558,0.41200000000000003,60.0004,0.6000399999999999,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
559,0.41200000000000003,60.0004,0.6000399999999999,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
560,0.41200000000000003,60.0004,0.6000399999999999,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
561,0.41200000000000003,60.0004,0.6000399999999999,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
562,0.41200000000000003,60.0004,0.6000399999999999,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
563,0.41200000000000003,60.0004,0.6000399999999999,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
564,0.41200000000000003,60.0004,0.80002,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
565,0.41200000000000003,60.0004,0.80002,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
566,0.41200000000000003,60.0004,0.80002,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
567,0.41200000000000003,60.0004,0.80002,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
568,0.41200000000000003,60.0004,0.80002,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
569,0.41200000000000003,60.0004,0.80002,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
570,0.41200000000000003,60.0004,1.0,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
571,0.41200000000000003,60.0004,1.0,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
572,0.41200000000000003,60.0004,1.0,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
573,0.41200000000000003,60.0004,1.0,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
574,0.41200000000000003,60.0004,1.0,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
575,0.41200000000000003,60.0004,1.0,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
576,0.41200000000000003,80.0002,0.0001,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
577,0.41200000000000003,80.0002,0.0001,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
578,0.41200000000000003,80.0002,0.0001,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
579,0.41200000000000003,80.0002,0.0001,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
580,0.41200000000000003,80.0002,0.0001,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
581,0.41200000000000003,80.0002,0.0001,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
582,0.41200000000000003,80.0002,0.20007999999999998,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
583,0.41200000000000003,80.0002,0.20007999999999998,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
584,0.41200000000000003,80.0002,0.20007999999999998,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
585,0.41200000000000003,80.0002,0.20007999999999998,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
586,0.41200000000000003,80.0002,0.20007999999999998,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
587,0.41200000000000003,80.0002,0.20007999999999998,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
588,0.41200000000000003,80.0002,0.40005999999999997,2,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
589,0.41200000000000003,80.0002,0.40005999999999997,5,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
590,0.41200000000000003,80.0002,0.40005999999999997,9,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
591,0.41200000000000003,80.0002,0.40005999999999997,12,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
592,0.41200000000000003,80.0002,0.40005999999999997,16,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
593,0.41200000000000003,80.0002,0.40005999999999997,20,0.4476786273709602,31.061582988986984,1.0,31.077675874841827
