,eta,epsilon,mu,K,r2,mse,CB_size,tradeOff_dist
51,0.02,20.0008,0.40005999999999997,12,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
52,0.02,20.0008,0.40005999999999997,16,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
53,0.02,20.0008,0.40005999999999997,20,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
54,0.02,20.0008,0.6000399999999999,2,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
55,0.02,20.0008,0.6000399999999999,5,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
56,0.02,20.0008,0.6000399999999999,9,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
57,0.02,20.0008,0.6000399999999999,12,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
58,0.02,20.0008,0.6000399999999999,16,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
59,0.02,20.0008,0.6000399999999999,20,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
60,0.02,20.0008,0.80002,2,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
61,0.02,20.0008,0.80002,5,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
62,0.02,20.0008,0.80002,9,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
63,0.02,20.0008,0.80002,12,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
64,0.02,20.0008,0.80002,16,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
65,0.02,20.0008,0.80002,20,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
66,0.02,20.0008,1.0,2,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
67,0.02,20.0008,1.0,5,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
68,0.02,20.0008,1.0,9,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
69,0.02,20.0008,1.0,12,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
70,0.02,20.0008,1.0,16,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
71,0.02,20.0008,1.0,20,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
72,0.02,40.0006,0.0001,2,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
73,0.02,40.0006,0.0001,5,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
74,0.02,40.0006,0.0001,9,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
75,0.02,40.0006,0.0001,12,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
76,0.02,40.0006,0.0001,16,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
77,0.02,40.0006,0.0001,20,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
78,0.02,40.0006,0.20007999999999998,2,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
79,0.02,40.0006,0.20007999999999998,5,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
80,0.02,40.0006,0.20007999999999998,9,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
81,0.02,40.0006,0.20007999999999998,12,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
82,0.02,40.0006,0.20007999999999998,16,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
83,0.02,40.0006,0.20007999999999998,20,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
84,0.02,40.0006,0.40005999999999997,2,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
85,0.02,40.0006,0.40005999999999997,5,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
86,0.02,40.0006,0.40005999999999997,9,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
87,0.02,40.0006,0.40005999999999997,12,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
88,0.02,40.0006,0.40005999999999997,16,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
89,0.02,40.0006,0.40005999999999997,20,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
90,0.02,40.0006,0.6000399999999999,2,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
91,0.02,40.0006,0.6000399999999999,5,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
92,0.02,40.0006,0.6000399999999999,9,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
93,0.02,40.0006,0.6000399999999999,12,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
94,0.02,40.0006,0.6000399999999999,16,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
95,0.02,40.0006,0.6000399999999999,20,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
96,0.02,40.0006,0.80002,2,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
97,0.02,40.0006,0.80002,5,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
98,0.02,40.0006,0.80002,9,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
99,0.02,40.0006,0.80002,12,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
100,0.02,40.0006,0.80002,16,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
101,0.02,40.0006,0.80002,20,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
102,0.02,40.0006,1.0,2,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
103,0.02,40.0006,1.0,5,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
104,0.02,40.0006,1.0,9,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
105,0.02,40.0006,1.0,12,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
106,0.02,40.0006,1.0,16,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
107,0.02,40.0006,1.0,20,0.0026479715649908586,5.2726105258644225,1.0,5.366602440786564
