,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
65,0.05,1.5,0.1,2,0.04671881728915129,1,0.046719486179720576
66,0.05,1.5,0.1,5,0.04671881728915129,1,0.046719486179720576
67,0.05,1.5,0.1,10,0.04671881728915129,1,0.046719486179720576
68,0.05,1.5,0.1,15,0.04671881728915129,1,0.046719486179720576
69,0.05,1.5,0.1,20,0.04671881728915129,1,0.046719486179720576
70,0.05,1.5,0.1,2,0.04671881728915129,1,0.046719486179720576
71,0.05,1.5,0.1,5,0.04671881728915129,1,0.046719486179720576
72,0.05,1.5,0.1,10,0.04671881728915129,1,0.046719486179720576
73,0.05,1.5,0.1,15,0.04671881728915129,1,0.046719486179720576
74,0.05,1.5,0.1,20,0.04671881728915129,1,0.046719486179720576
75,0.05,1.5,1.0,2,0.04671881728915129,1,0.046719486179720576
76,0.05,1.5,1.0,5,0.04671881728915129,1,0.046719486179720576
77,0.05,1.5,1.0,10,0.04671881728915129,1,0.046719486179720576
78,0.05,1.5,1.0,15,0.04671881728915129,1,0.046719486179720576
79,0.05,1.5,1.0,20,0.04671881728915129,1,0.046719486179720576
80,0.05,2.0,0.001,2,0.04671881728915129,1,0.046719486179720576
81,0.05,2.0,0.001,5,0.04671881728915129,1,0.046719486179720576
82,0.05,2.0,0.001,10,0.04671881728915129,1,0.046719486179720576
83,0.05,2.0,0.001,15,0.04671881728915129,1,0.046719486179720576
84,0.05,2.0,0.001,20,0.04671881728915129,1,0.046719486179720576
85,0.05,2.0,0.1,2,0.04671881728915129,1,0.046719486179720576
86,0.05,2.0,0.1,5,0.04671881728915129,1,0.046719486179720576
87,0.05,2.0,0.1,10,0.04671881728915129,1,0.046719486179720576
88,0.05,2.0,0.1,15,0.04671881728915129,1,0.046719486179720576
89,0.05,2.0,0.1,20,0.04671881728915129,1,0.046719486179720576
90,0.05,2.0,0.1,2,0.04671881728915129,1,0.046719486179720576
91,0.05,2.0,0.1,5,0.04671881728915129,1,0.046719486179720576
92,0.05,2.0,0.1,10,0.04671881728915129,1,0.046719486179720576
93,0.05,2.0,0.1,15,0.04671881728915129,1,0.046719486179720576
94,0.05,2.0,0.1,20,0.04671881728915129,1,0.046719486179720576
95,0.05,2.0,1.0,2,0.04671881728915129,1,0.046719486179720576
96,0.05,2.0,1.0,5,0.04671881728915129,1,0.046719486179720576
97,0.05,2.0,1.0,10,0.04671881728915129,1,0.046719486179720576
98,0.05,2.0,1.0,15,0.04671881728915129,1,0.046719486179720576
99,0.05,2.0,1.0,20,0.04671881728915129,1,0.046719486179720576
100,0.1,0.01,0.001,2,0.03996390689134778,108,0.04822980255008633
101,0.1,0.01,0.001,5,0.03998723753172701,108,0.04827713398099309
102,0.1,0.01,0.001,10,0.039902502039357204,108,0.048263155398304676
103,0.1,0.01,0.001,15,0.039558296945388295,109,0.04804981250972283
104,0.1,0.01,0.001,20,0.0396140716097461,109,0.048180964026284204
105,0.1,0.01,0.1,2,0.05006646796754233,31,0.050689810018828656
106,0.1,0.01,0.1,5,0.04984814535472697,28,0.05033723865396262
107,0.1,0.01,0.1,10,0.0496347886815947,47,0.05105305815978668
108,0.1,0.01,0.1,15,0.04688170251194399,44,0.048189381926088404
109,0.1,0.01,0.1,20,0.05014081193333227,89,0.05490666304132674
110,0.1,0.01,0.1,2,0.05006646796754233,31,0.050689810018828656
111,0.1,0.01,0.1,5,0.04984814535472697,28,0.05033723865396262
112,0.1,0.01,0.1,10,0.0496347886815947,47,0.05105305815978668
113,0.1,0.01,0.1,15,0.04688170251194399,44,0.048189381926088404
114,0.1,0.01,0.1,20,0.05014081193333227,89,0.05490666304132674
115,0.1,0.01,1.0,2,0.05088320366703756,50,0.052396091604443404
116,0.1,0.01,1.0,5,0.05035869721807061,41,0.05142644271677084
117,0.1,0.01,1.0,10,0.05264106397329664,44,0.053783196643939914
118,0.1,0.01,1.0,15,0.04716988023701505,41,0.04830815900626252
119,0.1,0.01,1.0,20,0.06609882507059751,45,0.06707045027963843
120,0.1,0.1,0.001,2,0.03859912521150811,12,0.03871553263347517
121,0.1,0.1,0.001,5,0.038505529434131366,12,0.038622218954932626
122,0.1,0.1,0.001,10,0.03844243824395172,12,0.03855931869392977
123,0.1,0.1,0.001,15,0.03846143801239858,12,0.038578260898873847
124,0.1,0.1,0.001,20,0.03846143801239858,12,0.038578260898873847
125,0.1,0.1,0.1,2,0.04498091354377173,10,0.04506038402224583
126,0.1,0.1,0.1,5,0.04017194810572938,11,0.040280118105703394
127,0.1,0.1,0.1,10,0.03666221213241886,12,0.03678474953622059
128,0.1,0.1,0.1,15,0.03846143801239858,12,0.038578260898873847
129,0.1,0.1,0.1,20,0.03846143801239858,12,0.038578260898873847
130,0.1,0.1,0.1,2,0.04498091354377173,10,0.04506038402224583
131,0.1,0.1,0.1,5,0.04017194810572938,11,0.040280118105703394
132,0.1,0.1,0.1,10,0.03666221213241886,12,0.03678474953622059
133,0.1,0.1,0.1,15,0.03846143801239858,12,0.038578260898873847
134,0.1,0.1,0.1,20,0.03846143801239858,12,0.038578260898873847
135,0.1,0.1,1.0,2,0.04791120395874445,6,0.04794224744185874
136,0.1,0.1,1.0,5,0.04016500092336729,8,0.04021986199844668
137,0.1,0.1,1.0,10,0.049657181966615206,12,0.049755415241614996
138,0.1,0.1,1.0,15,0.03846143801239858,12,0.038578260898873847
139,0.1,0.1,1.0,20,0.03846143801239858,12,0.038578260898873847
140,0.1,1.0,0.001,2,0.03570581689177653,2,0.03570931755031275
141,0.1,1.0,0.001,5,0.03570581689177653,2,0.03570931755031275
142,0.1,1.0,0.001,10,0.03570581689177653,2,0.03570931755031275
143,0.1,1.0,0.001,15,0.03570581689177653,2,0.03570931755031275
144,0.1,1.0,0.001,20,0.03570581689177653,2,0.03570931755031275
145,0.1,1.0,0.1,2,0.03570581689177653,2,0.03570931755031275
146,0.1,1.0,0.1,5,0.03570581689177653,2,0.03570931755031275
147,0.1,1.0,0.1,10,0.03570581689177653,2,0.03570931755031275
148,0.1,1.0,0.1,15,0.03570581689177653,2,0.03570931755031275
149,0.1,1.0,0.1,20,0.03570581689177653,2,0.03570931755031275
150,0.1,1.0,0.1,2,0.03570581689177653,2,0.03570931755031275
151,0.1,1.0,0.1,5,0.03570581689177653,2,0.03570931755031275
152,0.1,1.0,0.1,10,0.03570581689177653,2,0.03570931755031275
153,0.1,1.0,0.1,15,0.03570581689177653,2,0.03570931755031275
154,0.1,1.0,0.1,20,0.03570581689177653,2,0.03570931755031275
155,0.1,1.0,1.0,2,0.03570581689177653,2,0.03570931755031275
156,0.1,1.0,1.0,5,0.03570581689177653,2,0.03570931755031275
157,0.1,1.0,1.0,10,0.03570581689177653,2,0.03570931755031275
158,0.1,1.0,1.0,15,0.03570581689177653,2,0.03570931755031275
159,0.1,1.0,1.0,20,0.03570581689177653,2,0.03570931755031275
160,0.1,1.5,0.001,2,0.04453470949027814,1,0.0445354111846233
161,0.1,1.5,0.001,5,0.04453470949027814,1,0.0445354111846233
162,0.1,1.5,0.001,10,0.04453470949027814,1,0.0445354111846233
