,Ka,embedding,epsilon,eta,mu,split0_r2,split1_r2,split2_r2,split3_r2,split4_r2,split5_r2,split6_r2,split7_r2,split8_r2,split9_r2,r2_mean,r2_std
12,8,9,1.406216650930797,0.026936107403545434,0.4763107728563063,0.00929515624409255,-0.03797398163678337,-0.07017998035932098,0.30440986191305586,-0.030697083786178424,-0.026383017615166714,-0.06638972099967647,-0.023742433913941863,-0.07980799584839023,-0.03800701785754642,-0.005947621385985606,0.10639022383865639
13,8,7,0.4179391672910394,0.015400118196017266,0.6663295894652734,-0.05785602987490422,-0.04667531915095631,-0.041730927761317746,-0.028566847326872823,-0.03637265924060682,-0.1279840011636307,-0.09690122988168054,-0.02214217164642359,-0.17266866242853854,-0.12538976458922768,-0.07562876130641591,0.048996330884881936
14,6,6,1.9991421069014843,0.13354058487805395,0.023571635612109836,0.4946841216687738,0.3219760406122897,0.5930282530551563,0.5080866676136924,0.44572633448910165,0.5053187392676375,0.6848347905773258,0.6544573871785915,0.46490933428336323,0.5429752041834585,0.5215996872929389,0.09992402155578228
15,6,7,1.4473192616715789,0.44802825641622607,0.888193471347177,-0.07198695882449041,0.02024887680274807,-0.04616845633598208,-0.0008782329208560479,0.04923247695102961,-0.05471129959331698,-0.03612903966767853,-0.02554711950377737,-0.09130763632345858,-0.0038598918179281296,-0.026110728123371042,0.04078461082657515
16,5,6,0.13997533081751748,0.05629289783833176,0.9895867288127285,-0.07359007303584758,-0.03807954244127447,-0.028318422333036164,-0.047788774010241286,-0.037166817932111594,-0.08819142495369688,-0.048775420192540664,-0.030201797787831663,-0.09614639563726035,-0.09552808740465936,-0.05837867557285,0.02586617022823185
17,12,8,0.3374554379084881,0.03469316196903145,0.42426299451467,-0.049389719183425565,-0.03181582925192421,-0.05487187106613602,-0.03828155932390483,-0.007092080974111065,-0.04606588930813274,-0.056050670943631656,-0.018587730521221,-0.13574583796668455,-0.07306244401926702,-0.051096363255843866,0.033532382038324114
18,8,7,1.2303777332097507,0.29497370444006277,0.5189689606670145,-0.06347980668648234,-0.03311794198627575,-0.06759010687027651,-0.03470567293891831,-0.03229454348338478,-0.07412461945573039,-0.06670621381490452,0.0016657004524468443,-0.01503847917466532,-0.09196825222054149,-0.04773599361787326,0.027904022814898552
19,14,7,1.2518929911123586,0.379180822971346,0.32856895245132367,-0.03306510468876046,0.3787753249137963,0.34010231763992776,-0.02060558546030474,0.2245758670981653,0.34372790103600237,0.5751518414304264,-0.02157428409534957,-0.024242213655479166,0.3648759743052691,0.21277220385236933,0.21012105064047817
20,7,8,1.394348280375111,0.26883745695774974,0.27473016428344965,-0.05487349748738839,0.437725344246742,0.4576475323308487,0.23751450489618095,0.005699474846135433,0.4204122344298716,-0.06470766260117919,0.5004615515629987,-0.07690122672566327,0.11068338369238709,0.19736616391909334,0.22815068313882716
21,8,5,0.42988092048376825,0.042490599338098324,0.15644176272911225,0.28079258211434754,0.07317635720183446,0.6431524721734122,0.10709031416225337,0.24070919037792543,0.32178821791219475,0.21100730595308842,0.46046482953082635,0.22069932882808213,0.4405238276120357,0.2999404425866,0.16446274673691913
22,7,8,1.5074745585798326,0.030910982802406454,0.44328806198204407,-0.06067283121940618,0.16147201419054452,-0.0735130413119145,-0.01746312975866752,0.38206779888793896,-0.07122398875501189,0.10974321662312811,0.011229379495746488,-0.11264969654913348,0.1343619976679941,0.04633517192712185,0.144206616704474
23,13,8,0.8921965508467246,0.3329218835995721,0.6489210762313129,-0.045629988690096435,-0.030915222613914235,-0.052710412399701964,0.0430248641409649,-0.02015366296527618,-0.043067935951893434,-0.07065880620140305,-0.02062302249996304,-0.05699409886867126,-0.036128376914526535,-0.03338566629644812,0.029587034896199293
24,8,9,1.4601111389268246,0.05796602012157759,0.988570928420717,-0.06252214549030095,-0.03338668397292338,-0.0864574394486596,-0.0226150759583314,-0.02278610010011602,-0.03344087139362,-0.17927648564405435,0.0012068937361756182,-0.0917064440111198,-0.03531015914513512,-0.056629451142808505,0.04937303395519706
25,11,6,0.8930114816939693,0.3140276597012327,0.5912728726358587,-0.07238358757647194,-0.02501419879426765,-0.03696361976622821,-0.03894831715184281,-0.005069689490793433,0.13012884273307995,-0.042033456390998064,0.01153575598955534,-0.07808879089689552,-0.06046412662454197,-0.02173011879694043,0.05713078532180986
26,10,6,1.2769301701374989,0.13205560672706862,0.5432062539166482,0.5400573123131591,-0.019375915918656728,-0.051578220531038374,-0.008171119839272318,0.36773774400124,-0.08658808406845213,0.1992816951356306,-0.00814608052712278,-0.08418280328189072,-0.07278284881366273,0.07762516784699339,0.207219672005367
27,8,6,0.8897385869004583,0.11254784652026556,0.484867515408942,-0.04980681620834685,-0.06305707193660234,0.43110036154777864,0.042078814293836794,0.003939029020654678,-0.06088042774744866,0.367849923135399,0.007755671993331115,-0.14769192596830166,0.04355050929685481,0.05748380674271555,0.17995454757022913
28,11,5,0.8669244500698957,0.1874204953915761,0.888452190276042,-0.04562931565712497,-0.05384583035154852,-0.04447500164451597,-0.003795586144163121,-0.03108131741007425,-0.1132558707198779,-0.032553918534680974,-0.018377714418583803,-0.027710266070170804,-0.10622450098987757,-0.04769493219406179,0.03386401714059711
29,11,6,1.2036325182665177,0.011405859702349924,0.9789617652602737,-0.07954862344938238,-0.05051936172542998,-0.03926363181490718,-0.017235883204110986,-0.045936838317287634,-0.0496390315948992,-0.03296635462896552,-0.02675499199508049,-0.09355136334808636,-0.0469718271756915,-0.04823879072538412,0.02187266647540037
30,13,8,0.5425253703675655,0.01737813381952191,0.10725992706317387,0.2573198428751303,0.4981513609383773,0.5453335239039242,0.3158820344678877,0.13051746792128655,0.3246528277167363,0.42137127521205187,0.6279381646217091,0.1973406025482113,-0.11920651238624855,0.3199300587819066,0.20867051324082495
31,8,8,0.3004537746246022,0.36489959408984773,0.7242412995491114,-0.05040500904220069,-0.0379170186787451,-0.04645482334249177,-0.04488481822501886,-0.0435214043018087,-0.06303584627757816,-0.09251825491224168,-0.027878855075061094,-0.0397477851618675,-0.060530219299738106,-0.05068940343167516,0.01704461508129659
32,10,9,1.8362521147364286,0.018882983860104733,0.6255595642838442,-0.06526011211119392,-0.03630090406380096,-0.030627908236861966,-0.02843006784975443,-0.046303201037527345,-0.060396641484970204,-0.04623327107515248,-0.023844103403643607,-0.1020822229562437,-0.06066425220104392,-0.05001426844201925,0.022152728953419066
33,12,8,1.8298665912049854,0.04999777681217739,0.1499725854932017,0.17822654743937658,0.29615316097107247,0.6149108758365514,0.40584241120750664,0.20533156593818952,0.0756792632324114,0.12531752955571143,0.05148616151037453,0.33362161001639407,0.20458124340322043,0.24911503691108083,0.1615897284753618
34,12,6,2.0651499196503873,0.04307346291145788,0.4300753697906107,0.31987447570594046,0.11164728990213313,0.5564199665214089,0.3274818613817897,-0.03385030534747128,0.21726248029317588,0.32013157729695946,-0.017497127988695637,-0.04348253001250665,0.2950796237922941,0.2053067311545028,0.18714318775589395
35,7,9,0.8309922125268207,0.010672113332987078,0.24074233540679568,0.13338959092798927,0.11959552962248696,0.21004549905970848,0.09235474484071017,0.26213777583281317,0.3328087752956622,0.045663101582585706,0.19900703672203882,0.09646902772541738,-0.03374426827249749,0.14577268133369145,0.1019114325805743
36,12,6,0.443259354522881,0.07677601472713368,0.06433798833925362,0.5788539920698262,0.3305401121153831,0.6592603326797664,0.4734057824680667,0.32461628862063197,0.5789951719047354,0.6499905263105188,0.5637592843346553,0.3385382573926686,0.42495553778265877,0.4922915285678912,0.12476985199916867
37,13,9,0.44197319736626295,0.0612899559271529,0.8845729576449965,-0.05128581720917793,-0.006495058704025269,-0.053340120358028896,-0.02683196636813052,-0.00790380631108729,-0.10946460966095514,-0.10265190614158373,-0.04429222773884165,-0.1156817935187604,-0.05197549274695808,-0.05699227987575489,0.03792658623184043
38,5,5,1.2933108125901063,0.21448062515835856,0.5100262977293014,0.07511706512599925,-0.013433519150139388,-0.024013080668933116,-0.008251164934632798,0.29435207584742695,-0.04507549204018872,0.5914110705223559,0.05925985199585835,0.22204163294530765,0.10645267732892871,0.12578611169719828,0.18730581195513712
39,13,9,0.5757856427490172,0.3865463351763892,0.623965955965896,-0.07985967115822247,-0.04799562801072603,-0.04122013232183355,-0.03879944227735171,-0.06965547444246081,-0.08455638365594462,-0.05701767780196829,-0.025843005239949913,-0.1460375589295564,-0.08024433707354788,-0.06712293109115616,0.03243058821797567
40,8,7,1.279819952709142,0.1739624148432138,0.32194499547960187,0.37663643242263906,0.27379812906006296,0.10464437823893591,0.33495355031703955,0.2305740576052863,0.3182436751224494,0.33840850131380507,-0.05101651555111676,-0.05186612295418811,-0.041319737339923376,0.183305634823499,0.16730781025163427
41,9,7,0.4723860117606723,0.40221694543060277,0.7495507950492876,-0.04153984627524373,-0.039485567702792,-0.04842703203400631,-0.03732687532260017,-0.03469458428464891,-0.05762709745184276,-0.0674981386899233,-0.023998866251009852,-0.07193979531976794,-0.04134741219273673,-0.04638852155245717,0.014302713424939257
42,7,8,1.461089382385559,0.013960938304910658,0.06641833271396623,0.13787052146579543,0.39418493227974255,0.4766670984419359,0.3534819694019099,0.3849496205552706,0.4524918221394996,0.1936184685106149,0.2176243111590098,0.22557813611011862,0.39055940859285726,0.32270262886567547,0.11242191020556548
43,6,7,2.052808773186085,0.11204236629343317,0.5524987750103975,-0.07269631236728259,-0.03722051609012999,0.475510903468781,0.06083099052880101,-0.0418093900504541,-0.07660814355410075,-0.046366108085103594,-0.018982181792246318,-0.09485488842537212,0.006337058248673738,0.015414141188156627,0.15914451671852578
44,10,6,1.4587855469971347,0.05899528859454533,0.5465792111087222,0.41333354784524756,0.14020739848184577,0.19170777301639258,0.360893670789166,-0.05165992162130982,-0.09537575995607277,-0.07734018945147589,0.08200849656419264,-0.04322349532921786,0.4934544154653956,0.1414005935804164,0.20673540619788067
45,6,6,1.038994366182342,0.05953264334955266,0.9164180870601711,-0.07416997663635017,-0.029445525071567936,-0.03829236817543882,-0.02697873093483453,-0.02296932612842264,-0.05971295234926248,-0.12178299573234745,-0.021985963827124443,-0.14190225388566396,-0.0686522900812179,-0.060589238282223026,0.04013591617909506
